r (A),g(r)_weighted_Be-F,g(r)_weighted_Li-F,g(r)_weighted_Be-Li,g(r)_weighted_Li-Li,g(r)_weighted_Be-Be,g(r)_weighted_F-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
2.8848612937803897,0.022797139021348504,0.1318953671892003,0.12558831060941053,0.1466881261590713,0.027766175478068505,0.6590320585637844,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.8898437830615302,0.023344394250759244,0.13224947350908742,0.12639086964846385,0.14756557551818608,0.028138812410240972,0.6547722326418179,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.894826272342671,0.02389164948017003,0.13260357982897458,0.12719342868751726,0.14844302487730096,0.028511449342413477,0.6505124067198511,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.8998087616238117,0.02443890470958077,0.13295768614886172,0.12799598772657056,0.14932047423641576,0.028884086274585944,0.6464929272067149,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9047912509049523,0.024986159938991507,0.13331179246874886,0.12879854676562388,0.15019792359553055,0.029256723206758414,0.6435251041802814,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.909773740186093,0.025533415168402247,0.133665898788636,0.1296011058046772,0.15107537295464532,0.029629360138930885,0.6405572811538478,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9147562294672333,0.026080670397812988,0.13402000510852313,0.13048967992185884,0.15195282231376012,0.030001997071103355,0.6375894581274143,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.919738718748374,0.026627925627223725,0.13437411142841027,0.13140632725805634,0.1528302716728749,0.03017446143872478,0.6346216351009807,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9247212080295144,0.02717518085663446,0.13472821774829738,0.13232297459425382,0.15370772103198968,0.030312440653874353,0.6316538120745471,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.929703697310655,0.027722436086045202,0.13508232406818452,0.13323962193045136,0.1543668387740566,0.030450419869023932,0.6286859890481136,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9346861865917955,0.028269691315455942,0.13543643038807165,0.13415626926664886,0.1549771654083093,0.030588399084173514,0.62571816602168,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.939668675872936,0.02881694654486668,0.1357905367079588,0.13507291660284634,0.15558749204256198,0.030726378299323086,0.6227503429952463,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9446511651540765,0.02936420177427742,0.13614464302784593,0.13598956393904385,0.15619781867681468,0.030864357514472664,0.6197825199688128,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.949633654435217,0.02991145700368816,0.13649874934773307,0.13690621127524136,0.15680814531106735,0.03100233672962224,0.6168146969423791,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9546161437163576,0.030521368741764338,0.13685285566762018,0.13782285861143886,0.15741847194532002,0.031140315944771818,0.6138468739159456,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9595986329974986,0.031240908028905848,0.13720696198750734,0.13867485135184346,0.15802879857957275,0.031278295159921414,0.6108790508895118,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.964581122278639,0.03196044731604729,0.13756106830739445,0.13918908572611272,0.15863912521382545,0.031179879238935112,0.6079112278630783,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9695636115597797,0.032679986603188736,0.1379151746272816,0.13970332010038197,0.15924945184807812,0.031023315250904494,0.6049434048366445,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.97454610084092,0.03339952589033018,0.13826928094716873,0.14021755447465126,0.15985977848233082,0.030866751262873877,0.601975581810211,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9795285901220607,0.03411906517747161,0.13862338726705586,0.1407317888489205,0.1604701051165835,0.030710187274843252,0.5990077587837775,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9845110794032013,0.03483860446461306,0.138977493586943,0.1412460232231898,0.16108043175083617,0.030553623286812635,0.5960399357573439,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.989493568684342,0.0355581437517545,0.13940149473860955,0.14176025759745906,0.16169075838508884,0.030397059298782017,0.5937624169983418,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.9944760579654823,0.03627768303889595,0.13988347281544466,0.1422744919717283,0.16230108501934154,0.030240495310751396,0.5920574973548609,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
2.999458547246623,0.03699722232603739,0.14036545089227975,0.14278872634599757,0.16288454453952392,0.03008393132272078,0.5903525777113802,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0044410365277634,0.03771676161317883,0.14084742896911487,0.14330296072026683,0.16329497203261045,0.02992736733469016,0.5886476580678993,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.009423525808904,0.03843630090032027,0.14132940704594996,0.1438171950945361,0.16370539952569696,0.029770803346659536,0.5869427384244185,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0144060150900445,0.03915584018746172,0.14181138512278507,0.14433142946880537,0.1641158270187835,0.02960385414499149,0.5852378187809376,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0193885043711854,0.03987537947460322,0.14229336319962022,0.14484566384307468,0.16452625451187006,0.0294266386976788,0.5835328991374567,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.024370993652326,0.04059491876174466,0.14277534127645533,0.14535989821734394,0.16493668200495656,0.02924942325036613,0.5818279794939758,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0293534829334665,0.04131631317094465,0.14325731935329045,0.14575207417676742,0.16534710949804313,0.029072207803053456,0.580123059850495,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.034335972214607,0.042040919650291955,0.14373929743012553,0.14593291083980833,0.16575753699112963,0.028894992355740785,0.5784181402070142,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0393184614957476,0.04276552612963926,0.14422127550696065,0.14611374750284922,0.16616796448421617,0.02871777690842811,0.5767132205635334,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.044300950776888,0.04349013260898657,0.14470325358379577,0.1462945841658901,0.16657839197730268,0.02854056146111544,0.5750083009200525,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0492834400580286,0.044214739088333885,0.14518523166063085,0.146475420828931,0.1669888194703892,0.028363346013802766,0.5733033812765717,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.054265929339169,0.04493934556768119,0.14566720973746597,0.14665625749197192,0.16739924696347572,0.028186130566490095,0.5715984616330908,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0592484186203097,0.0456639520470285,0.14614918781430106,0.1468370941550128,0.16780967445656222,0.02800891511917742,0.5698935419896101,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0642309079014503,0.04638855852637581,0.1463368462025299,0.14701793081805367,0.1682201019496488,0.027812991660494175,0.5684010163575627,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.069213397182591,0.04711316500572312,0.14628274661242352,0.14719876748109456,0.1686305294427353,0.02749132568650223,0.5670829538987329,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0741958864637313,0.04783777148507043,0.1462286470223171,0.14737960414413548,0.16904095693582183,0.027169659712510282,0.565764891439903,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.079178375744872,0.048562377964417744,0.1461745474322107,0.14756044080717637,0.16945138442890834,0.026847993738518334,0.5644468289810732,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.084160865026013,0.049286984443765114,0.14612044784210432,0.14774127747021729,0.16952396067775377,0.026526327764526358,0.5631287665222433,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.0891433543071534,0.05001159092311242,0.14606634825199794,0.14792211413325815,0.1695644435384854,0.026204661790534413,0.5618107040634135,0.11563670760189326,0.19540085274307548,2.0348372915386657,1.90187
3.094125843588294,0.05073619740245973,0.14601224866189155,0.14810295079629907,0.16960492639921704,0.025882995816542465,0.5604926416045837,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.0991083328694344,0.051460803881807037,0.14595814907178517,0.14828378745933996,0.16964540925994867,0.02556132984255052,0.5591745791457539,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.104090822150575,0.052222389498953616,0.1459040494816788,0.14846462412238084,0.1696858921206803,0.025239663868558568,0.557856516686924,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1090733114317155,0.05304733883169462,0.1458499498915724,0.1482619971945475,0.16972637498141196,0.02491799789456662,0.5565384542280942,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.114055800712856,0.05387228816443562,0.14579585030146597,0.1479349287192191,0.1697668578421436,0.024596331920574675,0.5552203917692643,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1190382899939966,0.05469723749717663,0.14574175071135959,0.14760786024389075,0.16980734070287523,0.02423258396949281,0.5539023293104346,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.124020779275137,0.05552218682991763,0.1456876511212532,0.14728079176856237,0.16984782356360686,0.02386259063259012,0.5525842668516048,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1290032685562776,0.05634713616265864,0.146391399242722,0.14695372329323403,0.1698883064243385,0.023492597295687423,0.551266204392775,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.133985757837418,0.05717208549539964,0.14760763790429052,0.14662665481790566,0.16992878928507013,0.02312260395878473,0.5499481419339451,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1389682471185587,0.05799703482814064,0.14882387656585902,0.14629958634257728,0.16996927214580176,0.022752610621882035,0.5484979263673422,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1439507363996997,0.05882198416088173,0.15004011522742766,0.14597251786724888,0.1700097550065334,0.02238261728497931,0.5469402162276846,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.14893322568084,0.05964693349362273,0.1512563538889962,0.1456454493919205,0.17002533282318627,0.02201262394807662,0.5453825060880271,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1539157149619808,0.06047188282636374,0.1524725925505647,0.14531838091659216,0.1699554308149953,0.021642630611173923,0.5438247959483696,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1588982042431213,0.06129683215910474,0.15368883121213323,0.1449913124412638,0.16988552880680435,0.02127263727427123,0.5422670858087121,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.163880693524262,0.06212178149184574,0.15490506987370173,0.1446642439659354,0.1698156267986134,0.020837087719591595,0.5407093756690545,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1688631828054024,0.06296143728961322,0.1561213085352703,0.14433717549060704,0.16974572479042244,0.020386317821730622,0.5391516655293971,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.173845672086543,0.06384614289605393,0.1573375471968388,0.14372444260177974,0.16967582278223148,0.019935547923869656,0.5375939553897395,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1788281613676834,0.06473084850249465,0.15855378585840732,0.14295343224704923,0.16960592077404055,0.019484778026008683,0.536036245250082,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.183810650648824,0.06561555410893537,0.15977002451997582,0.14218242189231875,0.1695360187658496,0.019034008128147716,0.5344785351104245,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1887931399299645,0.0665002597153761,0.16098626318154435,0.1414114115375882,0.16946611675765863,0.018583238230286746,0.532920824970767,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.193775629211105,0.0673849653218168,0.16220250184311286,0.14064040118285773,0.16939621474946767,0.018132468332425777,0.5313631148311095,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.1987581184922456,0.06826967092825753,0.16341874050468141,0.13986939082812722,0.1693263127412767,0.017681698434564807,0.529805404691452,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.203740607773386,0.06915437653469825,0.16463497916624992,0.1390983804733967,0.16925641073308575,0.017230928536703834,0.5282476945517944,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.208723097054527,0.07003908214113905,0.16585121782781853,0.13832737011866614,0.1691865087248948,0.01678015863884283,0.5266899844121369,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2137055863356676,0.07092378774757976,0.16706745648938706,0.1375563597639356,0.16911660671670387,0.016329388740981856,0.5250548461912148,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.218688075616808,0.07180849335402048,0.1681382317998213,0.13678534940920511,0.16902799127738255,0.015880830188836355,0.523357341520056,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2236705648979487,0.0726931989604612,0.16859070098383092,0.13600117034344164,0.1687802744001837,0.015537999940705358,0.521659836848897,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.228653054179089,0.07357790456690193,0.1690431701678405,0.13521238195471888,0.16853255752298482,0.01519516969257436,0.5199623321777384,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2336355434602297,0.07446261017334263,0.1694956393518501,0.13442359356599612,0.16828484064578597,0.01485233944444336,0.5182648275065795,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2386180327413703,0.07534731577978336,0.1699481085358597,0.13363480517727339,0.16803712376858712,0.01450950919631236,0.5165673228354208,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.243600522022511,0.07623202138622408,0.1704005777198693,0.13284601678855062,0.16778940689138824,0.014166678948181362,0.514869818164262,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2485830113036513,0.07712837857175435,0.1708530469038789,0.13205722839982786,0.1675416900141894,0.013823848700050365,0.5131723134931032,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.253565500584792,0.07802889814938427,0.17130551608788852,0.1312684400111051,0.16729397313699051,0.013481018451919364,0.5114748088219445,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2585479898659324,0.07892941772701419,0.17175798527189812,0.13047965162238234,0.16704625625979166,0.013138188203788365,0.5097773041507857,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.263530479147073,0.0798299373046441,0.1722104544559077,0.1296908632336596,0.1667985393825928,0.012795357955657368,0.508079799479627,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.268512968428214,0.0807304568822741,0.17266292363991734,0.1288616426976885,0.1665508225053939,0.01245252770752634,0.506382294808468,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2734954577093545,0.08163097645990401,0.17311539282392693,0.12777393480878088,0.16630310562819506,0.012109697459395339,0.5046847901373093,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.278477946990495,0.08253149603753393,0.17356786200793653,0.12668622691987325,0.16605538875099618,0.01176686721126434,0.5029872854661505,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2834604362716355,0.08343201561516385,0.17402033119194615,0.12559851903096567,0.16580767187379733,0.011424036963133342,0.5012897807949916,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.288442925552776,0.08433253519279377,0.17447280037595575,0.12451081114205806,0.16555995499659845,0.011139956317710179,0.4997478097498592,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.2934254148339166,0.08523305477042369,0.17499107780801781,0.12342310325315045,0.1653122381193996,0.010956117961836848,0.49832989411109196,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.298407904115057,0.0861335743480536,0.17578473866121555,0.12233539536424284,0.16506452124220075,0.010772279605963515,0.4969119784723246,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3033903933961977,0.08703409392568352,0.17657839951441331,0.12124768747533522,0.16466462733847803,0.010588441250090183,0.4954940628335573,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.308372882677338,0.08793461350331344,0.17737206036761108,0.12010130420953252,0.16423344563121126,0.010404602894216852,0.4940761471947899,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3133553719584787,0.08883588735679054,0.17816572122080884,0.11879729892527044,0.16380226392394448,0.010220764538343521,0.4926582315560227,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3183378612396193,0.08974375644381488,0.1789593820740066,0.11749329364100836,0.1633710822166777,0.01003692618247019,0.49124031591725537,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.32332035052076,0.0906516255308392,0.17975304292720437,0.11618928835674629,0.16293990050941093,0.009853087826596859,0.489822400278488,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3283028398019003,0.09155949461786354,0.18054670378040213,0.1148852830724842,0.16250871880214415,0.009669249470723527,0.48840448463972075,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3332853290830413,0.09246736370488795,0.18134036463359995,0.11358127778822201,0.16207753709487732,0.00948541111485018,0.4869865690009532,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.338267818364182,0.09337523279191229,0.18213402548679775,0.11227727250395995,0.16164635538761055,0.00930157275897685,0.48556865336218596,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3432503076453224,0.09428310187893663,0.1829276863399955,0.11097326721969787,0.1612151736803438,0.009117734403103518,0.4841507377234186,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.348232796926463,0.09519097096596095,0.18372134719319327,0.10966926193543579,0.16078399197307702,0.008933896047230187,0.4827328220846513,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3532152862076035,0.09609884005298529,0.184515008046391,0.10836525665117372,0.16035281026581022,0.008776902670168337,0.4813149064458839,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.358197775488744,0.09700670914000961,0.18530866889958877,0.1070835738517868,0.15992162855854344,0.008622218045844517,0.4798969908071167,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3631802647698845,0.09791457822703395,0.18610232975278654,0.10592317594358287,0.15949044685127667,0.008467533421520694,0.4782147007876127,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.368162754051025,0.09882244731405827,0.1868959906059843,0.10476277803537894,0.1590592651440099,0.008312848797196876,0.4763236038305275,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3731452433321656,0.09973031640108261,0.18773685207820678,0.10360238012717501,0.15862808343674312,0.008158164172873053,0.4744325068734423,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.378127732613306,0.10063818548810693,0.18858575407174152,0.10244198221897109,0.15812105251492262,0.008003479548549233,0.47254140991635707,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3831102218944467,0.10146512964141016,0.18943465606527626,0.10128158431076717,0.15759869325104664,0.007848794924225414,0.47065031295927184,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.388092711175587,0.10220025517702964,0.190283558058811,0.10012118640256323,0.15707633398717064,0.007694110299901592,0.4687592160021866,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.393075200456728,0.10293538071264921,0.19113246005234583,0.09896078849435921,0.1565539747232946,0.007539425675577758,0.46686811904510117,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.3980576897378687,0.1036705062482687,0.19198136204588057,0.09780039058615528,0.15603161545941863,0.007384741051253938,0.46497702208801595,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4030401790190092,0.10440563178388819,0.1928302640394153,0.09656150267799342,0.15550925619554262,0.0072300564269301175,0.4630859251309307,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4080226683001498,0.10514075731950767,0.19367916603295002,0.09524151986318226,0.15498689693166665,0.007075371802606296,0.4611948281738455,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4130051575812903,0.10587588285512717,0.19452806802648476,0.09392153704837111,0.15446453766779064,0.006920687178282476,0.45930373121676027,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.417987646862431,0.10661100839074666,0.1953769700200195,0.09260155423355994,0.15394217840391466,0.006766002553958655,0.4574126342596751,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4229701361435714,0.10734613392636616,0.19622587201355424,0.09128157141874879,0.15341981914003866,0.006643485596179195,0.4555215373025899,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.427952625424712,0.10808125946198564,0.19707477400708898,0.08996158860393763,0.15289745987616268,0.006600504983106327,0.45363044034550465,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4329351147058524,0.10881638499760513,0.19792367600062372,0.08864160578912647,0.15237510061228668,0.006557524370033461,0.4517393433884194,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.437917603986993,0.10955151053322462,0.19877257799415846,0.08745560682411806,0.1518527413484107,0.006514543756960594,0.45008044512008577,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4429000932681335,0.11028663606884412,0.19957046441192253,0.08643501448537412,0.1513303820845347,0.006471563143887727,0.44842439164081715,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.447882582549274,0.1110217616044636,0.20036135672763725,0.08541442214663018,0.15080802282065872,0.0064285825308148595,0.44676833816154854,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4528650718304146,0.1117568871400831,0.20115224904335194,0.08439382980788625,0.15017493366100926,0.006385601917741993,0.44511228468228,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4578475611115556,0.11253402689017046,0.20194314135906674,0.08337323746914223,0.1495198537574833,0.006342621304669122,0.4434562312030112,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.462830050392696,0.11335837504712291,0.20273403367478146,0.08235264513039829,0.14886477385395738,0.006299640691596255,0.4418001777237426,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4678125396738366,0.11418272320407537,0.20352492599049618,0.08133205279165434,0.14820969395043146,0.006256660078523388,0.44014412424447397,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.472795028954977,0.11500707136102782,0.2043158183062109,0.08031146045291042,0.14755461404690554,0.006213679465450522,0.4384880707652054,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4777775182361177,0.11583141951798027,0.20510671062192562,0.07929086811416648,0.14689953414337964,0.006170698852377654,0.43683201728593685,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4827600075172582,0.11665576767493274,0.20589760293764037,0.07827027577542255,0.14624445423985372,0.006127718239304788,0.43517596380666823,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4877424967983988,0.11748011583188518,0.20668849525335506,0.07724968343667861,0.1455893743363278,0.00608473762623192,0.4335199103273996,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.4927249860795393,0.11830446398883765,0.20747938756906978,0.07628005025162708,0.14493429443280187,0.006041757013159054,0.431863856848131,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.49770747536068,0.11912881214579009,0.20827027988478453,0.07531553320616205,0.14427921452927595,0.006065906105632644,0.4302078033688624,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5026899646418204,0.11995316030274254,0.20906117220049925,0.07435101616069704,0.14362413462575005,0.006113048507827711,0.42855174988959377,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.507672453922961,0.120777508459695,0.20985206451621394,0.07338649911523203,0.14296905472222413,0.006160190910022778,0.4268956964103252,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5126549432041014,0.12160185661664745,0.21064295683192868,0.07242198206976701,0.1423139748186982,0.006207333312217844,0.4252396429310566,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5176374324852424,0.12242620477359997,0.21139304826230754,0.07145746502430189,0.14165889491517225,0.006254475714412915,0.42358358945178787,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.522619921766383,0.12325055293055244,0.21198008623040515,0.07049294797883689,0.14100381501164633,0.006301618116607982,0.42192753597251925,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5276024110475235,0.1239179732114575,0.2125671241985028,0.06952843093337187,0.14044679756338294,0.006348760518803048,0.42027148249325064,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.532584900328664,0.12455477262741445,0.21315416216660044,0.06856391388790684,0.13995260894078035,0.006395902920998115,0.418615429013982,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5375673896098045,0.1251915720433714,0.21374120013469805,0.06759939684244183,0.13945842031817773,0.006443045323193182,0.41695937553471346,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.542549878890945,0.12582837145932832,0.21432823810279567,0.0666348797969768,0.13896423169557512,0.006490187725388249,0.41530332205544485,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5475323681720856,0.12646517087528525,0.2149152760708933,0.0656703627515118,0.13847004307297256,0.0065373301275833155,0.41364726857617623,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.552514857453226,0.1271019702912422,0.21550231403899095,0.06488139332726735,0.13797585445036994,0.006584472529778382,0.41197730575140196,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5574973467343667,0.12773876970719913,0.2160893520070886,0.06419123127378698,0.13748166582776733,0.006631614931973448,0.41028494178048497,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.562479836015507,0.1283755691231561,0.2166763899751862,0.06350106922030661,0.13698747720516471,0.006678757334168515,0.408592577809568,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5674623252966478,0.12901236853911302,0.21726342794328382,0.06281090716682623,0.13649328858256216,0.006725899736363582,0.40690021383865105,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5724448145777883,0.12964916795506998,0.21785046591138146,0.062120745113345865,0.13599909995995954,0.006828968297420103,0.40520784986773406,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.577427303858929,0.1302859673710269,0.2184375038794791,0.061430583059865485,0.13550491133735693,0.00695094926476916,0.403515485896817,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.58240979314007,0.1309227667869839,0.21902454184757678,0.06074042100638504,0.13500727333494966,0.007072930232118229,0.4018231219258999,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5873922824212103,0.13155956620294085,0.21961157981567442,0.060050258952904674,0.1344602803786596,0.007194911199467287,0.40013075795498293,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.592374771702351,0.13219636561889778,0.22033919161678214,0.05936009689942429,0.13391328742236952,0.007316892166816346,0.39843839398406594,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.5973572609834914,0.1328331650348547,0.22107265704883686,0.05866993484594393,0.13336629446607945,0.007438873134165404,0.39674603001314895,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.602339750264632,0.13346996445081166,0.2218061224808916,0.05797977279246355,0.13281930150978938,0.007560854101514461,0.395053666042232,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.6073222395457725,0.1341067638667686,0.2225395879129463,0.05728961073898318,0.13227230855349933,0.007682835068863519,0.393361302071315,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.612304728826913,0.13474356328272555,0.22327305334500105,0.056657656905869214,0.13172531559720924,0.007804816036212578,0.391668938100398,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.6172872181080535,0.13538036269868248,0.2240065187770558,0.05608684221746234,0.1311783226409192,0.007926797003561635,0.38997657412948106,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.622269707389194,0.1360171621146394,0.22473998420911054,0.05551602752905547,0.13063132968462912,0.008048777970910692,0.38828421015856407,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.6272521966703346,0.13665396153059636,0.22547344964116525,0.05494521284064859,0.13008433672833902,0.008170758938259751,0.3867264676059984,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.632234685951475,0.1372907609465533,0.22620691507321997,0.05437439815224173,0.12953734377204898,0.008292739905608809,0.38538332521527274,0.0,0.19540085274307548,2.0348372915386657,1.90187
3.6372171752326157,0.13792756036251025,0.2269403805052747,0.053803583463834855,0.1289903508157589,0.008414720872957866,0.38404018282454716,0.0,0.19540085274307548,2.0348372915386657,1.90187
