r (A),g(r)_weighted_Mg-Mg,g(r)_unweighted_Mg-Mg,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Mg-Cl,g(r)_unweighted_Mg-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
5.662860451825826,0.10374000353802662,0.7261800247661863,0.464661714579372,0.8131580005139009,0.32148061222009966,1.1251821427703486,9.308914901363263e-08,4.67943,4.76796
5.67250757354955,0.104147146123186,0.7290300228623019,0.46564239245549466,0.8148741867971155,0.3194824044412438,1.118188415544353,9.308914901363263e-08,4.67943,4.76796
5.682154695273273,0.10455428870834538,0.7318800209584175,0.4666230703316173,0.8165903730803302,0.31851979307420264,1.114819275759709,9.308914901363263e-08,4.67943,4.76796
5.691801816996997,0.10496143129350476,0.7347300190545332,0.4676037482077399,0.8183065593635448,0.3177153061412569,1.112003571494399,9.308914901363263e-08,4.67943,4.76796
5.701448938720721,0.10552387934142501,0.738667155389975,0.46858442608386264,0.8200227456467595,0.31691081920831116,1.109187867229089,9.308914901363263e-08,4.67943,4.76796
5.7110960604444445,0.1060927557717786,0.7426492904024501,0.46956510395998524,0.821738931929974,0.3161063322753654,1.1063721629637786,9.308914901363263e-08,4.67943,4.76796
5.720743182168168,0.10666163220213219,0.7466314254149252,0.4705457818361079,0.8234551182131887,0.3153018453424196,1.1035564586984685,9.308914901363263e-08,4.67943,4.76796
5.730390303891892,0.10723050863248576,0.7506135604274002,0.47152645971223056,0.8251713044964034,0.3144973584094739,1.1007407544331584,9.308914901363263e-08,4.67943,4.76796
5.740037425615616,0.10779938506283936,0.7545956954398754,0.4725071375883532,0.826887490779618,0.3136928714765281,1.0979250501678481,9.308914901363263e-08,4.67943,4.76796
5.749684547339339,0.10836826149319294,0.7585778304523505,0.4734878154644759,0.8286036770628327,0.31288838454358237,1.095109345902538,9.308914901363263e-08,4.67943,4.76796
5.759331669063063,0.10893713792354653,0.7625599654648256,0.47446849334059854,0.8303198633460473,0.3120838976106366,1.092293641637228,9.308914901363263e-08,4.67943,4.76796
5.768978790786786,0.10950601435390006,0.7665421004773003,0.4754491712167211,0.8320360496292618,0.31127941067769094,1.0894779373719181,9.308914901363263e-08,4.67943,4.76796
5.77862591251051,0.11007489078425366,0.7705242354897754,0.4764298490928437,0.8337522359124764,0.3104749237447451,1.0866622331066078,9.308914901363263e-08,4.67943,4.76796
5.7882730342342334,0.11064376721460722,0.7745063705022505,0.4774105269689664,0.8354684221956911,0.3096704368117994,1.0838465288412977,9.308914901363263e-08,4.67943,4.76796
5.797920155957957,0.11121264364496082,0.7784885055147256,0.47839120484508907,0.8371846084789057,0.30886594987885363,1.0810308245759876,9.308914901363263e-08,4.67943,4.76796
5.807567277681681,0.1117815200753144,0.7824706405272007,0.4793718827212117,0.8389007947621203,0.30806146294590786,1.0782151203106773,9.308914901363263e-08,4.67943,4.76796
5.817214399405405,0.11235039650566798,0.7864527755396757,0.48035256059733433,0.840616981045335,0.3072569760129621,1.0753994160453673,9.308914901363263e-08,4.67943,4.76796
5.826861521129128,0.11291927293602157,0.7904349105521509,0.48133323847345705,0.8423331673285497,0.3064524890800164,1.0725837117800572,9.308914901363263e-08,4.67943,4.76796
5.836508642852852,0.11348814936637516,0.794417045564626,0.48231391634957965,0.8440493536117643,0.30564800214707055,1.0697680075147469,9.308914901363263e-08,4.67943,4.76796
5.846155764576576,0.11405702579672873,0.798399180577101,0.4832945942257023,0.8457655398949789,0.30484351521412484,1.0669523032494368,9.308914901363263e-08,4.67943,4.76796
5.8558028863002995,0.11462590222708233,0.8023813155895761,0.4842752721018249,0.8474817261781935,0.3040390282811791,1.0641365989841267,9.308914901363263e-08,4.67943,4.76796
5.865450008024023,0.11519477865743591,0.8063634506020513,0.4852559499779476,0.8491979124614082,0.3032345413482333,1.0613208947188164,9.308914901363263e-08,4.67943,4.76796
5.875097129747747,0.11576365508778949,0.8103455856145263,0.4862366278540703,0.8509140987446229,0.3024300544152876,1.0585051904535063,9.308914901363263e-08,4.67943,4.76796
5.884744251471471,0.11633253151814307,0.8143277206270014,0.4872173057301929,0.8526302850278374,0.3016255674823418,1.0556894861881962,9.308914901363263e-08,4.67943,4.76796
5.8943913731951945,0.11690140794849667,0.8183098556394766,0.48819798360631556,0.8543464713110521,0.30082108054939605,1.052873781922886,9.308914901363263e-08,4.67943,4.76796
5.904038494918918,0.11747028437885025,0.8222919906519517,0.48917866148243827,0.8560626575942668,0.2998570926944333,1.0494998244305163,9.308914901363263e-08,4.67943,4.76796
5.913685616642642,0.11803916080920383,0.8262741256644267,0.4906452047511349,0.8586291083144859,0.29780200846311033,1.042307029620886,9.308914901363263e-08,4.67943,4.76796
5.923332738366366,0.11860803723955742,0.8302562606769018,0.4930808444321916,0.8628914777563351,0.29574692423178744,1.0351142348112559,9.308914901363263e-08,4.67943,4.76796
5.932979860090089,0.11917691366991101,0.834238395689377,0.4955164841132482,0.8671538471981842,0.2936918400004645,1.0279214400016257,9.308914901363263e-08,4.67943,4.76796
5.942626981813813,0.11974579010026458,0.838220530701852,0.4979521237943048,0.8714162166400333,0.29163675576914155,1.0207286451919952,9.308914901363263e-08,4.67943,4.76796
5.952274103537537,0.12031466653061818,0.8422026657143271,0.5003877634753615,0.8756785860818825,0.2895816715378186,1.013535850382365,9.308914901363263e-08,4.67943,4.76796
5.961921225261261,0.12088354296097177,0.8461848007268022,0.5028234031564182,0.8799409555237316,0.2875265873064957,1.0063430555727348,9.308914901363263e-08,4.67943,4.76796
5.971568346984984,0.12145241939132534,0.8501669357392773,0.5052590428374748,0.8842033249655809,0.28547150307517277,0.9991502607631046,9.308914901363263e-08,4.67943,4.76796
5.981215468708708,0.12202129582167894,0.8541490707517524,0.5076946825185314,0.88846569440743,0.2834164188438498,0.9919574659534743,9.308914901363263e-08,4.67943,4.76796
5.990862590432432,0.12259017225203252,0.8581312057642275,0.5101303221995881,0.892728063849279,0.28136133461252694,0.9847646711438441,9.308914901363263e-08,4.67943,4.76796
6.0005097121561555,0.1231590486823861,0.8621133407767025,0.5125659618806447,0.8969904332911283,0.279306250381204,0.9775718763342138,9.308914901363263e-08,4.67943,4.76796
6.010156833879879,0.12372792511273968,0.8660954757891777,0.5150016015617014,0.9012528027329774,0.2772511661498811,0.9703790815245836,9.308914901363263e-08,4.67943,4.76796
6.019803955603603,0.12429680154309328,0.8700776108016528,0.5174372412427581,0.9055151721748266,0.27519608191855816,0.9631862867149533,9.308914901363263e-08,4.67943,4.76796
6.029451077327327,0.12486567797344686,0.8740597458141279,0.5198728809238148,0.9097775416166757,0.2731409976872352,0.9559934919053231,9.308914901363263e-08,4.67943,4.76796
6.03909819905105,0.12543455440380044,0.878041880826603,0.5223085206048714,0.9140399110585248,0.2710859134559123,0.9488006970956929,9.308914901363263e-08,4.67943,4.76796
6.048745320774774,0.1259888399359295,0.8819218795515062,0.5247441602859281,0.918302280500374,0.2690308292245894,0.9416079022860626,9.308914901363263e-08,4.67943,4.76796
6.058392442498498,0.12649239723246017,0.8854467806272212,0.5271797999669847,0.9225646499422231,0.26697574499326643,0.9344151074764324,9.308914901363263e-08,4.67943,4.76796
6.068039564222222,0.12699595452899087,0.888971681702936,0.5296154396480414,0.9268270193840723,0.2649206607619435,0.9272223126668021,9.308914901363263e-08,4.67943,4.76796
6.077686685945945,0.12749951182552158,0.8924965827786508,0.532051079329098,0.9310893888259214,0.2628655765306206,0.9200295178571719,9.308914901363263e-08,4.67943,4.76796
6.087333807669669,0.12800306912205225,0.8960214838543656,0.5344867190101547,0.9353517582677705,0.26081049229929765,0.9128367230475416,9.308914901363263e-08,4.67943,4.76796
6.096980929393393,0.12850662641858296,0.8995463849300805,0.5369223586912113,0.9396141277096197,0.25811149378822007,0.90339022825877,9.308914901363263e-08,4.67943,4.76796
6.1066280511171165,0.12901018371511364,0.9030712860057953,0.5393579983722679,0.9438764971514688,0.2546651900562015,0.8913281651967051,9.308914901363263e-08,4.67943,4.76796
6.11627517284084,0.12951374101164434,0.9065961870815102,0.5417936380533247,0.948138866593318,0.251218886324183,0.8792661021346403,9.308914901363263e-08,4.67943,4.76796
6.125922294564564,0.13001729830817502,0.910121088157225,0.5442292777343813,0.9524012360351671,0.24777258259216442,0.8672040390725754,9.308914901363263e-08,4.67943,4.76796
6.135569416288288,0.13052085560470572,0.9136459892329399,0.5466649174154379,0.9566636054770162,0.24432627886014588,0.8551419760105105,9.308914901363263e-08,4.67943,4.76796
6.145216538012011,0.1310244129012364,0.9171708903086547,0.5491005570964946,0.9609259749188654,0.24087997512812734,0.8430799129484455,9.308914901363263e-08,4.67943,4.76796
6.154863659735735,0.1315279701977671,0.9206957913843696,0.554077838861043,0.9696362180068252,0.2374336713961088,0.8310178498863807,9.308914901363263e-08,4.67943,4.76796
6.164510781459459,0.1320315274942978,0.9242206924600844,0.5595649465868788,0.9792386565270378,0.23398736766409026,0.8189557868243158,9.308914901363263e-08,4.67943,4.76796
6.174157903183183,0.13253508479082848,0.9277455935357993,0.5650520543127147,0.9888410950472505,0.23054106393207172,0.8068937237622509,9.308914901363263e-08,4.67943,4.76796
6.183805024906906,0.1330386420873592,0.9312704946115141,0.5705391620385504,0.9984435335674631,0.22709476020005318,0.794831660700186,9.308914901363263e-08,4.67943,4.76796
6.19345214663063,0.1335421993838899,0.934795395687229,0.5760262697643862,1.0080459720876758,0.2236484564680346,0.782769597638121,9.308914901363263e-08,4.67943,4.76796
6.203099268354354,0.13404575668042057,0.9383202967629438,0.5815133774902219,1.0176484106078882,0.2202021527360161,0.7707075345760562,9.308914901363263e-08,4.67943,4.76796
6.2127463900780775,0.13454931397695127,0.9418451978386587,0.5870004852160577,1.027250849128101,0.21675584900399755,0.7586454715139913,9.308914901363263e-08,4.67943,4.76796
6.222393511801801,0.13505287127348195,0.9453700989143735,0.5924875929418936,1.0368532876483136,0.21330954527197898,0.7465834084519264,9.308914901363263e-08,4.67943,4.76796
6.232040633525525,0.13555642857001265,0.9488949999900884,0.5979747006677293,1.0464557261685261,0.20986324153996047,0.7345213453898616,9.308914901363263e-08,4.67943,4.76796
6.241687755249249,0.13605998586654333,0.9524199010658032,0.6034618083935651,1.0560581646887388,0.20641693780794193,0.7224592823277967,9.308914901363263e-08,4.67943,4.76796
6.251334876972972,0.13656354316307404,0.9559448021415181,0.6089489161194009,1.0656606032089515,0.2029706340759234,0.7103972192657317,9.308914901363263e-08,4.67943,4.76796
6.260981998696696,0.1370671004596047,0.9594697032172329,0.6144360238452367,1.075263041729164,0.19952433034390482,0.6983351562036668,9.308914901363263e-08,4.67943,4.76796
6.27062912042042,0.13757065775613542,0.9629946042929478,0.6199231315710725,1.0848654802493767,0.19778982343561544,0.6922643820246539,9.308914901363263e-08,4.67943,4.76796
6.280276242144144,0.1380742150526661,0.9665195053686626,0.6254102392969083,1.0944679187695894,0.1962845673823191,0.6869959858381167,9.308914901363263e-08,4.67943,4.76796
6.289923363867867,0.1385777723491968,0.9700444064443775,0.630897347022744,1.1040703572898019,0.19477931132902276,0.6817275896515795,9.308914901363263e-08,4.67943,4.76796
6.299570485591591,0.1390813296457275,0.9735693075200923,0.6363844547485799,1.1136727958100145,0.19327405527572644,0.6764591934650425,9.308914901363263e-08,4.67943,4.76796
6.309217607315315,0.13958488694225818,0.9770942085958072,0.6418715624744157,1.1232752343302272,0.19176879922243012,0.6711907972785053,9.308914901363263e-08,4.67943,4.76796
6.3188647290390385,0.14008844423878888,0.980619109671522,0.6473586702002514,1.1328776728504397,0.1902635431691338,0.6659224010919682,9.308914901363263e-08,4.67943,4.76796
6.328511850762762,0.1405920015353196,0.9841440107472369,0.6528457779260872,1.1424801113706524,0.18875828711583748,0.660654004905431,9.308914901363263e-08,4.67943,4.76796
6.338158972486486,0.14109555883185027,0.9876689118229517,0.658332885651923,1.1520825498908651,0.18725303106254115,0.655385608718894,9.308914901363263e-08,4.67943,4.76796
6.34780609421021,0.14159911612838097,0.9911938128986666,0.6638199933777588,1.1616849884110776,0.18574777500924483,0.6501172125323568,9.308914901363263e-08,4.67943,4.76796
6.357453215933933,0.14210267342491165,0.9947187139743814,0.6693071011035946,1.1712874269312903,0.1842425189559485,0.6448488163458197,9.308914901363263e-08,4.67943,4.76796
6.367100337657657,0.14260623072144235,0.9982436150500963,0.6739399627040955,1.179394934732167,0.18273726290265216,0.6395804201592825,9.308914901363263e-08,4.67943,4.76796
6.376747459381381,0.14310978801797306,1.0017685161258112,0.675193062597673,1.1815878595459275,0.18123200684935584,0.6343120239727453,9.308914901363263e-08,4.67943,4.76796
6.386394581105105,0.14361334531450373,1.005293417201526,0.6764461624912502,1.1837807843596877,0.17972675079605951,0.6290436277862083,9.308914901363263e-08,4.67943,4.76796
6.396041702828828,0.1441169026110344,1.0088183182772408,0.6776992623848276,1.1859737091734481,0.1782214947427632,0.6237752315996711,9.308914901363263e-08,4.67943,4.76796
6.405688824552552,0.14448667713808794,1.0114067399666153,0.6789523622784049,1.1881666339872086,0.17671623868946687,0.618506835413134,9.308914901363263e-08,4.67943,4.76796
6.415335946276276,0.14472810641113748,1.0130967448779622,0.6802054621719824,1.190359558800969,0.17521098263617055,0.6132384392265968,9.308914901363263e-08,4.67943,4.76796
6.4249830679999995,0.14496953568418705,1.0147867497893093,0.6814585620655598,1.1925524836147294,0.17370572658287423,0.6079700430400597,9.308914901363263e-08,4.67943,4.76796
6.434630189723723,0.14521096495723665,1.0164767547006563,0.682711661959137,1.1947454084284896,0.1722004705295779,0.6027016468535226,9.308914901363263e-08,4.67943,4.76796
6.444277311447447,0.14545239423028622,1.0181667596120034,0.6839647618527144,1.19693833324225,0.17069521447628158,0.5974332506669855,9.308914901363263e-08,4.67943,4.76796
6.453924433171171,0.14569382350333582,1.0198567645233505,0.6852178617462918,1.1991312580560105,0.17197317118284672,0.6019060991399634,9.308914901363263e-08,4.67943,4.76796
6.463571554894894,0.14593525277638536,1.0215467694346974,0.6864709616398692,1.201324182869771,0.17437780838697695,0.6103223293544192,9.308914901363263e-08,4.67943,4.76796
6.473218676618618,0.14617668204943493,1.0232367743460444,0.6877240615334465,1.2035171076835312,0.17678244559110715,0.6187385595688749,9.308914901363263e-08,4.67943,4.76796
6.482865798342342,0.14641811132248453,1.0249267792573915,0.6889771614270238,1.2057100324972916,0.17918708279523737,0.6271547897833307,9.308914901363263e-08,4.67943,4.76796
6.492512920066066,0.1466595405955341,1.0266167841687386,0.6902302613206013,1.207902957311052,0.18159171999936757,0.6355710199977864,9.308914901363263e-08,4.67943,4.76796
6.502160041789789,0.1469009698685837,1.0283067890800857,0.6914833612141786,1.2100958821248124,0.1839963572034978,0.6439872502122422,9.308914901363263e-08,4.67943,4.76796
6.511807163513513,0.14714239914163327,1.0299967939914327,0.6927364611077559,1.2122888069385727,0.18640099440762803,0.652403480426698,9.308914901363263e-08,4.67943,4.76796
6.521454285237237,0.1473838284146828,1.0316867989027796,0.6939895610013332,1.214481731752333,0.18880563161175823,0.6608197106411537,9.308914901363263e-08,4.67943,4.76796
6.5311014069609605,0.1476252576877324,1.0333768038141267,0.6952426608949107,1.2166746565660935,0.19121026881588848,0.6692359408556096,9.308914901363263e-08,4.67943,4.76796
6.540748528684684,0.14786668696078198,1.0350668087254737,0.6964957607884881,1.218867581379854,0.19361490602001868,0.6776521710700653,9.308914901363263e-08,4.67943,4.76796
6.550395650408408,0.14810811623383158,1.0367568136368208,0.6977488606820653,1.2210605061936142,0.1960195432241489,0.6860684012845211,9.308914901363263e-08,4.67943,4.76796
6.560042772132132,0.14834954550688115,1.038446818548168,0.6990019605756427,1.2232534310073746,0.1984241804282791,0.6944846314989768,9.308914901363263e-08,4.67943,4.76796
6.5696898938558554,0.14859097477993072,1.040136823459515,0.7002550604692201,1.225446355821135,0.20082881763240934,0.7029008617134326,9.308914901363263e-08,4.67943,4.76796
6.579337015579579,0.1488324040529803,1.0418268283708618,0.7015081603627975,1.2276392806348955,0.20323345483653957,0.7113170919278884,9.308914901363263e-08,4.67943,4.76796
6.588984137303303,0.14907383332602986,1.043516833282209,0.7027612602563749,1.229832205448656,0.20563809204066977,0.7197333221423441,9.308914901363263e-08,4.67943,4.76796
6.598631259027027,0.14931526259907946,1.045206838193556,0.7040143601499521,1.2320251302624161,0.2080427292448,0.7281495523567999,9.308914901363263e-08,4.67943,4.76796
6.60827838075075,0.14955669187212903,1.046896843104903,0.7052674600435296,1.2342180550761765,0.2104473664489302,0.7365657825712556,9.308914901363263e-08,4.67943,4.76796
6.617925502474474,0.1497981211451786,1.0485868480162501,0.7065205599371069,1.236410979889937,0.21285200365306042,0.7449820127857114,9.308914901363263e-08,4.67943,4.76796
6.627572624198198,0.1500395504182282,1.0502768529275972,0.7054860202389438,1.2346005354181515,0.21525664085719062,0.7533982430001671,9.308914901363263e-08,4.67943,4.76796
6.6372197459219215,0.15028097969127774,1.051966857838944,0.7036347034190719,1.2313607309833756,0.21766127806132088,0.7618144732146229,9.308914901363263e-08,4.67943,4.76796
6.646866867645645,0.15052240896432734,1.0536568627502911,0.7017833865991999,1.2281209265485997,0.2200659152654511,0.7702307034290787,9.308914901363263e-08,4.67943,4.76796
6.656513989369369,0.1507638382373769,1.0553468676616382,0.699932069779328,1.2248811221138238,0.2224705524695813,0.7786469336435344,9.308914901363263e-08,4.67943,4.76796
6.666161111093093,0.15100526751042648,1.0570368725729853,0.6980807529594562,1.2216413176790482,0.2248751896737115,0.7870631638579901,9.308914901363263e-08,4.67943,4.76796
6.6758082328168165,0.15124669678347608,1.0587268774843324,0.6962294361395842,1.2184015132442723,0.22727982687784173,0.7954793940724459,9.308914901363263e-08,4.67943,4.76796
6.68545535454054,0.15148812605652565,1.0604168823956794,0.6943781193197123,1.2151617088094964,0.22968446408197196,0.8038956242869018,9.308914901363263e-08,4.67943,4.76796
6.695102476264264,0.15172955532957522,1.0621068873070263,0.6925268024998403,1.2119219043747205,0.23208910128610216,0.8123118545013575,9.308914901363263e-08,4.67943,4.76796
6.704749597987988,0.1519709846026248,1.0637968922183734,0.6906754856799685,1.2086820999399448,0.23445076470156773,0.820577676455487,9.308914901363263e-08,4.67943,4.76796
6.714396719711711,0.15221241387567436,1.0654868971297204,0.6888241688600966,1.205442295505169,0.2355132800571059,0.8242964801998706,9.308914901363263e-08,4.67943,4.76796
6.724043841435435,0.15245384314872396,1.0671769020410675,0.6869728520402246,1.202202491070393,0.23657579541264412,0.8280152839442543,9.308914901363263e-08,4.67943,4.76796
6.733690963159159,0.15269527242177353,1.0688669069524146,0.6851215352203527,1.1989626866356171,0.2376383107681823,0.8317340876886379,9.308914901363263e-08,4.67943,4.76796
6.7433380848828826,0.15293670169482312,1.0705569118637617,0.6832702184004807,1.1957228822008412,0.23870082612372048,0.8354528914330216,9.308914901363263e-08,4.67943,4.76796
6.752985206606606,0.15317813096787267,1.0722469167751085,0.681418901580609,1.1924830777660655,0.23976334147925865,0.8391716951774052,9.308914901363263e-08,4.67943,4.76796
6.76263232833033,0.15316567308399814,1.0721597115879868,0.6795675847607371,1.1892432733312897,0.24082585683479688,0.8428904989217889,9.308914901363263e-08,4.67943,4.76796
6.772279450054054,0.1531227426599642,1.0718591986197492,0.6777162679408651,1.1860034688965138,0.24188837219033504,0.8466093026661725,9.308914901363263e-08,4.67943,4.76796
6.7819265717777775,0.15307981223593028,1.0715586856515118,0.6758649511209932,1.1827636644617379,0.24295088754587324,0.8503281064105562,9.308914901363263e-08,4.67943,4.76796
6.791573693501501,0.15303688181189634,1.0712581726832742,0.6740136343011214,1.1795238600269622,0.2440134029014114,0.8540469101549398,9.308914901363263e-08,4.67943,4.76796
6.801220815225225,0.15299395138786237,1.0709576597150365,0.6721623174812494,1.1762840555921863,0.24507591825694963,0.8577657138993235,9.308914901363263e-08,4.67943,4.76796
6.810867936948949,0.15295102096382843,1.070657146746799,0.6703110006613775,1.1730442511574104,0.2461384336124878,0.8614845176437071,9.308914901363263e-08,4.67943,4.76796
6.820515058672672,0.15290809053979448,1.0703566337785613,0.6684596838415056,1.1698044467226345,0.24720094896802597,0.8652033213880908,9.308914901363263e-08,4.67943,4.76796
6.830162180396396,0.15286516011576054,1.0700561208103236,0.6666083670216337,1.1665646422878588,0.24826346432356416,0.8689221251324745,9.308914901363263e-08,4.67943,4.76796
6.83980930212012,0.1528222296917266,1.069755607842086,0.6647570502017618,1.163324837853083,0.24932597967910233,0.8726409288768581,9.308914901363263e-08,4.67943,4.76796
6.849456423843844,0.15277929926769265,1.0694550948738484,0.6629057333818899,1.160085033418307,0.25038849503464056,0.8763597326212418,9.308914901363263e-08,4.67943,4.76796
6.859103545567567,0.15273636884365874,1.069154581905611,0.6610544165620179,1.1568452289835311,0.2514510103901787,0.8800785363656254,9.308914901363263e-08,4.67943,4.76796
6.868750667291291,0.1526934384196248,1.0688540689373733,0.6592030997421461,1.1536054245487555,0.2525135257457169,0.8837973401100091,9.308914901363263e-08,4.67943,4.76796
6.878397789015015,0.15265050799559082,1.0685535559691357,0.6573517829222741,1.1503656201139796,0.2535760411012551,0.8875161438543927,9.308914901363263e-08,4.67943,4.76796
6.8880449107387385,0.15260757757155688,1.068253043000898,0.6555004661024022,1.1471258156792037,0.2546385564567933,0.8912349475987764,9.308914901363263e-08,4.67943,4.76796
6.897692032462462,0.15256464714752294,1.0679525300326604,0.6539855299093169,1.1444746773413044,0.2557010718123315,0.89495375134316,9.308914901363263e-08,4.67943,4.76796
6.907339154186186,0.152521716723489,1.0676520170644228,0.6528748140385732,1.1425309245675028,0.2567635871678696,0.8986725550875436,9.308914901363263e-08,4.67943,4.76796
6.91698627590991,0.15247878629945505,1.0673515040961852,0.6517640981678293,1.140587171793701,0.2578261025234079,0.9023913588319273,9.308914901363263e-08,4.67943,4.76796
6.926633397633633,0.1524358558754211,1.0670509911279475,0.6506533822970856,1.1386434190198995,0.258888617878946,0.9061101625763109,9.308914901363263e-08,4.67943,4.76796
6.936280519357357,0.1523929254513872,1.0667504781597101,0.6495426664263418,1.136699666246098,0.2598479375821079,0.9094677815373774,9.308914901363263e-08,4.67943,4.76796
6.945927641081081,0.15234999502735325,1.0664499651914725,0.6484319505555981,1.1347559134722964,0.25955744683634957,0.9084510639272233,9.308914901363263e-08,4.67943,4.76796
6.955574762804805,0.15230706460331928,1.0661494522232349,0.6473212346848544,1.1328121606984949,0.25926695609059125,0.9074343463170693,9.308914901363263e-08,4.67943,4.76796
6.965221884528528,0.15226413417928533,1.0658489392549972,0.6462105188141106,1.1308684079246933,0.258976465344833,0.9064176287069152,9.308914901363263e-08,4.67943,4.76796
6.974869006252252,0.1522212037552514,1.0655484262867596,0.6450998029433669,1.1289246551508918,0.25868597459907466,0.9054009110967612,9.308914901363263e-08,4.67943,4.76796
6.984516127975976,0.15217827333121745,1.065247913318522,0.6439890870726231,1.1269809023770903,0.2583954838533164,0.9043841934866073,9.308914901363263e-08,4.67943,4.76796
6.9941632496996995,0.1521353429071835,1.0649474003502843,0.6428783712018794,1.1250371496032887,0.2581049931075581,0.9033674758764532,9.308914901363263e-08,4.67943,4.76796
7.003810371423423,0.15209241248314956,1.0646468873820467,0.6417676553311354,1.123093396829487,0.2578145023617998,0.9023507582662992,9.308914901363263e-08,4.67943,4.76796
7.013457493147147,0.15204948205911564,1.0643463744138093,0.6406569394603917,1.1211496440556854,0.2575240116160415,0.9013340406561451,9.308914901363263e-08,4.67943,4.76796
7.023104614870871,0.1520065516350817,1.0640458614455717,0.639546223589648,1.1192058912818839,0.2572335208702832,0.9003173230459911,9.308914901363263e-08,4.67943,4.76796
7.032751736594594,0.15196362121104773,1.063745348477334,0.6384355077189042,1.1172621385080823,0.2569430301245249,0.8993006054358371,9.308914901363263e-08,4.67943,4.76796
7.042398858318318,0.15192069078701378,1.0634448355090964,0.6373247918481605,1.1153183857342808,0.2566525393787666,0.898283887825683,9.308914901363263e-08,4.67943,4.76796
7.052045980042042,0.15187776036297984,1.0631443225408588,0.6362140759774167,1.1133746329604792,0.2563620486330083,0.897267170215529,9.308914901363263e-08,4.67943,4.76796
7.061693101765766,0.1518348299389459,1.0628438095726211,0.635103360106673,1.1114308801866777,0.25607155788725,0.896250452605375,9.308914901363263e-08,4.67943,4.76796
7.071340223489489,0.15179189951491195,1.0625432966043835,0.6339926442359293,1.1094871274128761,0.25578106714149174,0.895233734995221,9.308914901363263e-08,4.67943,4.76796
7.080987345213213,0.151748969090878,1.0622427836361459,0.6328819283651855,1.1075433746390746,0.25549057639573347,0.894217017385067,9.308914901363263e-08,4.67943,4.76796
7.090634466936937,0.1517060386668441,1.0619422706679085,0.6317712124944418,1.105599621865273,0.25520008564997515,0.8932002997749129,2.24263915434755e-08,4.67943,4.76796
7.1002815886606605,0.15166310824281015,1.0616417576996708,0.6306604966236979,1.1036558690914713,0.2549095949042169,0.8921835821647589,2.24263915434755e-08,4.67943,4.76796
7.109928710384384,0.1516188621543781,1.0613320350806466,0.6295497807529542,1.1017121163176697,0.25461910415845856,0.8911668645546049,2.24263915434755e-08,4.67943,4.76796
7.119575832108108,0.1515724540257537,1.0610071781802757,0.6284390648822105,1.0997683635438682,0.25432861341270024,0.8901501469444508,2.24263915434755e-08,4.67943,4.76796
7.129222953831832,0.1515260458971293,1.060682321279905,0.6273283490114667,1.0978246107700667,0.254038122666942,0.8891334293342968,2.24263915434755e-08,4.67943,4.76796
7.138870075555555,0.1514796377685049,1.0603574643795342,0.626217633140723,1.0958808579962651,0.25374763192118366,0.8881167117241427,2.24263915434755e-08,4.67943,4.76796
7.148517197279279,0.15143322963988048,1.0600326074791633,0.6251069172699792,1.0939371052224636,0.2534571411754254,0.8870999941139888,2.24263915434755e-08,4.67943,4.76796
7.158164319003003,0.1513868215112561,1.0597077505787926,0.6239962013992355,1.091993352448662,0.25316665042966713,0.8860832765038348,2.24263915434755e-08,4.67943,4.76796
7.167811440726727,0.1513404133826317,1.0593828936784218,0.6229297322906195,1.090127031508584,0.25317666687298324,0.8861183340554412,2.24263915434755e-08,4.67943,4.76796
7.17745856245045,0.1512940052540073,1.0590580367780509,0.6221883046618905,1.0888295331583082,0.2539699992987587,0.8888949975456554,2.24263915434755e-08,4.67943,4.76796
7.187105684174174,0.1512475971253829,1.0587331798776802,0.6214468770331615,1.0875320348080324,0.2547633317245342,0.8916716610358695,2.24263915434755e-08,4.67943,4.76796
7.196752805897898,0.1512011889967585,1.0584083229773094,0.6207054494044323,1.0862345364577564,0.25555666415030964,0.8944483245260836,2.24263915434755e-08,4.67943,4.76796
7.2063999276216215,0.15115478086813408,1.0580834660769385,0.6199640217757032,1.0849370381074805,0.2563499965760851,0.8972249880162978,2.24263915434755e-08,4.67943,4.76796
7.216047049345345,0.15110837273950972,1.0577586091765678,0.6192225941469742,1.0836395397572047,0.2571433290018606,0.9000016515065119,2.24263915434755e-08,4.67943,4.76796
7.225694171069069,0.1510619646108853,1.057433752276197,0.618481166518245,1.0823420414069287,0.25793666142763605,0.902778314996726,2.24263915434755e-08,4.67943,4.76796
7.235341292792793,0.15101555648226092,1.0571088953758263,0.617739738889516,1.0810445430566529,0.2587299938534115,0.9055549784869401,2.24263915434755e-08,4.67943,4.76796
7.244988414516516,0.1509691483536365,1.0567840384754554,0.6169983112607869,1.0797470447063768,0.259523326279187,0.9083316419771543,2.24263915434755e-08,4.67943,4.76796
7.25463553624024,0.1509227402250121,1.0564591815750846,0.6162568836320578,1.078449546356101,0.26031665870496246,0.9111083054673684,2.24263915434755e-08,4.67943,4.76796
7.264282657963964,0.15087633209638773,1.056134324674714,0.6155154560033288,1.0771520480058252,0.2611099911307379,0.9138849689575825,2.24263915434755e-08,4.67943,4.76796
7.273929779687688,0.15082992396776332,1.055809467774343,0.6147740283745996,1.0758545496555492,0.2619033235565134,0.9166616324477967,2.24263915434755e-08,4.67943,4.76796
