r (A),g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
3.4867179884684685,0.24196312009803947,0.7258893602941184,0.4032234876342088,1.2096704629026265,0.36815563532401235,1.1044669059720371,0.7084462369906632,4.63223,4.48028
3.5016184926926925,0.236112679475863,0.708338038427589,0.41334199511918557,1.2400259853575568,0.3805837029817002,1.1417511089451007,0.7084462369906632,4.63223,4.48028
3.516518996916917,0.23026223885368635,0.690786716561059,0.4233674378189938,1.2701023134569813,0.3938172874747745,1.1814518624243235,0.7084462369906632,4.63223,4.48028
3.531419501141141,0.22515226172770753,0.6754567851831226,0.4333928805188017,1.3001786415564052,0.4070508719678485,1.2211526159035455,0.7084462369906632,4.63223,4.48028
3.5463200053653656,0.22124039708493937,0.6637211912548181,0.4416408272106503,1.324922481631951,0.41822737508024355,1.2546821252407308,0.7084462369906632,4.63223,4.48028
3.5612205095895897,0.21732853244217132,0.651985597326514,0.44949125849524985,1.3484737754857496,0.4289438369103385,1.2868315107310155,0.7084462369906632,4.63223,4.48028
3.5761210138138138,0.21341666779940327,0.6402500033982098,0.45734168977984946,1.3720250693395484,0.43966029874043344,1.3189808962213003,0.7084462369906632,4.63223,4.48028
3.5910215180380383,0.20950480315663506,0.6285144094699052,0.4644083107873853,1.393224932362156,0.44957513640992397,1.348725409229772,0.7084462369906632,4.63223,4.48028
3.6059220222622623,0.205592938513867,0.6167788155416011,0.47043112860989234,1.411293385829677,0.4584224480766047,1.3752673442298142,0.7084462369906632,4.63223,4.48028
3.6208225264864864,0.20168107387109896,0.6050432216132969,0.47645394643239936,1.429361839297198,0.46726975974328544,1.4018092792298564,0.7084462369906632,4.63223,4.48028
3.635723030710711,0.1977692092283308,0.5933076276849925,0.4824767642549066,1.4474302927647198,0.47609507857122374,1.4282852357136713,0.7084462369906632,4.63223,4.48028
3.650623534934935,0.19457605092585784,0.5837281527775735,0.4884995820774135,1.4654987462322406,0.4843994465136372,1.4531983395409116,0.7084462369906632,4.63223,4.48028
3.665524039159159,0.19217477405873096,0.5765243221761929,0.49384449877332115,1.4815334963199636,0.4927038144560507,1.4781114433681521,0.7084462369906632,4.63223,4.48028
3.6804245433833835,0.189773497191604,0.569320491574812,0.4979099007531026,1.493729702259308,0.5010081823984645,1.5030245471953934,0.7084462369906632,4.63223,4.48028
3.6953250476076076,0.18737222032447712,0.5621166609734314,0.5019753027328839,1.505925908198652,0.5091650309096529,1.527495092728959,0.7084462369906632,4.63223,4.48028
3.7102255518318317,0.18497094345735024,0.5549128303720507,0.5060407047126653,1.518122114137996,0.5157818231759099,1.5473454695277298,0.7084462369906632,4.63223,4.48028
3.725126056056056,0.18256966659022328,0.5477089997706699,0.5101061066924468,1.5303183200773405,0.5223986154421669,1.567195846326501,0.7084462369906632,4.63223,4.48028
3.7400265602802802,0.18016838972309637,0.5405051691692891,0.514171508672228,1.5425145260166844,0.5290154077084238,1.5870462231252715,0.7084462369906632,4.63223,4.48028
3.7549270645045048,0.1777671128559694,0.5333013385679083,0.5182369106520096,1.554710731956029,0.5356321999746809,1.6068965999240428,0.7084462369906632,4.63223,4.48028
3.769827568728729,0.17536583598884253,0.5260975079665277,0.5223023126317909,1.5669069378953728,0.5422336184486297,1.6267008553458893,0.7084462369906632,4.63223,4.48028
3.784728072952953,0.17296455912171566,0.518893677365147,0.5251564117066607,1.5754692351199822,0.5456926725684597,1.637078017705379,0.7084462369906632,4.63223,4.48028
3.7996285771771774,0.17056328225458872,0.5116898467637662,0.526469735765807,1.579409207297421,0.5491517266882895,1.6474551800648687,0.7084462369906632,4.63223,4.48028
3.8145290814014015,0.1691788992533778,0.5075366977601334,0.5277830598249532,1.5833491794748598,0.5526107808081194,1.6578323424243584,0.7084462369906632,4.63223,4.48028
3.8294295856256255,0.16814082567061728,0.5044224770118518,0.5290963838840994,1.5872891516522984,0.5560698349279493,1.6682095047838479,0.7084462369906632,4.63223,4.48028
3.84433008984985,0.1671027520878567,0.5013082562635701,0.5304097079432457,1.5912291238297374,0.5595288890477792,1.6785866671433376,0.7084462369906632,4.63223,4.48028
3.859230594074074,0.16606467850509615,0.49819403551528846,0.531723032002392,1.595169096007176,0.562987943167609,1.6889638295028273,0.7084462369906632,4.63223,4.48028
3.874131098298298,0.1650266049223356,0.4950798147670068,0.5330363560615382,1.5991090681846147,0.5664469972874389,1.6993409918623168,0.7084462369906632,4.63223,4.48028
3.8890316025225227,0.163988531339575,0.491965594018725,0.5343496801206845,1.6030490403620536,0.5699060514072689,1.7097181542218067,0.7084462369906632,4.63223,4.48028
3.9039321067467467,0.16295045775681447,0.4888513732704434,0.5356630041798307,1.6069890125394923,0.5733651055270987,1.7200953165812962,0.7084462369906632,4.63223,4.48028
3.9188326109709712,0.16191238417405387,0.48573715252216165,0.536976328238977,1.6109289847169312,0.5745931365986865,1.7237794097960595,0.7084462369906632,4.63223,4.48028
3.9337331151951953,0.1608743105912933,0.48262293177388,0.5382896522981233,1.61486895689437,0.5745130981996371,1.7235392945989116,0.7084462369906632,4.63223,4.48028
3.9486336194194194,0.15983623700853278,0.47950871102559833,0.5377581766078259,1.6132745298234779,0.5744330598005879,1.7232991794017638,0.7084462369906632,4.63223,4.48028
3.963534123643644,0.1587981634257722,0.4763944902773166,0.5364743654464433,1.6094230963393301,0.5743530214015387,1.7230590642046162,0.7084462369906632,4.63223,4.48028
3.978434627867868,0.15776008984301165,0.47328026952903496,0.5351905542850608,1.6055716628551824,0.5742729830024894,1.7228189490074683,0.7084462369906632,4.63223,4.48028
3.993335132092092,0.15696372513295434,0.47089117539886305,0.5339067431236781,1.6017202293710346,0.5741929446034402,1.7225788338103205,0.7084462369906632,4.63223,4.48028
4.008235636316316,0.15667640118996304,0.47002920356988914,0.5326229319622956,1.597868795886887,0.5741129062043908,1.7223387186131727,0.7084462369906632,4.63223,4.48028
4.023136140540541,0.1563890772469717,0.4691672317409152,0.5313391208009131,1.5940173624027392,0.5740328678053417,1.722098603416025,0.7084462369906632,4.63223,4.48028
4.038036644764765,0.15610175330398043,0.46830525991194133,0.5300553096395304,1.5901659289185914,0.5739528294062923,1.7218584882188772,0.7084462369906632,4.63223,4.48028
4.052937148988989,0.15581442936098913,0.4674432880829674,0.5287714984781479,1.5863144954344437,0.5738727910072431,1.7216183730217294,0.7084462369906632,4.63223,4.48028
4.067837653213213,0.15552710541799786,0.46658131625399357,0.5274876873167653,1.5824630619502962,0.5737927526081938,1.7213782578245815,0.7084462369906632,4.63223,4.48028
4.082738157437437,0.15523978147500656,0.46571934442501967,0.5262038761553828,1.5786116284661484,0.5737127142091446,1.721138142627434,0.7084462369906632,4.63223,4.48028
4.097638661661661,0.15495245753201525,0.46485737259604576,0.5249200649940002,1.5747601949820007,0.5721590151569103,1.716477045470731,0.7084462369906632,4.63223,4.48028
4.112539165885886,0.15466513358902395,0.46399540076707185,0.5219397975051684,1.5658193925155053,0.5693761438299231,1.7081284314897693,0.7084462369906632,4.63223,4.48028
4.12743967011011,0.15437780964603265,0.46313342893809795,0.518925792572442,1.5567773777173262,0.5665932725029361,1.6997798175088084,0.7084462369906632,4.63223,4.48028
4.142340174334334,0.15409048570304135,0.46227145710912404,0.5159117876397157,1.547735362919147,0.563810401175949,1.6914312035278474,0.7084462369906632,4.63223,4.48028
4.1572406785585585,0.15380316176005004,0.4614094852801502,0.5128977827069893,1.538693348120968,0.5610275298489621,1.6830825895468864,0.7084462369906632,4.63223,4.48028
4.172141182782783,0.15351583781705874,0.4605475134511763,0.5098837777742629,1.5296513333227886,0.558244658521975,1.6747339755659252,0.7084462369906632,4.63223,4.48028
4.187041687007007,0.1540524614721705,0.46215738441651155,0.5068697728415364,1.5206093185246095,0.5554617871949881,1.6663853615849642,0.7084462369906632,4.63223,4.48028
4.201942191231232,0.1546827204465472,0.46404816133964166,0.5038557679088099,1.51156730372643,0.5526789158680009,1.6580367476040028,0.7084462369906632,4.63223,4.48028
4.216842695455456,0.15531297942092387,0.4659389382627716,0.5008417629760835,1.5025252889282508,0.5498960445410139,1.6496881336230418,0.7084462369906632,4.63223,4.48028
4.23174319967968,0.1559432383953005,0.46782971518590155,0.4978277580433571,1.4934832741300714,0.5471131732140269,1.6413395196420806,0.7084462369906632,4.63223,4.48028
4.246643703903904,0.15657349736967716,0.4697204921090315,0.49418237579311464,1.482547127379344,0.5434770408397998,1.6304311225193993,0.7084462369906632,4.63223,4.48028
4.261544208128128,0.1572037563440538,0.4716112690321615,0.49050014964025856,1.4715004489207757,0.5392862090031895,1.6178586270095685,0.7084462369906632,4.63223,4.48028
4.276444712352353,0.1578340153184305,0.47350204595529155,0.48681792348740227,1.460453770462207,0.535095377166579,1.605286131499737,0.7084462369906632,4.63223,4.48028
4.291345216576577,0.15846427429280716,0.4753928228784215,0.4831356973345462,1.4494070920036386,0.5309045453299688,1.5927136359899063,0.7084462369906632,4.63223,4.48028
4.306245720800801,0.1590945332671838,0.47728359980155144,0.4794534711816901,1.4383604135450705,0.5267137134933585,1.5801411404800756,0.7084462369906632,4.63223,4.48028
4.321146225025025,0.15972479224156047,0.47917437672468144,0.47577124502883406,1.4273137350865022,0.5225228816567482,1.5675686449702448,0.7084462369906632,4.63223,4.48028
4.336046729249249,0.16035505121593713,0.4810651536478114,0.47208901887597793,1.4162670566279338,0.5182771907686057,1.554831572305817,0.7084462369906632,4.63223,4.48028
4.350947233473473,0.16098531019031376,0.4829559305709413,0.4684067927231219,1.4052203781693657,0.5137600774509133,1.5412802323527401,0.7084462369906632,4.63223,4.48028
4.365847737697698,0.16187035333585315,0.4856110600075595,0.4647775390191792,1.3943326170575376,0.5092429641332208,1.5277288923996624,0.7084462369906632,4.63223,4.48028
4.380748241921922,0.1630381861026448,0.4891145583079345,0.46120708040716396,1.3836212412214919,0.5047258508155285,1.5141775524465855,0.7084462369906632,4.63223,4.48028
4.395648746146146,0.16420601886943648,0.4926180566083095,0.45763662179514863,1.372909865385446,0.5002087374978361,1.5006262124935084,0.7084462369906632,4.63223,4.48028
4.41054925037037,0.16537385163622814,0.4961215549086845,0.4540661631831333,1.3621984895494,0.4956916241801438,1.4870748725404315,0.7084462369906632,4.63223,4.48028
4.425449754594594,0.1665416844030198,0.4996250532090595,0.45049570457111804,1.3514871137133542,0.4911745108624515,1.4735235325873546,0.7084462369906632,4.63223,4.48028
4.440350258818819,0.16770951716981156,0.5031285515094347,0.4469252459591025,1.3407757378773075,0.48664392075730994,1.45993176227193,0.7084462369906632,4.63223,4.48028
4.455250763043043,0.1688773499366032,0.5066320498098096,0.4433547873470872,1.3300643620412618,0.4820923756701268,1.4462771270103805,0.7084462369906632,4.63223,4.48028
4.470151267267267,0.17004518270339486,0.5101355481101846,0.4397843287350719,1.3193529862052158,0.4775408305829436,1.4326224917488308,0.7084462369906632,4.63223,4.48028
4.4850517714914915,0.17121301547018652,0.5136390464105596,0.4363550806766978,1.3090652420300934,0.47298928549576047,1.4189678564872814,0.7084462369906632,4.63223,4.48028
4.4999522757157155,0.1723808482369782,0.5171425447109346,0.43303333348655604,1.2991000004596682,0.4684377404085772,1.4053132212257318,0.7084462369906632,4.63223,4.48028
4.51485277993994,0.17354868100376986,0.5206460430113096,0.42971158629641437,1.2891347588892432,0.463886195321394,1.3916585859641821,0.7084462369906632,4.63223,4.48028
4.529753284164165,0.17471651377056158,0.5241495413116848,0.42638983910627243,1.2791695173188173,0.4593346502342106,1.3780039507026318,0.7084462369906632,4.63223,4.48028
4.544653788388389,0.17591767960773633,0.527753038823209,0.42306809191613076,1.2692042757483923,0.4556248196430893,1.366874458929268,0.7084462369906632,4.63223,4.48028
4.559554292612613,0.17775284541253833,0.533258536237615,0.41974634472598904,1.2592390341779671,0.451956025065911,1.355868075197733,0.7084462369906632,4.63223,4.48028
4.574454796836837,0.1795880112173403,0.538764033652021,0.41642459753584726,1.249273792607542,0.44828723048873254,1.3448616914661977,0.7084462369906632,4.63223,4.48028
4.589355301061061,0.1814231770221423,0.544269531066427,0.4131028503457056,1.239308551037117,0.4446184359115542,1.3338553077346627,0.7084462369906632,4.63223,4.48028
4.604255805285286,0.18325834282694442,0.5497750284808333,0.4098535398362842,1.2295606195088526,0.44094964133437553,1.3228489240031267,0.7084462369906632,4.63223,4.48028
4.61915630950951,0.1850935086317464,0.5552805258952392,0.40727965723468074,1.2218389717040423,0.43728084675719714,1.3118425402715914,0.7084462369906632,4.63223,4.48028
4.634056813733734,0.1869286744365484,0.5607860233096452,0.40470577463307733,1.214117323899232,0.43361205218001875,1.3008361565400564,0.7084462369906632,4.63223,4.48028
4.648957317957958,0.1887638402413504,0.5662915207240512,0.40213189203147387,1.2063956760944217,0.43016818621657416,1.2905045586497226,0.7084462369906632,4.63223,4.48028
4.663857822182182,0.19059900604615237,0.5717970181384572,0.3995580094298704,1.1986740282896113,0.42698681605513233,1.2809604481653971,0.7084462369906632,4.63223,4.48028
4.678758326406406,0.19243417185095438,0.5773025155528632,0.396984126828267,1.190952380484801,0.4238054458936905,1.2714163376810717,0.7084462369906632,4.63223,4.48028
4.693658830630631,0.1942693376557565,0.5828080129672695,0.3944102442266633,1.18323073267999,0.4206240757322486,1.2618722271967457,0.7084462369906632,4.63223,4.48028
4.708559334854855,0.19610450346055847,0.5883135103816755,0.39183636162505986,1.1755090848751797,0.41744270557080676,1.2523281167124203,0.7084462369906632,4.63223,4.48028
4.723459839079079,0.19793966926536047,0.5938190077960814,0.38926247902345645,1.1677874370703694,0.41426133540936494,1.2427840062280948,0.7084462369906632,4.63223,4.48028
4.738360343303303,0.20023361278549734,0.600700838356492,0.386688596421853,1.160065789265559,0.4110799652479231,1.2332398957437694,0.7084462369906632,4.63223,4.48028
4.753260847527527,0.20280171204889996,0.6084051361466999,0.38411471382024953,1.1523441414607487,0.4078985950864813,1.223695785259444,0.7084462369906632,4.63223,4.48028
4.768161351751752,0.20536981131230272,0.6161094339369082,0.3819049533043722,1.1457148599131166,0.4047172249250393,1.214151674775118,0.7084462369906632,4.63223,4.48028
4.783061855975976,0.20793791057570535,0.6238137317271161,0.3803231268929451,1.1409693806788355,0.4017886746075479,1.2053660238226438,0.7084462369906632,4.63223,4.48028
4.7979623602002,0.21050600983910797,0.6315180295173239,0.37874130048151816,1.1362239014445545,0.39967143702128405,1.1990143110638523,0.7084462369906632,4.63223,4.48028
4.8128628644244245,0.2130741091025106,0.6392223273075318,0.3771594740700911,1.1314784222102734,0.39755419943502024,1.1926625983050607,0.7084462369906632,4.63223,4.48028
4.8277633686486485,0.21564220836591322,0.6469266250977397,0.37557764765866414,1.1267329429759925,0.3954369618487564,1.1863108855462692,0.7084462369906632,4.63223,4.48028
4.842663872872873,0.21821030762931584,0.6546309228879476,0.37399582124723707,1.1219874637417113,0.3933197242624925,1.1799591727874776,0.7084462369906632,4.63223,4.48028
4.8575643770970975,0.2207784068927186,0.6623352206781559,0.37241399483580995,1.11724198450743,0.3912024866762286,1.1736074600286859,0.7084462369906632,4.63223,4.48028
4.872464881321322,0.22334650615612123,0.6700395184683637,0.370832168424383,1.112496505273149,0.3890852490899648,1.1672557472698943,0.7084462369906632,4.63223,4.48028
4.887365385545546,0.22591460541952385,0.6777438162585716,0.3692503420129559,1.1077510260388679,0.3869680115037009,1.1609040345111028,0.7084462369906632,4.63223,4.48028
4.90226588976977,0.2286529691147935,0.6859589073443805,0.3676685156015289,1.1030055468045867,0.38485077391743705,1.1545523217523113,0.7084462369906632,4.63223,4.48028
4.917166393993994,0.23173484200876762,0.6952045260263029,0.3660866891901019,1.0982600675703058,0.38273353633117324,1.1482006089935197,0.7084462369906632,4.63223,4.48028
4.932066898218218,0.2348167149027418,0.7044501447082254,0.3645048627786749,1.0935145883360247,0.3806162987449094,1.1418488962347282,0.7084462369906632,4.63223,4.48028
4.946967402442443,0.23789858779671608,0.7136957633901483,0.36292303636724776,1.0887691091017433,0.3784990611586454,1.1354971834759362,0.7084462369906632,4.63223,4.48028
4.961867906666667,0.24098046069069023,0.7229413820720707,0.36198867565796966,1.085966026973909,0.37674397318788233,1.130231919563647,0.7084462369906632,4.63223,4.48028
4.976768410890891,0.2440623335846644,0.7321870007539932,0.36109342545529055,1.0832802763658718,0.3750107610552987,1.125032283165896,0.7084462369906632,4.63223,4.48028
4.991668915115115,0.2471442064786385,0.7414326194359155,0.36019817525261155,1.0805945257578347,0.373277548922715,1.119832646768145,0.7084462369906632,4.63223,4.48028
5.006569419339339,0.25022607937261265,0.7506782381178381,0.3593029250499325,1.0779087751497975,0.37154433679013127,1.1146330103703939,0.7084462369906632,4.63223,4.48028
5.021469923563564,0.253307952266587,0.759923856799761,0.3584076748472534,1.0752230245417602,0.36981112465754756,1.1094333739726427,0.7084462369906632,4.63223,4.48028
5.036370427787788,0.256570606375653,0.7697118191269591,0.3575124246445743,1.072537273933723,0.36807791252496386,1.1042337375748916,0.7084462369906632,4.63223,4.48028
5.051270932012012,0.2602637188002213,0.780791156400664,0.3566171744418952,1.0698515233256858,0.36634470039238015,1.0990341011771405,0.7084462369906632,4.63223,4.48028
5.066171436236236,0.26395683122478963,0.7918704936743689,0.3557219242392162,1.0671657727176487,0.3646114882597965,1.0938344647793896,0.7084462369906632,4.63223,4.48028
5.08107194046046,0.2676499436493579,0.8029498309480738,0.35482667403653717,1.0644800221096116,0.3628782761272128,1.0886348283816385,0.7084462369906632,4.63223,4.48028
5.095972444684684,0.2713430560739262,0.8140291682217787,0.35393142383385806,1.0617942715015742,0.3611450639946292,1.0834351919838876,0.7084462369906632,4.63223,4.48028
5.110872948908909,0.27503616849849477,0.8251085054954843,0.35303617363117895,1.059108520893537,0.3594118518620454,1.0782355555861363,0.7084462369906632,4.63223,4.48028
5.125773453133133,0.27872928092306304,0.8361878427691892,0.3521210081067965,1.0563630243203894,0.3576786397294617,1.0730359191883851,0.7084462369906632,4.63223,4.48028
5.140673957357357,0.28242239334763136,0.8472671800428941,0.35098799272250203,1.0529639781675062,0.35586845695231384,1.0676053708569415,0.7084462369906632,4.63223,4.48028
5.1555744615815815,0.28630727425953906,0.8589218227786173,0.3498549773382076,1.0495649320146228,0.35398694859362145,1.0619608457808645,0.7084462369906632,4.63223,4.48028
5.170474965805806,0.29020133748479987,0.8706040124543997,0.3487219619539131,1.0461658858617393,0.3521054402349292,1.0563163207047876,0.7084462369906632,4.63223,4.48028
5.1853754700300305,0.29409540071006085,0.8822862021301826,0.34758894656961853,1.0427668397088556,0.3502239318762368,1.0506717956287104,0.7084462369906632,4.63223,4.48028
5.200275974254255,0.29798946393532166,0.893968391805965,0.34645593118532414,1.0393677935559724,0.3483424235175444,1.0450272705526333,0.7084462369906632,4.63223,4.48028
5.215176478478479,0.3018835271605824,0.9056505814817473,0.34532291580102964,1.035968747403089,0.3464609151588521,1.0393827454765563,0.7084462369906632,4.63223,4.48028
5.230076982702703,0.3057775903858432,0.9173327711575295,0.34418990041673514,1.0325697012502055,0.3445794068001598,1.0337382204004795,0.7084462369906632,4.63223,4.48028
5.244977486926927,0.30967207915059625,0.9290162374517889,0.3430568850324407,1.029170655097322,0.3426978984414675,1.0280936953244024,0.7084462369906632,4.63223,4.48028
5.259877991151151,0.31356853874000606,0.9407056162200182,0.3419238696481462,1.0257716089444386,0.3408163900827751,1.0224491702483254,0.7084462369906632,4.63223,4.48028
5.274778495375376,0.3174649983294161,0.9523949949882483,0.3407908542638517,1.0223725627915552,0.3389348817240827,1.0168046451722481,0.7084462369906632,4.63223,4.48028
5.2896789995996,0.32136145791882587,0.9640843737564777,0.33965783887955725,1.0189735166386718,0.33705337336539043,1.0111601200961713,0.7084462369906632,4.63223,4.48028
5.304579503823824,0.3252579175082357,0.9757737525247071,0.33852482349526275,1.0155744704857883,0.33517186500669804,1.0055155950200942,0.040049897971361145,4.63223,4.48028
5.319480008048048,0.3291543770976455,0.9874631312929365,0.3373104023916023,1.011931207174807,0.3332394272279498,0.9997182816838495,0.040049897971361145,4.63223,4.48028
5.334380512272272,0.33305083668705526,0.9991525100611658,0.3353207613427587,1.005962284028276,0.3308219927864184,0.9924659783592552,0.040049897971361145,4.63223,4.48028
5.349281016496497,0.3369472962764653,1.010841888829396,0.3333311202939149,0.9999933608817447,0.32840455834488685,0.9852136750346606,0.040049897971361145,4.63223,4.48028
5.364181520720721,0.3408393842287288,1.0225181526861864,0.3313414792450713,0.9940244377352139,0.32598712390335544,0.9779613717100664,0.040049897971361145,4.63223,4.48028
5.379082024944945,0.34473061534521,1.03419184603563,0.3293518381962276,0.9880555145886829,0.323569689461824,0.9707090683854721,0.040049897971361145,4.63223,4.48028
5.393982529169169,0.34862184646169125,1.0458655393850738,0.327362197147384,0.982086591442152,0.32115225502029265,0.963456765060878,0.040049897971361145,4.63223,4.48028
5.408883033393393,0.35251307757817246,1.0575392327345174,0.3253725560985404,0.9761176682956212,0.31873482057876124,0.9562044617362837,0.040049897971361145,4.63223,4.48028
5.423783537617617,0.35640430869465367,1.0692129260839611,0.32338291504969674,0.9701487451490902,0.3163173861372298,0.9489521584116895,0.040049897971361145,4.63223,4.48028
5.438684041841842,0.36029553981113516,1.0808866194334055,0.32139327400085294,0.9641798220025589,0.31389995169569823,0.9416998550870948,0.040049897971361145,4.63223,4.48028
5.453584546066066,0.364183624360223,1.092550873080669,0.31940363295200935,0.9582108988560281,0.31148251725416687,0.9344475517625006,0.040049897971361145,4.63223,4.48028
5.46848505029029,0.36806981387049326,1.1042094416114798,0.3174139919031657,0.9522419757094972,0.30906508281263545,0.9271952484379063,0.040049897971361145,4.63223,4.48028
5.4833855545145145,0.3719560033807635,1.1158680101422906,0.3154243508543221,0.9462730525629662,0.30664764837110403,0.9199429451133121,0.040049897971361145,4.63223,4.48028
5.4982860587387385,0.3758421928910338,1.1275265786731015,0.31343470980547844,0.9403041294164354,0.3042483499625497,0.9127450498876492,0.040049897971361145,4.63223,4.48028
5.513186562962963,0.3797283824013041,1.1391851472039123,0.3113351920852536,0.9340055762557609,0.30185357188077144,0.9055607156423143,0.040049897971361145,4.63223,4.48028
5.528087067187188,0.38361457191157455,1.1508437157347238,0.3091818073299152,0.9275454219897455,0.2994587937989931,0.8983763813969793,0.040049897971361145,4.63223,4.48028
5.542987571411412,0.38750076142184486,1.1625022842655346,0.30702842257457685,0.9210852677237306,0.29706401571721486,0.8911920471516446,0.040049897971361145,4.63223,4.48028
5.557888075635636,0.39118886549234816,1.1735665964770445,0.3048750378192385,0.9146251134577156,0.29466923763543657,0.8840077129063098,0.040049897971361145,4.63223,4.48028
5.57278857985986,0.39437427468121355,1.1831228240436407,0.3027216530639002,0.9081649591917006,0.29227445955365833,0.876823378660975,0.040049897971361145,4.63223,4.48028
5.587689084084084,0.3975596838700789,1.1926790516102368,0.30056826830856187,0.9017048049256857,0.2898796814718801,0.8696390444156403,0.040049897971361145,4.63223,4.48028
5.602589588308309,0.40074509305894446,1.2022352791768334,0.29841488355322343,0.8952446506596704,0.2874849033901017,0.8624547101703052,0.040049897971361145,4.63223,4.48028
5.617490092532533,0.4039305022478098,1.2117915067434295,0.2962614987978851,0.8887844963936554,0.28509012530832345,0.8552703759249705,0.040049897971361145,4.63223,4.48028
5.632390596756757,0.40711591143667525,1.2213477343100259,0.2941081140425468,0.8823243421276404,0.2826953472265452,0.8480860416796357,0.040049897971361145,4.63223,4.48028
5.647291100980981,0.41030132062554064,1.230903961876622,0.29195472928720845,0.8758641878616255,0.280300569144767,0.840901707434301,0.040049897971361145,4.63223,4.48028
5.662191605205205,0.41348672981440604,1.2404601894432181,0.2898013445318702,0.8694040335956106,0.27811857973589754,0.8343557392076927,0.040049897971361145,4.63223,4.48028
5.677092109429429,0.4166721390032714,1.2500164170098143,0.28764795977653185,0.8629438793295956,0.2761443862319306,0.8284331586957918,0.040049897971361145,4.63223,4.48028
5.691992613653654,0.419857548192137,1.259572644576411,0.2855983685726496,0.8567951057179488,0.2741701927279635,0.8225105781838906,0.040049897971361145,4.63223,4.48028
5.706893117877878,0.42225418877229737,1.2667625663168922,0.2838651564307035,0.8515954692921105,0.2721959992239965,0.8165879976719896,0.040049897971361145,4.63223,4.48028
5.721793622102102,0.424283551980855,1.272850655942565,0.2821319442887573,0.8463958328662721,0.2702218057200296,0.8106654171600888,0.040049897971361145,4.63223,4.48028
5.736694126326326,0.42631291518941256,1.2789387455682377,0.2803987321468112,0.8411961964404338,0.26824761221606264,0.8047428366481879,0.040049897971361145,4.63223,4.48028
5.75159463055055,0.4283422783979701,1.2850268351939105,0.2786655200048651,0.8359965600145953,0.26627341871209564,0.798820256136287,0.040049897971361145,4.63223,4.48028
5.766495134774775,0.4303716416065278,1.2911149248195835,0.2769323078629189,0.8307969235887567,0.2642992252081286,0.7928976756243858,0.040049897971361145,4.63223,4.48028
5.781395638998999,0.43240100481508537,1.2972030144452562,0.2751990957209728,0.8255972871629184,0.2623250317041616,0.7869750951124849,0.040049897971361145,4.63223,4.48028
5.796296143223223,0.434430368023643,1.303291104070929,0.2734658835790266,0.8203976507370799,0.26035083820019467,0.781052514600584,0.040049897971361145,4.63223,4.48028
5.8111966474474475,0.43645973123220055,1.3093791936966017,0.2717326714370805,0.8151980143112416,0.2583766446962277,0.7751299340886831,0.040049897971361145,4.63223,4.48028
5.8260971516716715,0.4384890944407581,1.3154672833222745,0.26999945929513436,0.8099983778854032,0.25640245119226074,0.7692073535767823,0.040049897971361145,4.63223,4.48028
5.840997655895896,0.44051845764931574,1.3215553729479472,0.26826624715318825,0.8047987414595649,0.25448862246050674,0.7634658673815203,0.040049897971361145,4.63223,4.48028
5.8558981601201205,0.44254782085787336,1.3276434625736202,0.26653303501124204,0.7995991050337262,0.2532511849602075,0.7597535548806226,0.040049897971361145,4.63223,4.48028
5.870798664344345,0.444577184066431,1.333731552199293,0.26479982286929593,0.7943994686078879,0.25201374745990834,0.756041242379725,0.040049897971361145,4.63223,4.48028
5.885699168568569,0.4454321667499651,1.3362965002498954,0.2637073800659981,0.7911221401979943,0.25077630995960914,0.7523289298788275,0.040049897971361145,4.63223,4.48028
5.900599672792793,0.44603462016517775,1.3381038604955333,0.26275272310706993,0.7882581693212098,0.24953887245930997,0.74861661737793,0.040049897971361145,4.63223,4.48028
5.915500177017017,0.44663707358039045,1.3399112207411714,0.2617980661481418,0.7853941984444254,0.2483014349590108,0.7449043048770324,0.040049897971361145,4.63223,4.48028
5.930400681241242,0.44723952699560315,1.3417185809868095,0.26084340918921356,0.7825302275676407,0.24706399745871155,0.7411919923761346,0.040049897971361145,4.63223,4.48028
5.945301185465466,0.44784198041081585,1.3435259412324476,0.2598887522302854,0.7796662566908562,0.24582655995841235,0.7374796798752371,0.040049897971361145,4.63223,4.48028
5.96020168968969,0.4484444338260285,1.3453333014780855,0.25893409527135725,0.7768022858140717,0.24458912245811318,0.7337673673743396,0.040049897971361145,4.63223,4.48028
5.975102193913914,0.4490468872412412,1.3471406617237236,0.2579794383124291,0.7739383149372873,0.243351684957814,0.730055054873442,0.040049897971361145,4.63223,4.48028
5.990002698138138,0.4496493406564538,1.3489480219693615,0.25702478135350093,0.7710743440605028,0.2421142474575148,0.7263427423725445,0.040049897971361145,4.63223,4.48028
6.004903202362362,0.4502517940716665,1.3507553822149996,0.2560701243945728,0.7682103731837183,0.2408768099572156,0.7226304298716468,0.040049897971361145,4.63223,4.48028
6.019803706586587,0.4508542474868792,1.3525627424606377,0.25511546743564456,0.7653464023069337,0.23963937245691636,0.7189181173707491,0.040049897971361145,4.63223,4.48028
6.034704210810811,0.4514567009020919,1.3543701027062758,0.2541608104767164,0.7624824314301493,0.23865485744302872,0.7159645723290862,0.040049897971361145,4.63223,4.48028
