r (A),g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_Ca-Li,g(r)_unweighted_Ca-Li,g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_Ca-Ca,g(r)_unweighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_unweighted_Ca-Cl,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_Li-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
1.712701712701713,-0.0005309056906009951,-0.004095558184636248,0.0002708939668148154,0.004876091402666677,0.01252348023783648,0.05202061021870538,0.00011609741434921187,0.004876091402666899,0.000463606219935813,0.004493414131685572,0.006712493881805079,0.015013743711966395,1.0,1.0,2.76694,0
1.7226017226017227,-0.0005328092771770115,-0.0041102429953655175,0.0002700781439965234,0.0048614065919374205,0.014674303731882008,0.06095480011704835,0.00011574777599851484,0.0048614065919376235,0.000418222102505064,0.004053537301202928,0.00671950695609695,0.015029429759790814,1.0,1.0,2.76694,0
1.7325017325017327,-0.000534712863753028,-0.004124927806094788,0.0002692623211782313,0.004846721781208163,0.016825127225927588,0.06988899001539152,0.00011539813764781781,0.004846721781208348,0.0003728379850743141,0.0036136604707202756,0.0067265200303888205,0.015045115807615235,1.0,1.0,2.76694,0
1.7424017424017426,-0.0005366164503290445,-0.004139612616824058,0.00026844649835993924,0.004832036970478906,0.018975950719973166,0.07882317991373469,0.00011504849929712077,0.004832036970479073,0.00032745386764356416,0.003173783640237622,0.006764644208438636,0.015130387637809498,1.0,1.0,2.76694,0
1.7523017523017526,-0.000538520036905061,-0.004154297427553328,0.0002676306755416472,0.004817352159749649,0.02112677421401874,0.08775736981207785,0.00011469886094642374,0.004817352159749797,0.0002820697502128142,0.0027339068097549687,0.006825971304906161,0.015267557119849288,1.0,1.0,2.76694,0
1.7622017622017625,-0.0005404236234810776,-0.004168982238282598,0.00026681485272335366,0.004802667349020366,0.023277597708064323,0.09669155971042104,0.00011434922259572668,0.004802667349020521,0.00023668563278206423,0.002294029979272315,0.006887298401373685,0.015404726601889076,1.0,1.0,2.76694,0
1.7721017721017722,-0.0005423272100570939,-0.004183667049011868,0.00026599902990505803,0.004787982538291044,0.0258446268880382,0.10735460399646637,0.00011399958424502967,0.004787982538291246,0.00019130151535131528,0.0018541531487896714,0.006948625497841209,0.015541896083928862,1.0,1.0,2.76694,0
1.7820017820017822,-0.0005442307966331104,-0.004198351859741138,0.00026518320708676234,0.004773297727561722,0.03155472659278155,0.1310734796930926,0.00011364994589433261,0.00477329772756197,0.00017159235173171017,0.0016631258706304218,0.007009952594308733,0.01567906556596865,1.0,1.0,2.76694,0
1.791901791901792,-0.000546134383209127,-0.004213036670470408,0.00026436738426846665,0.0047586129168324,0.037264826297524895,0.1547923553897188,0.00011330030754363504,0.004758612916832672,0.00017007725221202357,0.0016484410599011516,0.007071279690776258,0.01581623504800844,1.0,1.0,2.76694,0
1.801801801801802,-0.0005480379697851435,-0.0042277214811996785,0.00026355156145017097,0.004743928106103077,0.042967104330695685,0.1784787410659667,0.00011295066919293655,0.004743928106103335,0.00016856215269233697,0.0016337562491718814,0.007132606787243783,0.01595340453004823,1.0,1.0,2.76694,0
1.811701811701812,-0.00054994155636116,-0.004242406291928949,0.0002627357386318753,0.004729243295373755,0.04857795975613694,0.20178537129472268,0.00011260103084223803,0.004729243295373997,0.00016704705317265034,0.0016190714384426111,0.007193933883711308,0.016090574012088018,1.0,1.0,2.76694,0
1.821601821601822,-0.0005518451429371764,-0.004257091102658219,0.00026191991581357965,0.004714558484644433,0.054188815181578184,0.22509200152347864,0.00011225139249153952,0.00471455848464466,0.00016553195365296374,0.001604386627713341,0.007255260980178831,0.016227743494127804,1.0,1.0,2.76694,0
1.8315018315018317,-0.000553748729513193,-0.004271775913387489,0.000261104092995284,0.0046998736739151115,0.060091473951285584,0.24961073795149397,0.00011190175414084104,0.004699873673915324,0.00016401685413327716,0.0015897018169840711,0.007251393331186684,0.01621909277626371,1.0,1.0,2.76694,0
1.8414018414018416,-0.0005556523160892225,-0.00428646072411686,0.0002602882701769883,0.004685188863185789,0.06820402492405049,0.2833090266075944,0.00011155211579014252,0.004685188863185986,0.00016250175461359056,0.0015750170062548009,0.007231249394390817,0.01617403710698065,1.0,1.0,2.76694,0
1.8513018513018515,-0.0005575559026652523,-0.004301145534846232,0.00025947244735869264,0.004670504052456467,0.0763165758968154,0.31700731526369474,0.00011120247743944402,0.004670504052456649,0.00016098665509390393,0.0015603321955255307,0.007211105457594951,0.016128981437697587,1.0,1.0,2.76694,0
1.8612018612018615,-0.0005594594892412819,-0.004315830345575603,0.00025865662454039695,0.004655819241727145,0.09411405207173977,0.3909352932210729,0.00011085283908874552,0.004655819241727312,0.00015947155557421733,0.0015456473847962604,0.007190961520799085,0.016083925768414525,1.0,1.0,2.76694,0
1.8711018711018714,-0.0005613630758173115,-0.004330515156304974,0.0002578408017221013,0.004641134430997823,0.11103267148034479,0.46121263537989377,0.00011050320073804702,0.004641134430997975,0.00019924209441224728,0.00193111568430332,0.0071708175840032185,0.016038870099131464,1.0,1.0,2.76694,0
1.8810018810018811,-0.0005632666623933411,-0.004345199967034346,0.00025702497890380563,0.004626449620268501,0.12624825392136946,0.5244158239810731,0.00011015356238734852,0.004626449620268638,0.0002485286283791842,0.0024088159365982472,0.007150673647207354,0.015993814429848405,1.0,1.0,2.76694,0
1.890901890901891,-0.0005651702489693708,-0.004359884777763718,0.00025620915608550994,0.004611764809539179,0.14421502211990525,0.5990470149596064,0.00010980392403665002,0.004611764809539301,0.0002978151623461222,0.002886516188893185,0.007130529710411488,0.015948758760565344,1.0,1.0,2.76694,0
1.900801900801901,-0.0005670738355454003,-0.0043745695884930885,0.00025539333326721425,0.0045970799988098564,0.15986130567005005,0.6640392697063618,0.00010945428568595151,0.004597079998809964,0.0003471016963130603,0.003364216441188123,0.0071103857736156215,0.015903703091282282,1.0,1.0,2.76694,0
1.910701910701911,-0.00056897742212143,-0.00438925439922246,0.0002545775104489186,0.004582395188080535,0.1741013094032552,0.7231900544442909,0.00010910464733525302,0.004582395188080627,0.0003963882302799983,0.003841916693483061,0.007088365335137184,0.015854450276224,1.0,1.0,2.76694,0
1.920601920601921,-0.0005627268191201989,-0.004341035461784392,0.0002537616876306234,0.0045677103773512214,0.19731799736484779,0.8196286044385985,0.00010875500898455451,0.00456771037735129,0.0004456747642469363,0.0043196169457779985,0.007000328870621773,0.01565754031417178,1.0,1.0,2.76694,0
1.9305019305019306,-0.0005291977373834465,-0.004082382545529445,0.0002529458648123296,0.004553025566621932,0.21485169300659857,0.8924608786427941,0.00010840537063385602,0.004553025566621953,0.0004949612982138732,0.004797317198072926,0.006912292406106363,0.015460630352119562,1.0,1.0,2.76694,0
1.9404019404019406,-0.0004956686556466934,-0.003823729629274492,0.00025213004199403573,0.004538340755892643,0.23282552852455707,0.9671214261789294,0.00010805573228315751,0.004538340755892616,0.0005442478321808113,0.005275017450367864,0.0068242559415909515,0.01526372039006734,1.0,1.0,2.76694,0
1.9503019503019505,-0.00046213957390994016,-0.0035650767130195387,0.0002513142191757419,0.0045236559451633535,0.25107617725071557,1.04293181319528,0.00010770609393245902,0.004523655945163279,0.0005935343661477494,0.005752717702662802,0.00673621947707554,0.015066810428015118,1.0,1.0,2.76694,0
1.9602019602019605,-0.00042861049217318703,-0.003306423796764586,0.0002504983963574481,0.004508971134434065,0.2902842483218497,1.205796108413837,0.00010735645558176052,0.004508971134433942,0.0005817103522507187,0.0056381157218146575,0.0066481830125601285,0.014869900465962895,1.0,1.0,2.76694,0
1.9701019701019704,-0.0003950814104364339,-0.003047770880509633,0.00024968257353915425,0.004494286323704776,0.31568446939474604,1.3113047190243297,0.00010700681723106201,0.004494286323704605,0.0005520699027061977,0.00535083136469084,0.0065601465480447175,0.014672990503910674,1.0,1.0,2.76694,0
1.9800019800019801,-0.0003615523286996814,-0.0027891179642546855,0.00024886675072086035,0.0044796015129754865,0.36595533510282824,1.5201221611963636,0.00010665717888036352,0.004479601512975268,0.0005224294531616777,0.00506354700756703,0.006472110083529308,0.014476080541858456,1.0,1.0,2.76694,0
1.98990198990199,-0.0003280232469629283,-0.0025304650479997326,0.00024805092790256656,0.004464916702246198,0.41341880250429447,1.7172781027101462,0.00010630754052966501,0.004464916702245931,0.0004927890036171569,0.004776262650443213,0.006384073619013897,0.014279170579806235,1.0,1.0,2.76694,0
1.999801999802,-0.00029449416522617515,-0.00227181213174478,0.0002472351050842727,0.004450231891516909,0.42157725361463344,1.7511670534761699,0.00010595790217896652,0.004450231891516594,0.00046314855407263606,0.004488978293319396,0.006337596938182272,0.014175216820313015,1.0,1.0,2.76694,0
2.0097020097020097,-0.0002933896117797468,-0.0022632912908723325,0.0002464192822659789,0.004435547080787619,0.48234849147963776,2.003601426146188,0.00010560826382826817,0.004435547080787264,0.00043350810452811596,0.004201693936195586,0.006412502540193685,0.01434275716090659,1.0,1.0,2.76694,0
2.01960201960202,-0.00033072586666854734,-0.0025513138285859368,0.00024560345944768503,0.00442086227005833,0.4952225332492442,2.057078215035322,0.00010525862547757056,0.004420862270057964,0.0004038676549835945,0.0039144095790717625,0.006487408142205102,0.014510297501500173,1.0,1.0,2.76694,0
2.0295020295020296,-0.0003680621215573463,-0.0028393363662995285,0.00024478763662939124,0.004406177459329042,0.5489314474371687,2.2801767816620857,0.00010490898712687295,0.004406177459328664,0.00037422720543907437,0.003627125221947952,0.006562313744216515,0.014677837842093748,1.0,1.0,2.76694,0
2.03940203940204,-0.0004053983764461469,-0.0031273589040131332,0.00024397181381109737,0.004391492648599752,0.5736668188869252,2.3829237092226125,0.00010455934877617534,0.004391492648599365,0.0003558703516246909,0.003449204946516235,0.006637219346227932,0.014845378182687332,1.0,1.0,2.76694,0
2.0493020493020495,-0.0004427346313349458,-0.003415381441726725,0.00024315599099280352,0.004376807837870463,0.6033008825958103,2.5060190507825966,0.00010420971042547775,0.004376807837870066,0.00036840810042466216,0.0035707246656544183,0.006712124948239345,0.015012918523280907,1.0,1.0,2.76694,0
2.0592020592020592,-0.00048007088622374465,-0.0037034039794403163,0.0002423401681745097,0.004362123027141175,0.6210153007548234,2.5796020185200357,0.00010386007207478016,0.004362123027140767,0.0003809458492246334,0.0036922443847926013,0.0067870305502507585,0.015180458863874481,1.0,1.0,2.76694,0
2.0691020691020694,-0.0005174071411125454,-0.003991426517153921,0.00024152434535621578,0.0043474382164118835,0.637238349196063,2.646990065891339,0.00010351043372408253,0.004347438216411466,0.00039348359802460523,0.0038137641039307896,0.006861936152262176,0.015347999204468065,1.0,1.0,2.76694,0
2.079002079002079,-0.0005547433960013442,-0.004279449054867513,0.0002407085225379211,0.0043327534056825795,0.649841672986037,2.699342333942,0.00010316079537338493,0.0043327534056821675,0.00040602134682457655,0.003935283823068973,0.006936841754273589,0.01551553954506164,1.0,1.0,2.76694,0
2.0889020889020893,-0.0005920796508901449,-0.004567471592581118,0.00023989269971962644,0.0043180685949532754,0.6623996271310761,2.751506143467547,0.00010281115702268732,0.004318068594952868,0.00041855909562454836,0.004056803542207161,0.007070709328782005,0.015814959327098217,1.0,1.0,2.76694,0
2.098802098802099,-0.000512275219699723,-0.003951837409112149,0.0002390768769013318,0.004303383784223972,0.6749352369692094,2.803577138179793,0.00010246151867198974,0.004303383784223569,0.00043109684442451963,0.004178323261345344,0.007267821480688437,0.016255837394675916,1.0,1.0,2.76694,0
2.108702108702109,-0.00037859585239858934,-0.002920596575646261,0.00023826105408303715,0.004288698973494668,0.6877597337244854,2.856848124701709,0.00010211188032129211,0.004288698973494269,0.00046730214485814865,0.004529236173240518,0.007464933632594876,0.016696715462253632,1.0,1.0,2.76694,0
2.118602118602119,-0.00024491648509746163,-0.0018893557421804184,0.00023744523126474252,0.004274014162765365,0.7005215107561696,2.9098585831410126,0.0001017622419705945,0.0042740141627649695,0.0007691099691805478,0.007454450470519156,0.007662045784501306,0.017137593529831328,1.0,1.0,2.76694,0
2.1285021285021286,-0.0001112371177963339,-0.0008581149087145759,0.0002366294084464479,0.004259329352036062,0.713198558867911,2.9625170906820917,0.00010141260361989692,0.004259329352035671,0.001070917793502947,0.010379664767797794,0.007859157936407736,0.017578471597409023,1.0,1.0,2.76694,0
2.1384021384021388,2.244224950479977e-05,0.00017312592475131252,0.00023581358562815323,0.004244644541306758,0.7254470870618849,3.0133955924109066,0.0001010629652691993,0.004244644541306371,0.0013727256178253599,0.013304879065076566,0.008056270088314176,0.01801934966498674,1.0,1.0,2.76694,0
2.1483021483021485,0.0001561216168059276,0.0012043667582171558,0.00023499776280985855,0.004229959730577454,0.7375319914994543,3.0635944262285024,0.00010071332691850169,0.004229959730577071,0.001674533442147759,0.016230093362355202,0.008253382240220607,0.01846022773256444,1.0,1.0,2.76694,0
2.1582021582021587,0.0002898009841070613,0.0022356075916830443,0.0002341819399915639,0.00421527491984815,0.7493697165633845,3.1127665149555974,0.00010036368856780408,0.0042152749198477715,0.0020853604072545344,0.02021195471646703,0.008450494392127045,0.018901105800142155,1.0,1.0,2.76694,0
2.1681021681021684,0.0004234803514081889,0.003266848425148886,0.00023336611717326926,0.0042005901091188465,0.7612074416273146,3.1619386036826915,0.00010001405021710648,0.004200590109118473,0.005385194603148459,0.05219496307666969,0.008647606544033477,0.01934198386771985,1.0,1.0,2.76694,0
2.178002178002178,0.0005450571286039676,0.004204726420659179,0.00023255029435497465,0.004185905298389543,0.773045166691245,3.211110692409787,9.96644118664089e-05,0.004185905298389174,0.009302059344282796,0.0901584213368948,0.008555538338502498,0.01913605616540796,1.0,1.0,2.76694,0
2.1879021879021883,0.00041161784050534227,0.0031753376267554976,0.00023173447153667992,0.004171220487660238,0.7848475280290743,3.2601358856592317,9.931477351571153e-05,0.0041712204876598845,0.014584998308574761,0.14136229129849384,0.008345295324092065,0.018665808476371604,1.0,1.0,2.76694,0
2.197802197802198,0.000278178552406723,0.002145948832851863,0.00023091864871838122,0.0041565356769308615,0.7966398842796087,3.3091195193152982,9.896513516501416e-05,0.004156535676930595,0.019047711725279307,0.18461628287578408,0.008135052309681642,0.018195560787335273,1.0,1.0,2.76694,0
2.207702207702208,0.00014473926430809758,0.0011165600389481814,0.00023010282590008244,0.004141850866201484,0.8084322405301445,3.3581031529713696,9.86154968143168e-05,0.004141850866201306,0.023219731407572428,0.22505278133493278,0.007924809295271206,0.017725313098298917,1.0,1.0,2.76694,0
2.217602217602218,1.1299976209478283e-05,8.717124504454676e-05,0.00022928700308178377,0.004127166055472108,0.8210192257502754,3.4103875531165286,9.826585846361944e-05,0.0041271660554720166,0.02764167561408291,0.26791162518264977,0.007714566280860783,0.017255065409262586,1.0,1.0,2.76694,0
2.2275022275022276,-0.00012213931188914115,-0.0009422175488590888,0.00022847118026348505,0.004112481244742731,0.840942581343637,3.493146107119723,9.791622011292209e-05,0.004112481244742728,0.0320636198205935,0.31077046903036776,0.0075043232664503585,0.01678481772022625,1.0,1.0,2.76694,0
2.2374022374022378,-0.0002555785999877664,-0.0019716063427627694,0.0002276553574451863,0.004097796434013353,0.8465320933388505,3.5163640800229174,9.756658176222473e-05,0.004097796434013439,0.03648556402710437,0.3536293128780886,0.007294080252039926,0.0163145700311899,1.0,1.0,2.76694,0
2.2473022473022475,-0.0003890178880863858,-0.003000995136666405,0.00022683953462688758,0.004083111623283976,0.8512469146997369,3.5359487225989072,9.721694341152736e-05,0.0040831116232841495,0.04136915539170125,0.40096258302725835,0.007083837237629501,0.015844322342153563,1.0,1.0,2.76694,0
2.2572022572022576,-0.0005224571761850112,-0.0040303839305700865,0.0002260237118085888,0.004068426812554598,0.8559617360606234,3.5555333651748975,9.686730506083e-05,0.00406842681255486,0.0518398987348541,0.5024482492762782,0.006873594223219069,0.015374074653117211,0.2673597223319176,1.0,2.76694,0
2.2671022671022674,-0.0006375065388581508,-0.004917907585477164,0.0002252078889902901,0.004053742001825221,0.8535389707206764,3.5454695706858868,9.651766671013266e-05,0.004053742001825572,0.06941771497318827,0.6728178528170556,0.00684153425186599,0.015302366551510915,0.2673597223319176,1.0,2.76694,0
2.277002277002277,-0.0006394101254341804,-0.004932592396206535,0.00022439206617199138,0.004039057191095844,0.8507044215326044,3.533695289443126,9.616802835943529e-05,0.0040390571910962824,0.0891315116719979,0.8638900362055182,0.006821390315070124,0.015257310882227855,0.2673597223319176,1.0,2.76694,0
2.2869022869022873,-0.0006413137120102101,-0.004947277206935907,0.00022357624335369265,0.0040243723803664675,0.8478698723445323,3.521921008200365,9.581839000873673e-05,0.004024372380366943,0.10356542694454877,1.0037879842317805,0.006801246378274258,0.015212255212944793,0.2673597223319176,1.0,2.76694,0
2.296802296802297,-0.0006432172985862397,-0.0049619620176652775,0.00019392108390867087,0.0034905795103560753,0.8450353231564603,3.5101467269576045,9.546875165803809e-05,0.0040096875696376,0.12002917077310603,1.1633596551854892,0.006781102441478392,0.015167199543661731,0.2673597223319176,1.0,2.76694,0
2.306702306702307,-0.0006451208851622694,-0.00497664682839465,0.0001616960825860199,0.0029105294865483583,0.8422007739683882,3.4983724457148435,9.511911330733944e-05,0.003995002758908257,0.13777138164486885,1.3353226220964212,0.006760958504682525,0.01512214387437867,0.2673597223319176,1.0,2.76694,0
2.316602316602317,-0.000647024471738299,-0.004991331639124021,0.0001294710812633704,0.002330479462740667,0.8355406352732001,3.4707072542117543,9.476947495664079e-05,0.0039803179481789136,0.15498361315400788,1.5021488659542304,0.006740814567886659,0.015077088205095608,0.2673597223319176,1.0,2.76694,0
2.3265023265023266,-0.0006489280583143285,-0.005006016449853392,9.724607994072087e-05,0.0017504294389329754,0.8286524049184043,3.4420946050456798,9.441983660594215e-05,0.0039656331374495705,0.16852194733553866,1.6333665664829131,0.006720670631090794,0.015032032535812548,0.2673597223319176,1.0,2.76694,0
2.3364023364023367,-0.0006508316448903583,-0.005020701260582764,6.502107861806991e-05,0.0011703794151252584,0.8228099034022316,3.417825752593885,9.40701982552435e-05,0.003950948326720227,0.1876140932700442,1.8184135193865822,0.006700526694294927,0.014986976866529486,0.2673597223319176,1.0,2.76694,0
2.3463023463023465,-0.0006527352314663878,-0.005035386071312135,3.279607729542039e-05,0.000590329391317567,0.8169674018860591,3.3935569001420918,9.372055990454486e-05,0.003936263515990884,0.20947404950127776,2.030286941320077,0.006664598649159337,0.014906617096936272,0.2673597223319176,1.0,2.76694,0
2.3562023562023566,-0.0005516679773396321,-0.00425572439662002,5.710759727694445e-07,1.027936750985e-05,0.8094072825799737,3.362153327639891,9.33709215538462e-05,0.00392157870526154,0.22836582217438472,2.2133918149209597,0.006548640187328363,0.014647254383491846,0.2673597223319176,1.0,2.76694,0
2.3661023661023664,-0.00027317182999956035,-0.002107325545710894,-3.165392534988008e-05,-0.0005697706562978414,0.7933318452025176,3.29537843391815,9.302128320314757e-05,0.003906893894532198,0.25282523091874237,2.4504599304431953,0.006432681725497395,0.01438789167004743,0.2673597223319176,1.0,2.76694,0
2.3760023760023765,5.324317340523938e-06,4.1073305198327525e-05,-6.387892667253106e-05,-0.0011498206801055589,0.7783048306631674,3.23295852737008,9.26716448524489e-05,0.003892209083802854,0.2794274897354876,2.708297208205495,0.006316723263666421,0.014128528956603005,0.2673597223319176,1.0,2.76694,0
2.3859023859023862,0.0002838204646805956,0.002189472156107452,-9.610392799518053e-05,-0.0017298707039132494,0.7685789975035958,3.1925589127072445,9.232200650175026e-05,0.003877524273073511,0.3097440188671196,3.0021343367120825,0.006200764801835452,0.01386916624315859,0.2673597223319176,1.0,2.76694,0
2.395802395802396,0.0005623166120206675,0.004337871007016578,-0.00012832892931783006,-0.002309920727720941,0.7597428426077234,3.1558548846782357,9.197236815105163e-05,0.0038628394623441684,0.33219957947532563,3.2197805395300794,0.0060848063400044845,0.013609803529714175,0.2673597223319176,1.0,2.76694,0
2.405702405702406,0.0008408127593607517,0.006486269857925799,-0.00016055393064048104,-0.0028899707515286583,0.7510924447119636,3.119922462649695,9.162272980035297e-05,0.003848154651614825,0.3595224118445031,3.484601837877492,0.00596884787817351,0.013350440816269748,0.2673597223319176,1.0,2.76694,0
2.415602415602416,0.0011193089067008234,0.008634668708834925,-0.00019277893196313056,-0.0034700207753363497,0.7424420468162042,3.083990040621156,9.127309144965509e-05,0.003833469840885514,0.3881878458652989,3.76243604454059,0.005852889416342541,0.013091078102825332,0.2673597223319176,1.0,2.76694,0
2.425502425502426,0.0013978050540409078,0.010783067559744147,-0.00017654405787905967,-0.0031777930418230736,0.7177409825392193,2.9813856197782957,9.092345309895737e-05,0.00381878503015621,0.41751033185958214,4.0466386011005655,0.005737038448009687,0.01283195581862522,0.2673597223319176,1.0,2.76694,0
2.4354024354024357,0.0017057087514443018,0.0131583246539989,-0.00014819421494330958,-0.002667495868979572,0.7057941071807255,2.931760137519937,9.057381474825966e-05,0.0038041002194269063,0.43544420315751436,4.22045919983437,0.005622499358215843,0.012575767795299344,0.2673597223319176,1.0,2.76694,0
2.4453024453024454,0.0020213868586345493,0.015593555766609382,-0.00011984437200755948,-0.0021571986961360706,0.6941401833060857,2.8833515306560487,9.022417639756197e-05,0.003789415408697603,0.46247494632820085,4.482449479796409,0.005507960268421997,0.012319579771973465,0.2673597223319176,1.0,2.76694,0
2.4552024552024556,0.0023370649658248114,0.018028786879219976,-9.149452907180812e-05,-0.001646901523292546,0.6796881872033276,2.823320162229207,8.987453804686425e-05,0.0037747305979682986,0.48233945967431846,4.674982455304933,0.0053934211786281485,0.012063391748647578,0.2673597223319176,1.0,2.76694,0
2.4651024651024653,0.0026527430730150592,0.02046401799183046,-6.314468613605804e-05,-0.0011366043504490446,0.6594779252032328,2.73936984315189,8.952489969616656e-05,0.0037600457872389954,0.4957860037320374,4.805310497710517,0.005278882088834303,0.011807203725321699,0.2673597223319176,1.0,2.76694,0
2.4750024750024755,0.002968421180205322,0.022899249104441056,-3.47948432003067e-05,-0.0006263071776055206,0.6347797041239096,2.6367772325147016,8.917526134546884e-05,0.0037453609765096913,0.5059636468169788,4.903955346072257,0.005164342999040453,0.01155101570199581,0.2673597223319176,1.0,2.76694,0
2.484902484902485,0.003284099287395569,0.025334480217051536,-6.445000264556615e-06,-0.00011601000476201906,0.6137067414422641,2.5492433875294047,8.882562299477113e-05,0.0037306761657803877,0.5140614197348058,4.982441452814272,0.005049803909246609,0.011294827678669933,0.2673597223319176,1.0,2.76694,0
2.494802494802495,0.0035997773945858173,0.027769711329662022,2.1904842671193494e-05,0.00039428716808148287,0.5937813953956199,2.4664765654894985,8.847598464407344e-05,0.0037159913550510845,0.5231496261847491,5.070527146098338,0.004935264819452764,0.011038639655344054,0.2673597223319176,1.0,2.76694,0
2.504702504702505,0.00391545550177608,0.030204942442272616,5.025468560694483e-05,0.0009045843409250069,0.5742668023510552,2.38541594822746,8.812634629337572e-05,0.0037013065443217805,0.5309936421802951,5.146553762670552,0.004820725729658914,0.010782451632018165,0.2673597223319176,1.0,2.76694,0
2.514602514602515,0.004231133608966328,0.0326401735548831,7.860452854269492e-05,0.0014148815137685084,0.5494386015608946,2.282283421868332,8.777670794267801e-05,0.003686621733592477,0.5385942697021456,5.22022138326695,0.00470618663986507,0.010526263608692289,0.2673597223319176,1.0,2.76694,0
2.524502524502525,0.00470766478183043,0.03631627117412046,0.00010695437147844625,0.0019251786866120325,0.5216069126123803,2.166674867774503,8.74270695919803e-05,0.003671936922863173,0.5482132742937174,5.313451735462184,0.004818390397946186,0.010777228227358928,0.2673597223319176,1.0,2.76694,0
2.5344025344025347,0.005250186955996586,0.04050144223197367,0.00013530421441419635,0.002435475859455534,0.5065044584951673,2.10394159682608,8.707743124128321e-05,0.003657252112133895,0.5598397704819503,5.426139313901981,0.005069816572028131,0.01133958972915168,0.2673597223319176,1.0,2.76694,0
2.5443025443025444,0.0057927091301627435,0.04468661328982688,0.00016365405734994644,0.0029457730322990355,0.4889549670830821,2.0310437094220335,8.672779289058638e-05,0.003642567301404628,0.5634000466113247,5.460646605617455,0.005321242746110077,0.011901951230944435,0.2673597223319176,1.0,2.76694,0
2.5542025542025546,0.006335231304328924,0.048871784347680275,0.00019200390028569782,0.0034560702051425604,0.4668693402075911,1.9393034131699938,8.637815453988953e-05,0.0036278824906753604,0.5698636158353245,5.523293507326992,0.005572668920192034,0.012464312732737215,0.2673597223319176,0.0023106569993083643,2.76694,0
2.5641025641025643,0.006877753478495081,0.053056955405533485,0.000200733204441455,0.00361319767994619,0.4532898062325072,1.8828961181965684,8.60285161891927e-05,0.0036131976799460936,0.5712977678367047,5.537193749801908,0.005824095094273979,0.013026674234529969,0.2673597223319176,0.0023106569993083643,2.76694,0
2.5740025740025745,0.0074202756526612615,0.057242126463386875,0.00019991738162316116,0.0035985128692169006,0.4416464081705246,1.8345312339391022,8.567887783849585e-05,0.003598512869216826,0.5702851763243781,5.527379401297819,0.006075521268355936,0.013589035736322747,0.2673597223319176,0.0023106569993083643,2.76694,0
2.583902583902584,0.007962797826827418,0.061427297521240085,0.00019910155880486735,0.0035838280584876117,0.4297935799673635,1.7852964090952024,8.532923948779901e-05,0.003583828058487559,0.5692725848120515,5.51756505279373,0.006326947442437881,0.0141513972381155,0.2673597223319176,0.0023106569993083643,2.76694,0
2.593802593802594,0.008329618960026798,0.06425706054877817,0.0001982857359865735,0.003569143247758323,0.41747808300003364,1.7341397293847551,8.497960113710219e-05,0.003569143247758292,0.5682599932997248,5.5077507042896405,0.006578373616519827,0.014713758739908255,0.2673597223319176,0.0023106569993083643,2.76694,0
2.603702603702604,0.00859992825382191,0.06634230367234045,0.00019746991316827963,0.003554458437029033,0.40533453017669513,1.683697279195503,8.462996278640533e-05,0.0035544584370290244,0.5672474017873981,5.497936355785551,0.006829799790601784,0.015276120241701035,0.2673597223319176,0.0023106569993083643,2.76694,0
2.613602613602614,0.00887023754761701,0.06842754679590266,0.0001966540903499858,0.0035397736262997442,0.39326710149908806,1.633571036996212,9.647687556922119e-05,0.00405202877390729,0.5662348102750716,5.488122007281463,0.00719623511024731,0.016095721134162626,0.2673597223319176,0.0023106569993083643,2.76694,0
2.623502623502624,0.009140546841412122,0.07051278991946494,0.00019583826753169197,0.003525088815570455,0.3813202261405936,1.5839455547378503,0.00011557101438789182,0.004853982604291457,0.5645800731874925,5.472083786278774,0.007583446339768314,0.01696179122149363,0.2673597223319176,0.0023106569993083643,2.76694,0
2.6334026334026337,0.009410856135207223,0.07259803304302714,0.00019502244471339812,0.003510404004841166,0.3694561536182015,1.53466402272176,0.0001346651532065616,0.0056559364346755875,0.5625287167740224,5.452201408732833,0.007970657569289299,0.01782786130882459,0.2673597223319176,0.0023106569993083643,2.76694,0
2.6433026433026434,0.009681165429002322,0.07468327616658935,0.0001942066218951043,0.003495719194111877,0.35765024564418446,1.4856240972912278,0.00015375929202523136,0.006457890265059717,0.5597878315351603,5.425635905648478,0.008357868798810286,0.018693931396155557,0.2673597223319176,0.0023106569993083643,2.76694,0
2.6532026532026536,0.009951474722797433,0.07676851929015163,0.00019339079907681046,0.003481034383382588,0.3506561794605857,1.4565718223747406,0.00017285343084390197,0.007259844095443883,0.5555487167643173,5.38454910094646,0.008745080028331291,0.01956000148348656,0.2673597223319176,0.0023106569993083643,2.76694,0
2.6631026631026633,0.010609347046545857,0.08184353435906805,0.00021633173672726974,0.003893971261090855,0.3444489682383649,1.430788021913208,0.00019194756966257176,0.008061797925828014,0.5503607702466106,5.33426592700561,0.009132291257852278,0.020426071570817526,0.2673597223319176,0.0023106569993083643,2.76694,0
2.6730026730026735,0.011545780298073259,0.089067448013708,0.0002563478459646462,0.004614261227363631,0.33824175701614384,1.4050042214516745,0.00021104170848124234,0.00886375175621218,0.5416060310322119,5.249412300773747,0.009519502487373281,0.02129214165814853,0.2673597223319176,0.0023106569993083643,2.76694,0
