r (A),g(r)_weighted_Li-F,g(r)_unweighted_Li-F,g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_Li-F,Average_SCL,lambda_BC
2.457562168358358,0.2627996115898029,0.7883988347694088,0.3392921778752218,1.0178765336256654,0.3467390381338183,1.040217114401455,0.752800327649007,3.44935,3.28553
2.467844855255255,0.25626296144866345,0.7687888843459905,0.3500371544966928,1.0501114634900786,0.3568130355068957,1.070439106520687,0.752800327649007,3.44935,3.28553
2.478127542152152,0.249726311307524,0.7491789339225721,0.3647446175038338,1.0942338525115014,0.3682306711852393,1.1046920135557179,0.752800327649007,3.44935,3.28553
2.488410229049049,0.2431896611663843,0.7295689834991529,0.37945208051097534,1.138356241532926,0.3796483068635833,1.13894492059075,0.752800327649007,3.44935,3.28553
2.498692915945946,0.23665301102524483,0.7099590330757345,0.3941595435181162,1.1824786305543487,0.39106594254192695,1.1731978276257808,0.752800327649007,3.44935,3.28553
2.5089756028428427,0.2301163608841054,0.6903490826523162,0.4078905009304391,1.2236715027913174,0.4006035320222086,1.2018105960666259,0.752800327649007,3.44935,3.28553
2.5192582897397395,0.22395935987725119,0.6718780796317536,0.41821152721003446,1.2546345816301034,0.4096344302206359,1.2289032906619077,0.752800327649007,3.44935,3.28553
2.5295409766366364,0.22042072219780698,0.661262166593421,0.4285325534896298,1.2855976604688895,0.4186653284190632,1.2559959852571896,0.752800327649007,3.44935,3.28553
2.539823663533533,0.21688208451836277,0.6506462535550883,0.4398071551343153,1.319421465402946,0.42769622661749046,1.2830886798524714,0.752800327649007,3.44935,3.28553
2.5501063504304304,0.2133434468389184,0.6400303405167552,0.45519914900228087,1.3655974470068426,0.43672712481591813,1.3101813744477544,0.752800327649007,3.44935,3.28553
2.5603890373273273,0.2098048091594742,0.6294144274784226,0.4682225833462925,1.4046677500388776,0.44601749681786906,1.3380524904536073,0.752800327649007,3.44935,3.28553
2.570671724224224,0.20626617148002996,0.6187985144400899,0.47981577314941115,1.4394473194482336,0.45537092711631233,1.366112781348937,0.752800327649007,3.44935,3.28553
2.580954411121121,0.20272753380058575,0.6081826014017573,0.4903812194408155,1.4711436583224464,0.4647243574147556,1.394173072244267,0.752800327649007,3.44935,3.28553
2.5912370980180177,0.19918889612114155,0.5975666883634246,0.4986896457913954,1.4960689373741862,0.4727052961084671,1.4181158883254015,0.752800327649007,3.44935,3.28553
2.6015197849149145,0.1956502584416973,0.586950775325092,0.5069980721419753,1.5209942164259262,0.47921327668060865,1.437639830041826,0.752800327649007,3.44935,3.28553
2.611802471811812,0.1921116207622529,0.5763348622867588,0.5153064984925557,1.5459194954776672,0.4857212572527505,1.4571637717582515,0.752800327649007,3.44935,3.28553
2.6220851587087086,0.18857298308280873,0.5657189492484263,0.5233320662963618,1.5699961988890854,0.49222923782489203,1.476687713474676,0.752800327649007,3.44935,3.28553
2.6323678456056054,0.1850343454033645,0.5551030362100935,0.5298748598144645,1.5896245794433936,0.49873721839703355,1.4962116551911007,0.752800327649007,3.44935,3.28553
2.6426505325025023,0.18248921882313307,0.5474676564693992,0.5364176533325673,1.6092529599977021,0.5052451989691751,1.5157355969075252,0.752800327649007,3.44935,3.28553
2.652933219399399,0.18094106485123443,0.5428231945537033,0.5429604468506701,1.6288813405520104,0.5117531795413166,1.5352595386239498,0.752800327649007,3.44935,3.28553
2.6632159062962963,0.17939291087933576,0.5381787326380073,0.5495032403687732,1.6485097211063195,0.5182364937838269,1.5547094813514808,0.752800327649007,3.44935,3.28553
2.673498593193193,0.17784475690743712,0.5335342707223114,0.556046033886876,1.668138101660628,0.5214655006649388,1.5643965019948165,0.752800327649007,3.44935,3.28553
2.68378128009009,0.1762966029355385,0.5288898088066155,0.5612963303292664,1.6838889909877992,0.5246945075460507,1.5740835226381522,0.752800327649007,3.44935,3.28553
2.694063966986987,0.17474844896363986,0.5242453468909196,0.5641084427731944,1.6923253283195832,0.5279235144271626,1.583770543281488,0.752800327649007,3.44935,3.28553
2.7043466538838836,0.17320029499174128,0.5196008849752238,0.5669205552171224,1.700761665651367,0.5311525213082745,1.5934575639248236,0.752800327649007,3.44935,3.28553
2.7146293407807804,0.17165214101984264,0.5149564230595279,0.5697326676610502,1.7091980029831508,0.5343815281893863,1.6031445845681591,0.752800327649007,3.44935,3.28553
2.7249120276776777,0.17010398704794394,0.5103119611438318,0.5725447801049783,1.7176343403149352,0.5376105350704984,1.6128316052114953,0.752800327649007,3.44935,3.28553
2.7351947145745745,0.16855583307604532,0.505667499228136,0.5753568925489063,1.726070677646719,0.5408395419516103,1.622518625854831,0.752800327649007,3.44935,3.28553
2.7454774014714713,0.1670076791041467,0.5010230373124401,0.5781690049928343,1.734507014978503,0.5440685488327222,1.6322056464981667,0.752800327649007,3.44935,3.28553
2.755760088368368,0.16545952513224807,0.49637857539674424,0.5809811174367623,1.7429433523102869,0.5472975557138341,1.6418926671415024,0.752800327649007,3.44935,3.28553
2.766042775265265,0.16391137116034943,0.49173411348104834,0.5837932298806903,1.7513796896420708,0.550526562594946,1.651579687784838,0.752800327649007,3.44935,3.28553
2.776325462162162,0.16236321718845081,0.4870896515653525,0.5866053423246181,1.7598160269738545,0.5537555694760579,1.6612667084281736,0.752800327649007,3.44935,3.28553
2.786608149059059,0.16081506321655215,0.48244518964965644,0.5894174547685462,1.768252364305639,0.5569845763571699,1.6709537290715097,0.752800327649007,3.44935,3.28553
2.796890835955956,0.16011759433333334,0.480352783,0.5922295672124742,1.7766887016374229,0.5602135832382817,1.6806407497148454,0.752800327649007,3.44935,3.28553
2.8071735228528527,0.16011759433333334,0.480352783,0.5950416796564022,1.7851250389692066,0.5634425901193937,1.6903277703581812,0.752800327649007,3.44935,3.28553
2.8174562097497495,0.16011759433333334,0.480352783,0.5940343057443906,1.7821029172331722,0.5646587793213451,1.6939763379640354,0.752800327649007,3.44935,3.28553
2.8277388966466463,0.16011759433333334,0.480352783,0.5925471877690193,1.777641563307058,0.5636336503323098,1.6909009509969297,0.752800327649007,3.44935,3.28553
2.838021583543543,0.16011759433333334,0.480352783,0.5910600697936479,1.7731802093809437,0.5626085213432748,1.6878255640298243,0.752800327649007,3.44935,3.28553
2.8483042704404404,0.16011759433333334,0.480352783,0.5895729518182764,1.7687188554548292,0.5615833923542395,1.6847501770627187,0.752800327649007,3.44935,3.28553
2.8585869573373373,0.16011759433333334,0.480352783,0.5880858338429049,1.7642575015287147,0.5605582633652044,1.6816747900956133,0.752800327649007,3.44935,3.28553
2.868869644234234,0.16011759433333334,0.480352783,0.5865987158675334,1.7597961476026005,0.5595331343761691,1.6785994031285076,0.752800327649007,3.44935,3.28553
2.879152331131131,0.16011759433333334,0.480352783,0.585111597892162,1.7553347936764863,0.5585080053871341,1.6755240161614022,0.752800327649007,3.44935,3.28553
2.8894350180280277,0.16011759433333334,0.480352783,0.5836244799167907,1.750873439750372,0.5574828763980989,1.6724486291942968,0.752800327649007,3.44935,3.28553
2.8997177049249245,0.16011759433333334,0.480352783,0.5821373619414192,1.7464120858242578,0.5564577474090637,1.6693732422271914,0.752800327649007,3.44935,3.28553
2.910000391821822,0.16011759433333334,0.480352783,0.5806502439660477,1.7419507318981433,0.5554326184200286,1.6662978552600858,0.752800327649007,3.44935,3.28553
2.9202830787187186,0.16011759433333334,0.480352783,0.5791631259906763,1.737489377972029,0.5544074894309934,1.6632224682929801,0.752800327649007,3.44935,3.28553
2.9305657656156154,0.16011759433333334,0.480352783,0.5776760080153049,1.7330280240459148,0.5533823604419582,1.6601470813258747,0.752800327649007,3.44935,3.28553
2.9408484525125123,0.16011759433333334,0.480352783,0.5761888900399335,1.7285666701198004,0.552357231452923,1.6570716943587693,0.752800327649007,3.44935,3.28553
2.951131139409409,0.16011759433333334,0.480352783,0.574701772064562,1.7241053161936861,0.5513321024638879,1.6539963073916637,0.752800327649007,3.44935,3.28553
2.9614138263063063,0.16011759433333334,0.480352783,0.5714750411832644,1.7144251235497934,0.5503069734748527,1.6509209204245583,0.752800327649007,3.44935,3.28553
2.971696513203203,0.16011759433333334,0.480352783,0.5677266320266533,1.70317989607996,0.549029380010674,1.647088140032022,0.752800327649007,3.44935,3.28553
2.9819792001001,0.16011759433333334,0.480352783,0.5639782228700422,1.6919346686101266,0.5456715595558871,1.6370146786676614,0.752800327649007,3.44935,3.28553
2.992261886996997,0.16011759433333334,0.480352783,0.560229813713431,1.680689441140293,0.5423137391011001,1.6269412173033004,0.752800327649007,3.44935,3.28553
3.0025445738938936,0.16011759433333334,0.480352783,0.5564814045568198,1.6694442136704597,0.5389559186463132,1.6168677559389397,0.752800327649007,3.44935,3.28553
3.0128272607907904,0.16011759433333334,0.480352783,0.5527329954002087,1.6581989862006263,0.5355980981915263,1.6067942945745788,0.752800327649007,3.44935,3.28553
3.0231099476876877,0.16011759433333334,0.480352783,0.5489845862435974,1.6469537587307923,0.5322402777367392,1.5967208332102176,0.752800327649007,3.44935,3.28553
3.0333926345845845,0.16011759433333334,0.480352783,0.5452361770869862,1.635708531260959,0.5288824572819523,1.586647371845857,0.752800327649007,3.44935,3.28553
3.0436753214814813,0.16011759433333334,0.480352783,0.5414877679303751,1.6244633037911256,0.5255246368271653,1.576573910481496,0.752800327649007,3.44935,3.28553
3.053958008378378,0.16011759433333334,0.480352783,0.5377383682325004,1.6132151046975014,0.5221668163723784,1.5665004491171353,0.752800327649007,3.44935,3.28553
3.064240695275275,0.16011759433333334,0.480352783,0.5339883952410689,1.6019651857232067,0.5188089959175914,1.5564269877527743,0.752800327649007,3.44935,3.28553
3.074523382172172,0.16198419343715614,0.4859525803114685,0.5302384222496372,1.590715266748912,0.5154511754628045,1.5463535263884136,0.752800327649007,3.44935,3.28553
3.084806069069069,0.1639039043667354,0.4917117131002063,0.5264884492582055,1.5794653477746166,0.5119089840962948,1.5357269522888846,0.752800327649007,3.44935,3.28553
3.095088755965966,0.16582361529631462,0.49747084588894386,0.5227384762667739,1.5682154288003218,0.5083380063096861,1.5250140189290582,0.752800327649007,3.44935,3.28553
3.1053714428628627,0.16774332622589377,0.5032299786776814,0.5176949227742684,1.5530847683228053,0.5047670285230772,1.5143010855692316,0.752800327649007,3.44935,3.28553
3.1156541297597595,0.16966303715547296,0.5089891114664189,0.5119554065024108,1.5358662195072326,0.5011960507364683,1.5035881522094052,0.752800327649007,3.44935,3.28553
3.1259368166566563,0.17158274808505214,0.5147482442551564,0.5062158902305531,1.5186476706916596,0.4976250729498595,1.4928752188495786,0.752800327649007,3.44935,3.28553
3.136219503553553,0.1735024590146313,0.5205073770438939,0.5004763739586955,1.5014291218760867,0.4940540951632507,1.4821622854897523,0.752800327649007,3.44935,3.28553
3.1465021904504504,0.1754221699442106,0.5262665098326318,0.49473685768683767,1.484210573060513,0.49048311737664174,1.4714493521299252,0.752800327649007,3.44935,3.28553
3.1567848773473473,0.17734188087378977,0.5320256426213693,0.48899734141498,1.4669920242449401,0.48691213959003293,1.4607364187700989,0.752800327649007,3.44935,3.28553
3.167067564244244,0.17926159180336892,0.5377847754101068,0.48325782514312243,1.4497734754293674,0.48334116180342407,1.4500234854102723,0.752800327649007,3.44935,3.28553
3.177350251141141,0.1811813027329481,0.5435439081988443,0.4775183088712648,1.4325549266137945,0.4797701840168152,1.4393105520504457,0.752800327649007,3.44935,3.28553
3.1876329380380377,0.1831010136625273,0.5493030409875819,0.47250262093054785,1.4175078627916435,0.4761992062302064,1.4285976186906193,0.752800327649007,3.44935,3.28553
3.1979156249349345,0.1850207245921065,0.5550621737763195,0.4682916738711881,1.4048750216135644,0.47262822844359753,1.4178846853307927,0.752800327649007,3.44935,3.28553
3.208198311831832,0.18694043552168574,0.5608213065650572,0.46408072681182816,1.3922421804354845,0.4690572506569886,1.407171751970966,0.752800327649007,3.44935,3.28553
3.2184809987287286,0.18886014645126492,0.5665804393537948,0.45986977975246834,1.3796093392574051,0.46548627287037975,1.3964588186111393,0.752800327649007,3.44935,3.28553
3.2287636856256254,0.19077985738084408,0.5723395721425323,0.45565883269310864,1.366976498079326,0.4620135191937352,1.3860405575812056,0.752800327649007,3.44935,3.28553
3.2390463725225223,0.19269956831042326,0.5780987049312698,0.4514478856337488,1.3543436569012466,0.4589537243104008,1.3768611729312026,0.752800327649007,3.44935,3.28553
3.249329059419419,0.19461927924000247,0.5838578377200074,0.44723693857438906,1.3417108157231672,0.4558939294270665,1.3676817882811996,0.752800327649007,3.44935,3.28553
3.259611746316316,0.19653899016958165,0.589616970508745,0.4430259915150293,1.329077974545088,0.45283413454373217,1.3585024036311966,0.752800327649007,3.44935,3.28553
3.269894433213213,0.1984587010991609,0.5953761032974827,0.4388150444556694,1.3164451333670082,0.4497743396603977,1.3493230189811931,0.752800327649007,3.44935,3.28553
3.28017712011011,0.20037841202874007,0.6011352360862202,0.43460409739630956,1.3038122921889288,0.44671454477706335,1.34014363433119,0.752800327649007,3.44935,3.28553
3.290459807007007,0.20229812295831923,0.6068943688749577,0.43039315033694986,1.2911794510108496,0.443654749893729,1.330964249681187,0.752800327649007,3.44935,3.28553
3.3007424939039036,0.20421783388789844,0.6126535016636954,0.42618220327759015,1.2785466098327705,0.4405949550103947,1.321784865031184,0.752800327649007,3.44935,3.28553
3.3110251808008004,0.20613754481747762,0.6184126344524329,0.4228044696927049,1.2684134090781147,0.43753516012706034,1.312605480381181,0.752800327649007,3.44935,3.28553
3.3213078676976977,0.20805725574705686,0.6241717672411706,0.41975507554393066,1.259265226631792,0.4344753652437259,1.3034260957311776,0.752800327649007,3.44935,3.28553
3.3315905545945945,0.20997696667663604,0.6299309000299081,0.4167056813951566,1.2501170441854699,0.4314155703603915,1.2942467110811746,0.752800327649007,3.44935,3.28553
3.3418732414914913,0.21189667760621522,0.6356900328186457,0.41365628724638254,1.2409688617391477,0.42835577547705717,1.2850673264311716,0.752800327649007,3.44935,3.28553
3.352155928388388,0.21381638853579443,0.6414491656073833,0.41060689309760845,1.2318206792928255,0.42529598059372287,1.2758879417811686,0.752800327649007,3.44935,3.28553
3.362438615285285,0.2157360994653736,0.6472082983961208,0.4075574989488344,1.2226724968465033,0.4222361857103885,1.2667085571311656,0.752800327649007,3.44935,3.28553
3.372721302182182,0.21765581039495277,0.6529674311848583,0.4045081048000603,1.2135243144001808,0.41917639082705416,1.2575291724811626,0.752800327649007,3.44935,3.28553
3.383003989079079,0.219575521324532,0.6587265639735961,0.401458710651286,1.2043761319538582,0.41640045024659533,1.249201350739786,0.752800327649007,3.44935,3.28553
3.393286675975976,0.2214952322541112,0.6644856967623336,0.398409316502512,1.195227949507536,0.41388721327909195,1.241661639837276,0.752800327649007,3.44935,3.28553
3.4035693628728727,0.2234149431836904,0.6702448295510712,0.39548761533840926,1.1864628460152278,0.41137397631158856,1.2341219289347658,0.752800327649007,3.44935,3.28553
3.4138520497697695,0.22533465411326958,0.6760039623398088,0.39265783936431703,1.1779735180929511,0.4088607393440853,1.2265822180322559,0.752800327649007,3.44935,3.28553
3.4241347366666663,0.22725436504284874,0.6817630951285463,0.3898280633902248,1.1694841901706745,0.4063475023765819,1.2190425071297457,0.752800327649007,3.44935,3.28553
3.434417423563563,0.22917407597242792,0.6875222279172838,0.3869982874161326,1.1609948622483979,0.4038342654090785,1.2115027962272356,0.752800327649007,3.44935,3.28553
3.4447001104604604,0.23109378690200716,0.6932813607060215,0.38416851144204034,1.152505534326121,0.401321028441575,1.2039630853247252,0.752800327649007,3.44935,3.28553
3.4549827973573572,0.23301349783158637,0.6990404934947592,0.3813387354679481,1.1440162064038444,0.39880779147407164,1.196423374422215,0.752800327649007,3.44935,3.28553
3.465265484254254,0.23493320876116555,0.7047996262834967,0.3785089594938559,1.1355268784815677,0.39629455450656825,1.1888836635197049,0.752800327649007,3.44935,3.28553
3.475548171151151,0.23685291969074473,0.7105587590722342,0.3756791835197637,1.1270375505592911,0.39378131753906487,1.1813439526171947,0.752800327649007,3.44935,3.28553
3.4858308580480477,0.2387726306203239,0.7163178918609717,0.3728494075456715,1.1185482226370145,0.3912680805715616,1.1738042417146848,0.752800327649007,3.44935,3.28553
3.4961135449449445,0.24121655844030335,0.7236496753209101,0.37001963157157924,1.1100588947147378,0.38890172743058415,1.1667051822917525,0.752800327649007,3.44935,3.28553
3.506396231841842,0.24431286642653996,0.7329385992796199,0.3671898555974869,1.1015695667924608,0.3865591260099115,1.1596773780297345,0.752800327649007,3.44935,3.28553
3.5166789187387386,0.24740917441277646,0.7422275232383294,0.3648536534983564,1.0945609604950692,0.38421652458923894,1.152649573767717,0.752800327649007,3.44935,3.28553
3.5269616056356354,0.25050548239901294,0.7515164471970389,0.3626530631912729,1.0879591895738188,0.38187392316856644,1.1456217695056994,0.752800327649007,3.44935,3.28553
3.5372442925325323,0.25360179038524944,0.7608053711557484,0.36045247288418936,1.081357418652568,0.37953132174789395,1.1385939652436818,0.752800327649007,3.44935,3.28553
3.547526979429429,0.25669809837148594,0.7700942951144579,0.3582518825771058,1.0747556477313174,0.3771887203272214,1.1315661609816643,0.752800327649007,3.44935,3.28553
3.557809666326326,0.25979440635772244,0.7793832190731673,0.3560512922700222,1.0681538768100667,0.3748461189065489,1.1245383567196467,0.752800327649007,3.44935,3.28553
3.568092353223223,0.26289071434395905,0.7886721430318773,0.35385070196293855,1.0615521058888158,0.3725035174858763,1.117510552457629,0.752800327649007,3.44935,3.28553
3.57837504012012,0.26598702233019555,0.7979610669905868,0.3516501116558551,1.0549503349675653,0.3701609160652038,1.1104827481956114,0.752800327649007,3.44935,3.28553
3.588657727017017,0.26908333031643206,0.8072499909492963,0.3494495213487715,1.0483485640463146,0.3678183146445313,1.103454943933594,0.752800327649007,3.44935,3.28553
3.5989404139139136,0.2724268811152816,0.8172806433458449,0.34724893104168797,1.041746793125064,0.36547571322385874,1.0964271396715763,0.752800327649007,3.44935,3.28553
3.6092231008108104,0.27603924028402016,0.8281177208520605,0.3450483407346044,1.0351450222038132,0.36313311180318625,1.0893993354095588,0.752800327649007,3.44935,3.28553
3.6195057877077073,0.2796515994527587,0.8389547983582761,0.3428477504275209,1.0285432512825627,0.36079051038251375,1.0823715311475413,0.752800327649007,3.44935,3.28553
3.6297884746046045,0.28326395862149734,0.8497918758644921,0.3406471601204373,1.0219414803613118,0.35844790896184114,1.0753437268855235,0.752800327649007,3.44935,3.28553
3.6400711615015013,0.2868763177902359,0.8606289533707078,0.3384878499000164,1.0154635497000493,0.35610530754116865,1.068315922623506,0.752800327649007,3.44935,3.28553
3.650353848398398,0.2905119410551263,0.8715358231653789,0.3364137205559955,1.0092411616679866,0.35375172671544913,1.0612551801463475,0.752800327649007,3.44935,3.28553
3.660636535295295,0.2941712140957072,0.8825136422871216,0.33433959121197454,1.0030187736359237,0.35127294083995164,1.053818822519855,0.752800327649007,3.44935,3.28553
3.670919222192192,0.29783048713628807,0.8934914614088643,0.3322654618679536,0.9967963856038609,0.3487941549644542,1.0463824648933626,0.752800327649007,3.44935,3.28553
3.681201909089089,0.3014897601768691,0.9044692805306074,0.33019133252393257,0.9905739975717978,0.34631536908895666,1.03894610726687,0.752800327649007,3.44935,3.28553
3.691484595985986,0.30514903321745,0.91544709965235,0.3281172031799116,0.9843516095397349,0.34383658321345917,1.0315097496403776,0.752800327649007,3.44935,3.28553
3.7017672828828827,0.3088083062580309,0.9264249187740927,0.3260430738358907,0.9781292215076721,0.3413577973379618,1.0240733920138854,0.752800327649007,3.44935,3.28553
3.7120499697797795,0.3124675792986118,0.9374027378958354,0.32396894449186975,0.9719068334756092,0.3388790114624643,1.016637034387393,0.752800327649007,3.44935,3.28553
3.7223326566766763,0.3161268523391927,0.9483805570175782,0.3218948151478488,0.9656844454435464,0.3364002255869668,1.0092006767609005,0.752800327649007,3.44935,3.28553
3.732615343573573,0.3197861253797736,0.9593583761393208,0.31982068580382783,0.9594620574114836,0.33392143971146937,1.001764319134408,0.752800327649007,3.44935,3.28553
3.7428980304704704,0.32344539842035464,0.970336195261064,0.3177465564598068,0.9532396693794205,0.3314426538359718,0.9943279615079155,0.752800327649007,3.44935,3.28553
3.7531807173673672,0.3271046714609355,0.9813140143828066,0.31567242711578586,0.9470172813473576,0.3289638679604744,0.9868916038814232,0.752800327649007,3.44935,3.28553
3.763463404264264,0.3307639445015164,0.9922918335045493,0.3135982977717649,0.9407948933152948,0.32648508208497695,0.9794552462549309,0.07830426202876674,3.44935,3.28553
3.773746091161161,0.33442321754209736,1.003269652626292,0.311524168427744,0.934572505283232,0.32400629620947946,0.9720188886284384,0.07830426202876674,3.44935,3.28553
3.7840287780580577,0.33808249058267825,1.0142474717480348,0.3093954827135988,0.9281864481407964,0.32166990243711296,0.965009707311339,0.07830426202876674,3.44935,3.28553
3.7943114649549545,0.34174176362325914,1.0252252908697774,0.3071986473692815,0.9215959421078446,0.31937822714099573,0.9581346814229873,0.07830426202876674,3.44935,3.28553
3.804594151851852,0.34540103666384014,1.0362031099915205,0.3050018120249641,0.9150054360748925,0.31708655184487844,0.9512596555346353,0.07830426202876674,3.44935,3.28553
3.8148768387487486,0.34906030970442103,1.0471809291132632,0.3028049766806469,0.9084149300419407,0.3147948765487612,0.9443846296462837,0.07830426202876674,3.44935,3.28553
3.8251595256456454,0.3527195827450019,1.0581587482350059,0.3006081413363296,0.901824424008989,0.31250320125264397,0.937509603757932,0.07830426202876674,3.44935,3.28553
3.8354422125425423,0.3563788557855828,1.0691365673567486,0.2984113059920124,0.8952339179760371,0.3102115259565268,0.9306345778695804,0.07830426202876674,3.44935,3.28553
3.845724899439439,0.3600381288261637,1.0801143864784912,0.2962144706476951,0.8886434119430854,0.30791985066040956,0.9237595519812287,0.07830426202876674,3.44935,3.28553
3.856007586336336,0.3636974018667446,1.091092205600234,0.2940176353033778,0.8820529059101335,0.3056281753642923,0.9168845260928771,0.07830426202876674,3.44935,3.28553
3.866290273233233,0.36735667490732565,1.102070024721977,0.29182079995906046,0.8754623998771814,0.30333650006817503,0.9100095002045252,0.07830426202876674,3.44935,3.28553
3.87657296013013,0.37101594794790654,1.1130478438437197,0.2896239646147432,0.8688718938442297,0.30104482477205785,0.9031344743161736,0.07830426202876674,3.44935,3.28553
3.886855647027027,0.37467522098848743,1.1240256629654624,0.2874271292704259,0.8622813878112778,0.29878308155999445,0.8963492446799833,0.07830426202876674,3.44935,3.28553
3.8971383339239236,0.3783344940290683,1.135003482087205,0.28523029392610866,0.8556908817783261,0.2966156659797019,0.8898469979391057,0.07830426202876674,3.44935,3.28553
3.9074210208208204,0.3819937670696492,1.1459813012089477,0.2830334585817914,0.8491003757453742,0.29444825039940936,0.8833447511982281,0.07830426202876674,3.44935,3.28553
3.9177037077177173,0.3856530401102301,1.1569591203306904,0.2814257761531245,0.8442773284593735,0.2922808348191168,0.8768425044573505,0.07830426202876674,3.44935,3.28553
3.9279863946146145,0.3893123131508112,1.1679369394524337,0.28001523765853,0.8400457129755899,0.29011341923882417,0.8703402577164725,0.07830426202876674,3.44935,3.28553
3.9382690815115113,0.39297158619139205,1.1789147585741762,0.2786046991639355,0.8358140974918066,0.2879460036585316,0.8638380109755949,0.07830426202876674,3.44935,3.28553
3.948551768408408,0.396630859231973,1.189892577695919,0.27719416066934105,0.8315824820080232,0.2857785880782391,0.8573357642347172,0.07830426202876674,3.44935,3.28553
3.958834455305305,0.40029013227255383,1.2008703968176615,0.27578362217474656,0.8273508665242397,0.28361117249794654,0.8508335174938397,0.07830426202876674,3.44935,3.28553
3.969117142202202,0.4039494053131348,1.2118482159394044,0.2743730836801521,0.8231192510404564,0.281443756917654,0.8443312707529621,0.07830426202876674,3.44935,3.28553
3.979399829099099,0.40760867835371584,1.2228260350611475,0.27296254518555757,0.8188876355566728,0.27927634133736134,0.8378290240120841,0.07830426202876674,3.44935,3.28553
3.989682515995996,0.4112679513942967,1.2338038541828902,0.27155200669096313,0.8146560200728894,0.2771089257570688,0.8313267772712065,0.07830426202876674,3.44935,3.28553
3.9999652028928927,0.4149272244348776,1.2447816733046329,0.27014146819636864,0.810424404589106,0.2749415101767763,0.824824530530329,0.07830426202876674,3.44935,3.28553
4.01024788978979,0.4185864974754586,1.255759492426376,0.26873092970177415,0.8061927891053224,0.27277409459648366,0.818322283789451,0.07830426202876674,3.44935,3.28553
4.020530576686687,0.4222457705160395,1.2667373115481186,0.26732039120717965,0.801961173621539,0.2706066790161911,0.8118200370485734,0.07830426202876674,3.44935,3.28553
4.030813263583584,0.4231574478356329,1.2694723435068989,0.26590985271258516,0.7977295581377556,0.2684392634358986,0.8053177903076958,0.07830426202876674,3.44935,3.28553
4.04109595048048,0.4239315248316523,1.271794574494957,0.2644993142179907,0.7934979426539722,0.26627184785560604,0.7988155435668182,0.07830426202876674,3.44935,3.28553
4.051378637377377,0.4247056018276717,1.2741168054830152,0.2630887757233963,0.7892663271701889,0.26463441784965225,0.7939032535489567,0.07830426202876674,3.44935,3.28553
4.061661324274274,0.42547967882369103,1.2764390364710732,0.2616782372288018,0.7850347116864054,0.26325999687558954,0.7897799906267686,0.07830426202876674,3.44935,3.28553
4.071944011171171,0.4262537558197104,1.2787612674591313,0.2602676987342073,0.780803096202622,0.26188557590152683,0.7856567277045806,0.07830426202876674,3.44935,3.28553
4.082226698068068,0.4270278328157298,1.2810834984471895,0.25885716023961286,0.7765714807188386,0.26051115492746413,0.7815334647823925,0.07830426202876674,3.44935,3.28553
4.0925093849649645,0.4278019098117492,1.2834057294352477,0.25744662174501837,0.7723398652350552,0.2591367339534014,0.7774102018602044,0.07830426202876674,3.44935,3.28553
4.102792071861861,0.4285759868077686,1.2857279604233058,0.25603608325042393,0.7681082497512718,0.25776231297933877,0.7732869389380164,0.07830426202876674,3.44935,3.28553
4.113074758758758,0.429350063803788,1.288050191411364,0.2548160424743696,0.7644481274231089,0.25638789200527606,0.7691636760158282,0.07830426202876674,3.44935,3.28553
4.123357445655655,0.4301241407998074,1.2903724223994222,0.25383085358238555,0.7614925607471567,0.25501347103121336,0.7650404130936401,0.07830426202876674,3.44935,3.28553
4.133640132552553,0.4308982177958268,1.2926946533874806,0.25284566469040143,0.7585369940712043,0.25363905005715054,0.7609171501714517,0.07830426202876674,3.44935,3.28553
4.1439228194494495,0.43167229479184616,1.2950168843755385,0.25186047579841736,0.7555814273952521,0.2522646290830879,0.7567938872492637,0.07830426202876674,3.44935,3.28553
4.154205506346346,0.43244637178786555,1.2973391153635967,0.2508752869064333,0.7526258607192999,0.2508902081090252,0.7526706243270755,0.07830426202876674,3.44935,3.28553
4.164488193243243,0.43322044878388494,1.2996613463516549,0.24989009801444928,0.7496702940433478,0.24951578713496247,0.7485473614048874,0.07830426202876674,3.44935,3.28553
4.17477088014014,0.4339945257799043,1.301983577339713,0.2489049091224652,0.7467147273673956,0.24814136616089977,0.7444240984826993,0.07830426202876674,3.44935,3.28553
4.185053567037037,0.4347686027759237,1.3043058083277712,0.24791972023048117,0.7437591606914435,0.2467669451868371,0.7403008355605113,0.07830426202876674,3.44935,3.28553
4.195336253933934,0.4355426797719431,1.3066280393158294,0.2469345313384971,0.7408035940154913,0.24539252421277438,0.7361775726383232,0.07830426202876674,3.44935,3.28553
4.20561894083083,0.4363167567679625,1.3089502703038876,0.24594934244651306,0.7378480273395392,0.24401810323871168,0.732054309716135,0.07830426202876674,3.44935,3.28553
4.215901627727727,0.4370908337639819,1.3112725012919457,0.244964153554529,0.734892460663587,0.2426568165764005,0.7279704497292016,0.07830426202876674,3.44935,3.28553
4.226184314624624,0.4378649107600013,1.313594732280004,0.24397896466254498,0.731936893987635,0.24209876107068146,0.7262962832120444,0.07830426202876674,3.44935,3.28553
4.236467001521521,0.43863898775602067,1.315916963268062,0.24299377577056092,0.7289813273116827,0.24154070556496238,0.7246221166948872,0.07830426202876674,3.44935,3.28553
