r (A),g(r)_weighted_Zn-Cl,g(r)_unweighted_Zn-Cl,g(r)_weighted_Zn-Zn,g(r)_unweighted_Zn-Zn,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_Zn-Cl,Average_SCL,lambda_BC
2.8843774304804803,0.016715974590908834,0.05850591106818091,0.02172528087593757,0.15207696613156296,0.012624743639402703,0.022093301368954727,0.9902505595888287,4.51281,0
2.895344645045045,0.016311574122490805,0.05709050942871781,0.0237546617694213,0.1662826323859491,0.014593225105165268,0.025538143934039217,0.9902505595888287,4.51281,0
2.90631185960961,0.01590717365407278,0.05567510778925472,0.02582377058935824,0.18076639412550766,0.016561706570927835,0.028982986499123706,0.9902505595888287,4.51281,0
2.917279074174174,0.015502773185654765,0.05425970614979167,0.027898027056810607,0.19528618939767423,0.018530188036690324,0.03242782906420806,0.9902505595888287,4.51281,0
2.928246288738739,0.01509837271723674,0.05284430451032858,0.02997228352426306,0.20980598466984138,0.020498669502452885,0.035872671629292543,0.9902505595888287,4.51281,0
2.9392135033033036,0.01469397224881871,0.051428902870865476,0.03225016673884943,0.225751167171946,0.022467150968215454,0.03931751419437704,0.9902505595888287,4.51281,0
2.950180717867868,0.0142895717804007,0.05001350123140244,0.03481340598247438,0.2436938418773206,0.024435632433977936,0.042762356759461384,0.9902505595888287,4.51281,0
2.9611479324324326,0.013885171311982669,0.04859809959193934,0.037376645226099424,0.26163651658269593,0.029167420621489776,0.0510429860876071,0.9902505595888287,4.51281,0
2.972115146996997,0.01348077084356466,0.0471826979524763,0.03986536092843251,0.2790575264990275,0.034277637137547064,0.059985864990707356,0.9902505595888287,4.51281,0
2.9830823615615616,0.01307637037514663,0.0457672963130132,0.04204230843611329,0.294296159052793,0.03938785365360456,0.06892874389380797,0.9902505595888287,4.51281,0
2.9940495761261263,0.012671969906728602,0.0443518946735501,0.04421925594379407,0.30953479160655845,0.04449807016966206,0.0778716227969086,0.9902505595888287,4.51281,0
3.0050167906906906,0.012345948070135017,0.04321081824547255,0.04639620345147477,0.32477342416032334,0.04960828668571936,0.08681450170000886,0.9902505595888287,4.51281,0
3.0159840052552553,0.012764683162295705,0.04467639106803496,0.04889331363141265,0.3422531954198885,0.054718503201776854,0.09575738060310948,0.9902505595888287,4.51281,0
3.0269512198198196,0.013183418254456378,0.04614196389059732,0.051492494498212,0.36044746148748397,0.0612947559945508,0.10726582299046389,0.9902505595888287,4.51281,0
3.0379184343843844,0.013602153346617069,0.04760753671315973,0.05409167536501145,0.3786417275550801,0.0697623097435154,0.12208404205115193,0.9902505595888287,4.51281,0
3.048885648948949,0.014020888438777758,0.049073109535722144,0.056194149702355256,0.39335904791648674,0.07822986349248,0.13690226111183998,0.9902505595888287,4.51281,0
3.0598528635135134,0.014439623530938429,0.050538682358284494,0.057980133210552065,0.4058609324738644,0.08669741724144425,0.15172048017252743,0.9902505595888287,4.51281,0
3.070820078078078,0.014858358623099118,0.052004255180846906,0.05976611671874895,0.4183628170312426,0.09632508234481274,0.16856889410342227,0.9902505595888287,4.51281,0
3.081787292642643,0.01527709371525981,0.053469828003409325,0.061552100226945836,0.4308647015886208,0.10810546641728971,0.18918456623025698,0.9902505595888287,4.51281,0
3.092754507207207,0.01569582880742048,0.054935400825971675,0.06329517202027224,0.4430662041419056,0.1198858504897662,0.20980023835709083,0.9902505595888287,4.51281,0
3.103721721771772,0.016114563899581172,0.05640097364853409,0.0648332314231376,0.45383261996196317,0.13196902985510045,0.23094580224642575,0.9902505595888287,4.51281,0
3.1146889363363366,0.01653329899174186,0.0578665464710965,0.06637129082600297,0.4645990357820207,0.14902428609883991,0.26079250067296983,0.9902505595888287,4.51281,0
3.125656150900901,0.016952034083902532,0.05933211929365885,0.06790935022886828,0.4753654516020779,0.16607954234257874,0.29063919909951275,0.9902505595888287,4.51281,0
3.1366233654654656,0.01737076917606322,0.06079769211622127,0.06944740963173364,0.48613186742213543,0.18500989474152052,0.3237673157976609,0.9902505595888287,4.51281,0
3.14759058003003,0.017789504268223892,0.06226326493878362,0.07098546903459896,0.4968982832421926,0.2046593655981524,0.35815388979676666,0.9902505595888287,4.51281,0
3.1585577945945946,0.01820823936038458,0.06372883776134602,0.07234818063979591,0.5064372644785713,0.22430883612020258,0.39254046321035446,0.9902505595888287,4.51281,0
3.1695250091591594,0.018626974452545273,0.06519441058390844,0.07368888504782871,0.5158221953348009,0.24395830664225276,0.42692703662394227,0.9902505595888287,4.51281,0
3.1804922237237236,0.019045709544705944,0.0666599834064708,0.07502958945586144,0.52520712619103,0.26466679107778407,0.4631668843861221,0.9902505595888287,4.51281,0
3.1914594382882884,0.019464444636866633,0.06812555622903321,0.07637029386389427,0.5345920570472598,0.28634793654081053,0.5011088889464184,0.9902505595888287,4.51281,0
3.2024266528528527,0.019883179729027308,0.06959112905159556,0.077710998271927,0.5439769879034889,0.3204664901003403,0.5608163576755955,0.9902505595888287,4.51281,0
3.2133938674174174,0.020301914821187993,0.07105670187415797,0.0790928677982557,0.5536500745877898,0.3489585037791092,0.610677381613441,0.9902505595888287,4.51281,0
3.224361081981982,0.020720649913348686,0.07252227469672039,0.080712685486709,0.5649887984069629,0.3741248174503852,0.654718430538174,0.9902505595888287,4.51281,0
3.2353282965465464,0.02170844642365842,0.07597956248280446,0.08233250317516223,0.5763275222261356,0.3991142140697459,0.6984498746220552,0.9902505595888287,4.51281,0
3.246295511111111,0.023329624932371843,0.08165368726330144,0.08395232086361554,0.5876662460453087,0.43162556668780644,0.7553447417036612,0.9902505595888287,4.51281,0
3.257262725675676,0.02495080344108527,0.08732781204379843,0.08557213855206884,0.5990049698644818,0.465259768460072,0.8142045948051259,0.9902505595888287,4.51281,0
3.26822994024024,0.026571981949798627,0.09300193682429518,0.08733017094658418,0.6113111966260892,0.5031354118343822,0.8804869707101686,0.9902505595888287,4.51281,0
3.279197154804805,0.028193160458512053,0.09867606160479217,0.08950755321858904,0.6265528725301232,0.5397168522030341,0.9445044913553096,0.9902505595888287,4.51281,0
3.2901643693693696,0.02981433896722548,0.10435018638528916,0.09168493549059387,0.641794548434157,0.573384359473042,1.0034226290778234,0.9902505595888287,4.51281,0
3.301131583933934,0.03143551747593883,0.11002431116578591,0.09386231776259861,0.6570362243381902,0.60152694839295,1.0526721596876623,0.9902505595888287,4.51281,0
3.3120987984984986,0.03305669598465226,0.1156984359462829,0.09683852328732127,0.6778696630112488,0.6452152282978528,1.1291266495212422,0.9902505595888287,4.51281,0
3.323066013063063,0.034677874493365624,0.12137256072677965,0.09984430928366932,0.6989101649856851,0.6762898902191407,1.183507307883496,0.9902505595888287,4.51281,0
3.3340332276276277,0.03629905300207904,0.12704668550727663,0.10344846123748978,0.7241392286624284,0.7282489409485317,1.2744356466599303,0.9902505595888287,4.51281,0
3.3450004421921924,0.03792023151079246,0.1327208102877736,0.10803739073202681,0.7562617351241876,0.7588946741152213,1.328065679701637,0.9902505595888287,4.51281,0
3.3559676567567567,0.039541410019505834,0.13839493506827039,0.1129014725514087,0.7903103078598608,0.8030385821967128,1.405317518844247,0.9902505595888287,4.51281,0
3.3669348713213214,0.04116258852821925,0.14406905984876736,0.11792855477708243,0.8254998834395769,0.836803470640953,1.4644060736216675,0.9902505595888287,4.51281,0
3.3779020858858857,0.04278376703693261,0.14974318462926411,0.12323713109132159,0.862659917639251,0.8953163705676151,1.5668036484933263,0.9902505595888287,4.51281,0
3.3888693004504504,0.04499246237712763,0.1574736183199467,0.12860962824659317,0.900267397726152,0.940686282579789,1.6462009945146305,0.9902505595888287,4.51281,0
3.399836515015015,0.04745000663346709,0.16607502321713477,0.1364180846264041,0.9549265923848285,0.9966116035049608,1.744070306133681,0.9902505595888287,4.51281,0
3.4108037295795794,0.04990755088980644,0.17467642811432252,0.14189661603172002,0.9932763122220399,1.0311353850786684,1.8044869238876693,0.9902505595888287,4.51281,0
3.421770944144144,0.0523650951461459,0.18327783301151063,0.1472110336940296,1.030477235858207,1.063189064135141,1.8605808622364963,0.9902505595888287,4.51281,0
3.432738158708709,0.05482263940248535,0.1918792379086987,0.15652083704191874,1.095645859293431,1.1109663178584372,1.9441910562522648,0.9902505595888287,4.51281,0
3.443705373273273,0.05728018365882471,0.20048064280588646,0.16602228831144042,1.1621560181800827,1.1537712578099697,2.0190997011674465,0.9902505595888287,4.51281,0
3.454672587837838,0.059737727915164164,0.20908204770307454,0.17245371020590167,1.2071759714413115,1.1711569292457578,2.0495246261800757,0.9902505595888287,4.51281,0
3.4656398024024027,0.06219527217150361,0.21768345260026262,0.18147046417654283,1.2702932492357997,1.1983262783164828,2.0970709870538444,0.9902505595888287,4.51281,0
3.476607016966967,0.06465281642784297,0.22628485749745036,0.1952221983100929,1.3665553881706503,1.257409381629772,2.2004664178521005,0.9902505595888287,4.51281,0
3.4875742315315317,0.06711036068418243,0.23488626239463845,0.20124164321195342,1.4086915024836737,1.3114605028412682,2.295055879972219,0.9902505595888287,4.51281,0
3.498541446096096,0.06956790494052179,0.2434876672918262,0.21496147095742144,1.5047302967019498,1.3426543489223455,2.3496451106141043,0.9902505595888287,4.51281,0
3.5095086606606607,0.07266209855683216,0.2543173449489125,0.2236704944910926,1.565693461437648,1.3650126985002478,2.388772222375433,0.9902505595888287,4.51281,0
3.5204758752252254,0.07577047664929677,0.2651966682725387,0.22928644945895532,1.605005146212687,1.3856481106288727,2.4248841936005268,0.9902505595888287,4.51281,0
3.5314430897897897,0.07887885474176128,0.2760759915961644,0.2378138049815706,1.664696634870994,1.4203222074470114,2.4855638630322696,0.9902505595888287,4.51281,0
3.5424103043543544,0.08198723283422592,0.28695531491979065,0.25226913612911844,1.765883952903829,1.4485775078055667,2.5350106386597413,0.9902505595888287,4.51281,0
3.5533775189189187,0.08509561092669041,0.2978346382434164,0.2589174902896323,1.8124224320274256,1.4765229722739128,2.583915201479347,0.9902505595888287,4.51281,0
3.5643447334834835,0.08820398901915505,0.3087139615670426,0.2705840021726107,1.8940880152082744,1.503634886358537,2.6313610511274392,0.9902505595888287,4.51281,0
3.575311948048048,0.09131236711161966,0.3195932848906688,0.2769740942817913,1.9388186599725388,1.5263516543973128,2.671115395195297,0.9902505595888287,4.51281,0
3.5862791626126125,0.09442074520408418,0.3304726082142946,0.2867658417904656,2.007360892533259,1.5490684224360871,2.7108697392631522,0.9902505595888287,4.51281,0
3.597246377177177,0.09752912329654881,0.34135193153792076,0.29888002150536425,2.0921601505375493,1.571246275959943,2.7496809829299,0.9902505595888287,4.51281,0
3.608213591741742,0.10063750138901342,0.35223125486154694,0.30475637690356666,2.1332946383249665,1.593386417616,2.7884262308279997,0.9902505595888287,4.51281,0
3.6191808063063062,0.10374587948147794,0.3631105781851727,0.31089799916090105,2.176285994126307,1.6080492026026263,2.8140861045545957,0.9902505595888287,4.51281,0
3.630148020870871,0.10661161566982175,0.3731406548443761,0.31797918589595286,2.22585430127167,1.622643513450058,2.8396261485376013,0.9902505595888287,4.51281,0
3.6411152354354357,0.10933338780025338,0.3826668573008868,0.3256710374923275,2.2796972624462923,1.6414402042544425,2.872520357445274,0.9902505595888287,4.51281,0
3.65208245,0.11205515993068492,0.39219305975739716,0.33178163638543784,2.3224714546980647,1.660640376037627,2.9061206580658467,0.9902505595888287,4.51281,0
3.6630496645645647,0.11477693206111654,0.40171926221390786,0.3374318842096149,2.362023189467304,1.6734481078326042,2.928534188707057,0.9902505595888287,4.51281,0
3.674016879129129,0.11749870419154806,0.41124546467041817,0.34498893880116627,2.4149225716081637,1.686016629117817,2.9505291009561794,0.9902505595888287,4.51281,0
3.6849840936936937,0.12022047632197971,0.4207716671269289,0.35077375355940443,2.4554162749158306,1.6903136412563355,2.958048872198587,0.9902505595888287,4.51281,0
3.6959513082582585,0.12294224845241133,0.43029786958343963,0.3554627257889303,2.488239080522512,1.694610653394854,2.965568643440994,0.9902505595888287,4.51281,0
3.7069185228228227,0.12566402058284284,0.43982407203994994,0.35875885138078634,2.511311959665504,1.6989076655333724,2.973088414683401,0.9902505595888287,4.51281,0
3.7178857373873875,0.1283857927132745,0.4493502744964607,0.3616112806302676,2.531278964411873,1.70147010249311,2.9775726793629422,0.9902505595888287,4.51281,0
3.7288529519519518,0.13110756484370603,0.458876476952971,0.36446370987974874,2.551245969158241,1.6975167413427317,2.97065429734978,0.9902505595888287,4.51281,0
3.7398201665165165,0.13382933697413768,0.46840267940948177,0.36734812453336735,2.571436871733571,1.6935633801923533,2.963735915336618,0.9902505595888287,4.51281,0
3.7507873810810812,0.13675084585474345,0.47862796049160206,0.3699089536724711,2.5893626757072976,1.689610019041975,2.9568175333234556,0.9902505595888287,4.51281,0
3.7617545956456455,0.1398110903275889,0.48933881614656105,0.3692546847859829,2.58478279350188,1.6854995521406702,2.9496242162461725,0.9902505595888287,4.51281,0
3.7727218102102102,0.14287133480043446,0.5000496718015205,0.3686004158994946,2.5802029112964617,1.6777732286217304,2.936103150088028,0.9902505595888287,4.51281,0
3.783689024774775,0.14593157927328,0.5107605274564799,0.3679461470130063,2.575623029091044,1.6700469051027904,2.922582083929883,0.9902505595888287,4.51281,0
3.7946562393393393,0.14899182374612543,0.5214713831114389,0.36729187812651803,2.571043146885626,1.6607579674730544,2.9063264430778446,0.9902505595888287,4.51281,0
3.805623453903904,0.152052068218971,0.5321822387663984,0.3663152725915276,2.564206908140693,1.638561836256018,2.867483213448031,0.9902505595888287,4.51281,0
3.8165906684684687,0.15511231269181652,0.5428930944213578,0.3646423457509407,2.5524964202565843,1.6170826318147198,2.8298946056757592,0.9902505595888287,4.51281,0
3.827557883033033,0.15817255716466197,0.5536039500763168,0.3629694189103537,2.5407859323724757,1.5958540071395577,2.7927445124942256,0.9902505595888287,4.51281,0
3.8385250975975977,0.16123280163750756,0.5643148057312763,0.3556290612043427,2.4894034284303985,1.5748252283081752,2.755944149539306,0.9902505595888287,4.51281,0
3.849492312162162,0.16429304611035297,0.5750256613862353,0.3480027764580296,2.4360194352062066,1.5556322001814489,2.722356350317535,0.9902505595888287,4.51281,0
3.8604595267267268,0.16735329058319853,0.5857365170411948,0.3418861641094471,2.3932031487661294,1.5382659188889605,2.6919653580556804,0.9902505595888287,4.51281,0
3.8714267412912915,0.17044910798624052,0.5965718779518417,0.33663603724067315,2.3564522606847116,1.5202182695861235,2.6603819717757156,0.9902505595888287,4.51281,0
3.882393955855856,0.17367211063744034,0.6078523872310411,0.33065143298805355,2.3145600309163745,1.5005904254003253,2.6260332444505687,0.9902505595888287,4.51281,0
3.8933611704204205,0.1768951132886403,0.619132896510241,0.32475865787395475,2.273310605117683,1.4776482222728997,2.585884388977574,0.9902505595888287,4.51281,0
3.904328384984985,0.1801181159398401,0.6304134057894403,0.3190311008178746,2.233217705725122,1.4354009220938786,2.511951613664287,0.9902505595888287,4.51281,0
3.9152955995495495,0.18334111859104008,0.6416939150686402,0.3118264072638666,2.182784850847066,1.4149072685608166,2.476087719981429,0.9902505595888287,4.51281,0
3.9262628141141143,0.18656412124224,0.6529744243478399,0.30424451935077357,2.129711635455415,1.3866333462538702,2.4266083559442726,0.9902505595888287,4.51281,0
3.9372300286786786,0.18978712389343985,0.6642549336270394,0.2977447901257847,2.0842135308804925,1.3557636322856232,2.3725863564998404,0.9902505595888287,4.51281,0
3.9481972432432433,0.1930101265446398,0.6755354429062392,0.2912311648306749,2.038618153814724,1.3278526106341415,2.3237420686097474,0.9902505595888287,4.51281,0
3.959164457807808,0.19623312919583974,0.686815952185439,0.2834299094926307,1.9840093664484146,1.2970483212371253,2.269834562164969,0.9902505595888287,4.51281,0
3.9701316723723723,0.19945613184703959,0.6980964614646384,0.2739581247422319,1.9177068731956233,1.2643545559506653,2.212620472913664,0.9902505595888287,4.51281,0
3.981098886936937,0.20267913449823952,0.7093769707438382,0.2666841608291945,1.8667891258043612,1.2346988711781712,2.160723024561799,0.9902505595888287,4.51281,0
3.9920661015015018,0.20590213714943947,0.7206574800230381,0.2608788051001646,1.8261516357011518,1.2074847229174213,2.113098265105487,0.9902505595888287,4.51281,0
4.003033316066066,0.20912513980063932,0.7319379893022375,0.2572665043558784,1.8008655304911485,1.1816195332234798,2.0678341831410894,0.9902505595888287,4.51281,0
4.01400053063063,0.21234814245183914,0.7432184985814368,0.2536542036115922,1.775579425281145,1.1604617062137896,2.0308079858741315,0.9902505595888287,4.51281,0
4.0249677451951955,0.21557114510303924,0.7544990078606372,0.24235708859197985,1.6964996201438587,1.1384660467695715,1.99231558184675,0.9902505595888287,4.51281,0
4.03593495975976,0.21879414775423903,0.7657795171398365,0.23274184575437792,1.6291929202806452,1.1069811620416476,1.937217033572883,0.9902505595888287,4.51281,0
4.046902174324324,0.22201715040543887,0.7770600264190359,0.2185662969789133,1.529964078852393,1.0695906002292541,1.8717835504011946,0.9902505595888287,4.51281,0
4.057869388888889,0.22524015305663897,0.7883405356982363,0.2131738335770264,1.4922168350391847,1.0247652135487193,1.7933391237102585,0.9902505595888287,4.51281,0
4.0688366034534535,0.22846315570783876,0.7996210449774356,0.20307414198877433,1.4215189939214201,0.9956064596116305,1.742311304320353,0.9902505595888287,4.51281,0
4.079803818018018,0.2316861583590386,0.810901554256635,0.1970376590945306,1.379263613661714,0.963143107599577,1.6855004382992596,0.9902505595888287,4.51281,0
4.090771032582583,0.23490916101023868,0.8221820635358352,0.18538713729620518,1.2977099610734362,0.9348550999895461,1.6359964249817054,0.9902505595888287,4.51281,0
4.101738247147147,0.2381321636614385,0.8334625728150347,0.17880097789120586,1.2516068452384408,0.9099240274724119,1.5923670480767205,0.9902505595888287,4.51281,0
4.112705461711712,0.24107444150532542,0.8437605452686389,0.17316214343836764,1.2121350040685732,0.8882603638365458,1.554455636713955,0.9902505595888287,4.51281,0
4.123672676276277,0.24371166172464204,0.852990816036247,0.1668741482033779,1.1681190374236452,0.8611005314407671,1.5069259300213422,0.9902505595888287,4.51281,0
4.134639890840841,0.2463488819439585,0.8622210868038546,0.15922541031493523,1.1145778722045465,0.8291842662013912,1.4510724658524343,0.9902505595888287,4.51281,0
4.145607105405405,0.24898610216327488,0.871451357571462,0.15008966268654608,1.0506276388058224,0.8068890586120212,1.412055852571037,0.9902505595888287,4.51281,0
4.15657431996997,0.25162332238259133,0.8806816283390695,0.1427973556351212,0.9995814894458481,0.7837086678928781,1.3714901688125365,0.9902505595888287,4.51281,0
4.167541534534535,0.25426054260190795,0.8899118991066777,0.13654368690724727,0.9558058083507307,0.755427042976117,1.3219973252082045,0.9902505595888287,4.51281,0
4.178508749099099,0.25689776282122434,0.8991421698742851,0.13167919765081293,0.9217543835556903,0.7295802652165196,1.2767654641289092,0.9902505595888287,4.51281,0
4.189475963663663,0.2595349830405408,0.9083724406418926,0.12550425898890313,0.8785298129223219,0.7059116022112811,1.2353453038697417,0.9902505595888287,4.51281,0
4.2004431782282285,0.2621722032598574,0.9176027114095008,0.11908046671042019,0.8335632669729413,0.6827750995833882,1.1948564242709292,0.9902505595888287,4.51281,0
4.211410392792793,0.2648094234791738,0.9268329821771082,0.11277899233519549,0.7894529463463683,0.6635941168323172,1.1612897044565549,0.9902505595888287,4.51281,0
4.222377607357357,0.26744664369849025,0.9360632529447157,0.10762855563122466,0.7533998894185725,0.6454801236375206,1.1295902163656608,0.9902505595888287,4.51281,0
4.233344821921922,0.26990464323830193,0.9446662513340566,0.10166428974266317,0.7116500281986421,0.6241929739926266,1.0923377044870966,0.9902505595888287,4.51281,0
4.244312036486487,0.2721360363677828,0.9524761272872395,0.0952726261184425,0.6669083828290975,0.6026113234581816,1.0545698160518175,0.9902505595888287,4.51281,0
4.255279251051051,0.2743674294972636,0.9602860032404225,0.09175321669322119,0.6422725168525483,0.5837466175266619,1.0215565806716582,0.9902505595888287,4.51281,0
4.266246465615616,0.2765988226267446,0.968095879193606,0.08823380726799959,0.6176366508759971,0.5655733068517779,0.989753286990611,0.9902505595888287,4.51281,0
4.27721368018018,0.27883021575622546,0.9759057551467889,0.08388180375882799,0.5871726263117959,0.5506579513029838,0.9636514147802214,0.9902505595888287,4.51281,0
4.288180894744745,0.2810616088857063,0.9837156310999718,0.07867245651056308,0.5507071955739414,0.5357425957541897,0.9375495425698319,0.9902505595888287,4.51281,0
4.299148109309309,0.28329300201518715,0.9915255070531548,0.07441712784255383,0.5209198948978767,0.5218447192858866,0.9132282587503014,0.9902505595888287,4.51281,0
4.310115323873874,0.2855243951446681,0.9993353830063383,0.07090522431051628,0.4963365701736139,0.5080618431734202,0.8891082255534852,0.9902505595888287,4.51281,0
4.321082538438438,0.287755788274149,1.0071452589595213,0.06768171071539575,0.4737719750077702,0.495278002305326,0.8667365040343203,0.9902505595888287,4.51281,0
4.332049753003003,0.2899871814036298,1.0149551349127042,0.06494850983431522,0.4546395688402064,0.4828862360813541,0.8450509131423696,0.9902505595888287,4.51281,0
4.343016967567568,0.2922185745331108,1.0227650108658877,0.06221530895323445,0.43550716267264106,0.47089825877273395,0.8240719528522843,0.9902505595888287,4.51281,0
4.353984182132132,0.2941702553580386,1.0295958937531349,0.05951258270497618,0.41658807893483324,0.4615836044679838,0.8077713078189716,0.9902505595888287,4.51281,0
4.364951396696696,0.29570844542896046,1.0349795590013615,0.05715499801829017,0.4000849861280312,0.45226895016323365,0.7914706627856588,0.9902505595888287,4.51281,0
4.375918611261262,0.2972466354998825,1.0403632242495886,0.054797413331603984,0.38358189332122783,0.44295429585848284,0.7751700177523448,0.9902505595888287,4.51281,0
4.386885825825826,0.29878482557080444,1.0457468894978155,0.05243982864491798,0.3670788005144258,0.4336968883394499,0.7589695545940373,0.9902505595888287,4.51281,0
4.39785304039039,0.30032301564172637,1.0511305547460421,0.05033526451492847,0.35234685160449924,0.42446593385554804,0.7428153842472089,0.9902505595888287,4.51281,0
4.408820254954955,0.3018612057126484,1.0565142199942692,0.04830880721395749,0.3381616504977024,0.41523497937164533,0.7266612139003792,0.9902505595888287,4.51281,0
4.41978746951952,0.3033993957835703,1.0618978852424958,0.04628234991298669,0.32397644939090675,0.4065709486468095,0.7114991601319165,0.9902505595888287,4.51281,0
4.430754684084084,0.30493758585449215,1.0672815504907225,0.04447871281179625,0.31135098968257374,0.4007775576936712,0.7013607259639245,0.9902505595888287,4.51281,0
4.441721898648649,0.3064757759254142,1.0726652157389496,0.043354580731314936,0.3034820651192045,0.3949841667405325,0.6912222917959318,0.9902505595888287,4.51281,0
4.452689113213213,0.3080139659963361,1.0780488809871762,0.04223044865083371,0.29561314055583593,0.38919077578739425,0.6810838576279399,0.9902505595888287,4.51281,0
4.463656327777778,0.30955215606725806,1.083432546235403,0.041106316570352484,0.28774421599246736,0.383397384834256,0.6709454234599479,0.9902505595888287,4.51281,0
4.474623542342343,0.31085616897873014,1.0879965914255554,0.039982184489871175,0.27987529142909817,0.37760399388111726,0.6608069892919551,0.9902505595888287,4.51281,0
4.485590756906907,0.3117519738172781,1.0911319083604731,0.03885805240938995,0.2720063668657296,0.37254360817513,0.6519513143064773,0.9902505595888287,4.51281,0
4.496557971471471,0.312647778655826,1.0942672252953909,0.037733920328908724,0.264137442302361,0.3691644870593051,0.6460378523537839,0.9902505595888287,4.51281,0
4.507525186036036,0.313543583494374,1.0974025422303089,0.03753552115684672,0.262748648097927,0.36578536594348027,0.6401243904010904,0.9902505595888287,4.51281,0
4.518492400600601,0.314439388332922,1.1005378591652268,0.037365283949496314,0.26155698764647417,0.3624062448276551,0.6342109284483963,0.9902505595888287,4.51281,0
4.529459615165165,0.3153351931714699,1.1036731761001446,0.03719504674214593,0.2603653271950215,0.35902712371183026,0.6282974664957028,0.9902505595888287,4.51281,0
4.540426829729729,0.31623099801001786,1.1068084930350623,0.03702480953479555,0.2591736667435688,0.3556480025960053,0.6223840045430092,3.7197250568687118e-09,4.51281,0
4.551394044294295,0.31712680284856587,1.1099438099699803,0.03685457232744514,0.257982006292116,0.3522688814801802,0.6164705425903153,3.7197250568687118e-09,4.51281,0
4.562361258858859,0.31802260768711377,1.113079126904898,0.03668433512009476,0.2567903458406633,0.3488897603643553,0.6105570806376217,3.7197250568687118e-09,4.51281,0
4.573328473423423,0.3189184125256617,1.1162144438398158,0.036514097912744375,0.2555986853892106,0.3455106392485305,0.6046436186849282,3.7197250568687118e-09,4.51281,0
4.584295687987988,0.31981421736420973,1.1193497607747338,0.036343860705393985,0.25440702493775785,0.34226851940796993,0.5989699089639473,3.7197250568687118e-09,4.51281,0
4.595262902552553,0.32051239106900875,1.1217933687415305,0.0361736234980436,0.25321536448630516,0.34030001082062894,0.5955250189361005,3.7197250568687118e-09,4.51281,0
4.606230117117117,0.32079970521439893,1.122798968250396,0.03600338629069322,0.25202370403485247,0.33833150223328795,0.5920801289082538,3.7197250568687118e-09,4.51281,0
4.617197331681682,0.32108701935978917,1.1238045677592619,0.03583314908334281,0.25083204358339967,0.33636299364594674,0.5886352388804067,3.7197250568687118e-09,4.51281,0
4.628164546246246,0.32137433350517935,1.1248101672681277,0.03613917041896829,0.252974192932778,0.33439448505860575,0.5851903488525599,3.7197250568687118e-09,4.51281,0
4.639131760810811,0.32166164765056954,1.1258157667769932,0.03666844089351294,0.25667908625459057,0.3324259764712647,0.5817454588247132,3.7197250568687118e-09,4.51281,0
4.650098975375375,0.3219489617959598,1.126821366285859,0.03719771136805761,0.2603839795764032,0.3304574678839237,0.5783005687968664,3.7197250568687118e-09,4.51281,0
4.66106618993994,0.32223627594135,1.1278269657947249,0.0377269818426023,0.2640888728982161,0.3284889592965825,0.5748556787690193,3.7197250568687118e-09,4.51281,0
4.672033404504504,0.32252359008674025,1.1288325653035907,0.038256252317146966,0.2677937662200287,0.3265204507092415,0.5714107887411726,3.7197250568687118e-09,4.51281,0
4.683000619069069,0.3228109042321304,1.1298381648124562,0.038785522791691625,0.2714986595418413,0.3245519421219005,0.5679658987133258,3.7197250568687118e-09,4.51281,0
4.693967833633634,0.3230982183775206,1.130843764321322,0.039314793266236325,0.2752035528636542,0.3225834335345593,0.5645210086854787,3.7197250568687118e-09,4.51281,0
4.704935048198198,0.32338553252291086,1.1318493638301879,0.03984406374078098,0.2789084461854668,0.3210593715073871,0.5618539001379274,3.7197250568687118e-09,4.51281,0
4.7159022627627625,0.3235815581291315,1.13253545345196,0.040373334215325636,0.2826133395072794,0.3198927251089022,0.5598122689405788,3.7197250568687118e-09,4.51281,0
4.726869477327328,0.3235477576687143,1.1324171518405,0.04090260468987034,0.2863182328290923,0.3187260787104172,0.55777063774323,3.7197250568687118e-09,4.51281,0
4.737836691891892,0.32351395720829723,1.13229885022904,0.04166470036986602,0.29165290258906207,0.3175594323119323,0.5557290065458814,3.7197250568687118e-09,4.51281,0
4.748803906456456,0.3234801567478801,1.1321805486175802,0.042551704229462806,0.2978619296062396,0.3163927859134474,0.5536873753485329,3.7197250568687118e-09,4.51281,0
4.759771121021021,0.32344635628746293,1.1320622470061201,0.043438708089059655,0.30407095662341754,0.31522613951496237,0.5516457441511841,3.7197250568687118e-09,4.51281,0
4.770738335585586,0.3234125558270458,1.1319439453946603,0.04432571194865644,0.31027998364059506,0.3140594931164774,0.5496041129538354,3.7197250568687118e-09,4.51281,0
4.78170555015015,0.3233787553666287,1.1318256437832002,0.04521271580825322,0.3164890106577725,0.3128928467179925,0.5475624817564868,3.7197250568687118e-09,4.51281,0
4.792672764714715,0.32334495490621157,1.1317073421717403,0.046099719667850085,0.32269803767495053,0.3117262003195075,0.545520850559138,3.7197250568687118e-09,4.51281,0
4.803639979279279,0.32331115444579445,1.1315890405602804,0.04698672352744687,0.32890706469212805,0.3105595539210226,0.5434792193617894,3.7197250568687118e-09,4.51281,0
4.814607193843844,0.32327735398537727,1.1314707389488203,0.04788234091296949,0.33517638639078634,0.3093929075225377,0.5414375881644409,3.7197250568687118e-09,4.51281,0
