r (A),g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_Be-F,g(r)_unweighted_Be-F,g(r)_weighted_Be-Be,g(r)_unweighted_Be-Be,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Be-Li,g(r)_unweighted_Be-Li,g(r)_weighted_Li-F,g(r)_unweighted_Li-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
5.080825558678678,0.12093453458619877,1.0858566383690098,0.08729522052991256,0.7494053260241311,0.045419635188580394,1.5367238507748762,0.5370376563243965,1.1697826249810535,0.059566836465194284,1.0382255382471832,0.1731851373832148,0.7658997165685546,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.0886182359159156,0.12117374260516232,1.0880044583960307,0.08735909906159692,0.7499537055524977,0.04538046588378779,1.5353986000404052,0.5362614067694579,1.1680917877905457,0.05964549287210384,1.0395964871718921,0.1730889582681785,0.7654743708485976,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.096410913153153,0.1214129506241259,1.0901522784230515,0.08743198681079895,0.750579426721679,0.04534129657899518,1.5340733493059342,0.5354851572145192,1.1664009506000377,0.059724149279013414,1.0409674360966013,0.1729927791531422,0.7650490251286406,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.104203590390391,0.12165215864308951,1.0923000984500728,0.0875916831641906,0.7519503757501808,0.04530212727420257,1.532748098571463,0.5347089076595805,1.1647101134095297,0.05980280568592299,1.0423383850213104,0.1728966000381059,0.7646236794086836,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.111996267627628,0.12189136666205307,1.0944479184770937,0.08775137951758222,0.7533213247786823,0.04526295796940996,1.531422847836992,0.5339326581046419,1.1630192762190217,0.05988953880858181,1.0438501077902194,0.1728004209230696,0.7641983336887266,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.119788944864865,0.12213057468101662,1.0965957385041145,0.08791107587097384,0.7546922738071838,0.04522378866461735,1.530097597102521,0.5329117824478726,1.1607955911729337,0.05999179214768769,1.0456323415687885,0.1727042418080333,0.7637729879687696,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.127581622102102,0.12236978269998018,1.0987435585311354,0.08807077222436545,0.7560632228356854,0.04518461935982474,1.52877234636805,0.5316110400469963,1.157962296631662,0.060094045486793556,1.0474145753473574,0.172608062692997,0.7633476422488126,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.13537429933934,0.12260899071894375,1.1008913785581562,0.08823046857775707,0.7574341718641869,0.045145450055032135,1.527447095633579,0.53031029764612,1.1551290020903904,0.060196298825899434,1.0491968091259265,0.1725118835779607,0.7629222965288557,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.143166976576577,0.12284819873790734,1.1030391985851773,0.08839016493114871,0.7588051208926886,0.04510628075023953,1.526121844899108,0.5290095552452437,1.1522957075491187,0.06029855216500531,1.0509790429044956,0.17241570446292442,0.7624969508088987,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.150959653813814,0.12305002360114423,1.104851359753892,0.08854986128454033,0.7601760699211901,0.04506334949563075,1.524669312693002,0.5277088128443674,1.149462413007847,0.06040080550411118,1.0527612766830645,0.17231952534788814,0.7620716050889417,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.158752331051051,0.12325040861360463,1.1066505926756898,0.08870955763793195,0.7615470189496917,0.04498095888963272,1.5218817163419684,0.5264080704434911,1.1466291184665753,0.06050305884321706,1.0545435104616336,0.17222334623285182,0.7616462593689847,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.166545008288288,0.12345079362606505,1.1084498255974877,0.08886925399132356,0.7629179679781932,0.04489856828363469,1.5190941199909347,0.5251073280426147,1.1437958239253034,0.060605312182322936,1.0563257442402028,0.17213606923018193,0.7612602826470913,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.174337685525526,0.12365117863852544,1.1102490585192855,0.08908275328732576,0.7647508003893516,0.04481617767763667,1.5163065236399011,0.5238065856417384,1.1409625293840318,0.0607075655214288,1.0581079780187717,0.17205522144293767,0.7609027387015126,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.182130362762763,0.12385156365098586,1.1120482914410834,0.08935956029422906,0.7671271119903178,0.04473378707163864,1.5135189272888674,0.522505843240862,1.13812923484276,0.06080981886053467,1.0598902117973408,0.17197437365569337,0.7605451947559339,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.18992304,0.12405194866344625,1.1138475243628811,0.08963636730113236,0.769503423591284,0.0446513964656406,1.5107313309378336,0.5212051008399857,1.1352959403014884,0.060927629301288234,1.0619435994794946,0.17189352586844905,0.760187650810355,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.197715717237237,0.12424893981036651,1.1156162841742552,0.08991317430803565,0.7718797351922501,0.044569005859642574,1.5079437345868,0.5197996528063183,1.13223457454671,0.061051866086348945,1.0641089957082355,0.1718126780812048,0.7598301068647763,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.205508394474474,0.1243793686467557,1.116787389006407,0.09018998131493895,0.7742560467932162,0.04448661525364454,1.5051561382357663,0.5183730320747666,1.1291270901374624,0.061176102871409656,1.0662743919369764,0.1717318302939605,0.7594725629191975,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.213301071711712,0.12450979748314488,1.117958493838559,0.09046678832184225,0.7766323583941824,0.04440422464764652,1.5023685418847328,0.5169464113432151,1.126019605728215,0.06130033965647038,1.0684397881657175,0.1716509825067162,0.7591150189736187,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.221093748948949,0.12464022631953403,1.1191295986707106,0.09074359532874555,0.7790086699951486,0.04432183404164849,1.499580945533699,0.5155197906116633,1.1229121213189674,0.0614245764415311,1.0706051843944584,0.1715701347194719,0.7587574750280399,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.228886426186186,0.1247706551559232,1.1203007035028625,0.09102040233564884,0.7813849815961147,0.04421377775013943,1.495924978688109,0.5140931698801117,1.1198046369097199,0.06154660036280747,1.072732011314673,0.17148928693222762,0.7583999310824612,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.236679103423423,0.12490108399231238,1.1214718083350144,0.09129720934255214,0.7837612931970809,0.04407465918822661,1.4912180537802073,0.5126665491485601,1.1166971525004725,0.06151820338326892,1.0722370636035714,0.17140843914498333,0.7580423871368823,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.24447178066066,0.12503151282870154,1.122642913167166,0.09157401634945544,0.7861376047980471,0.04393554062631378,1.4865111288723054,0.5112399284170084,1.113589668091225,0.06148980640373035,1.0717421158924696,0.17183534178226834,0.7599303355707914,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.252264457897898,0.12516194166509073,1.123814017999318,0.09186802013033576,0.7886615459476939,0.04379642206440095,1.4818042039644035,0.5098133076854569,1.1104821836819776,0.06146140942419178,1.0712471681813678,0.17247913935773046,0.7627774873993163,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.260057135135135,0.12529857858272977,1.1250408644462184,0.09216567638761887,0.7912168425971357,0.04365730350248812,1.4770972790565016,0.5083866869539051,1.10737469927273,0.061433012444653226,1.0707522204702662,0.17312293693319256,0.7656246392278412,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.267849812372372,0.12543543045821792,1.1262696409737878,0.09246333264490197,0.7937721392465775,0.0435181849405753,1.4723903541485999,0.5068980096158398,1.1041320423309604,0.06140461546511466,1.0702572727591644,0.17376673450865468,0.7684717910563661,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.275642489609609,0.12557228233370604,1.1274984175013572,0.09276098890218508,0.7963274358960193,0.04337906637866246,1.467683429240698,0.5051566931290751,1.100339083407462,0.0613762184855761,1.0697623250480628,0.1744105320841168,0.771318942884891,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
