r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Eu-Cl,g(r)_unweighted_Eu-Cl,S_i_Li-Cl,S_i_K-Cl,S_i_Eu-Cl,Average_SCL,lambda_BC
3.9499744740340343,0.09200219472193308,0.441858183305012,0.1275809131494558,0.8812842786487134,0.00036503333171328397,0.03128263786845663,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.956880023813814,0.09293037469675058,0.4463159456300577,0.1261807660323205,0.8716125525913747,0.00038186495757567824,0.032725075067600404,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9637855735935936,0.09385855467156809,0.45077370795510346,0.12485504656423012,0.8624549466745873,0.00039869658343807246,0.03416751226674417,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9706911233733737,0.09478673464638565,0.4552314702801495,0.12354609735594915,0.8534131838408604,0.0004155282093004678,0.03560994946588804,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9775966731531534,0.09571491462120316,0.45968923260519523,0.12223714814766827,0.844371421007134,0.00042091433823076576,0.03607153011127324,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.984502222932933,0.09664309459602066,0.4641469949302409,0.12092819893938737,0.8353296581734075,0.000417152618516074,0.03574915813760984,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.991407772712713,0.09757127457083822,0.46860475725528694,0.11961421916679592,0.8262531459627548,0.00041339089880138203,0.03542678616394643,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9983133224924927,0.09849945454565573,0.4730625195803327,0.11829387023713799,0.8171326378450939,0.00040962917908669025,0.03510441419028303,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.005218872272272,0.09942763452047323,0.47752028190537843,0.11697352130748002,0.808012129727433,0.00042114058774187884,0.036090919248946904,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.012124422052052,0.10035581449529073,0.4819780442304241,0.11565317237782208,0.798891621609772,0.000477538461008408,0.04092410595457546,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.0190299718318325,0.10128399447010836,0.4864358065554704,0.11434655651621393,0.7898659767178957,0.0005339363342749445,0.045757292660204646,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.025935521611612,0.10221217444492586,0.49089356888051616,0.11323282797614885,0.7821727299083833,0.0005903342075414737,0.050590479365833205,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.032841071391392,0.10314035441974337,0.4953513312055619,0.11211909943608378,0.7744794830988708,0.0006142799557806244,0.05264258284673658,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.0397466211711714,0.10406853439456087,0.49980909353060765,0.11100537089601871,0.7667862362893584,0.0006173193750792571,0.05290305509677265,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.046652170950951,0.10499671436937838,0.5042668558556533,0.10989164235595363,0.7590929894798459,0.0006203587943778897,0.05316352734680872,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.053557720730731,0.10583287140398374,0.508282660363199,0.10877791381588856,0.7513997426703335,0.0006233982136765224,0.053423999596844796,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.06046327051051,0.10647969894845927,0.511389173686902,0.10766418527582347,0.743706495860821,0.000626437632975155,0.05368447184688087,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.067368820290291,0.10712652649293489,0.5144956870106053,0.10655045673575826,0.7360132490513076,0.000629477052273788,0.05394494409691697,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.0742743700700705,0.10777335403741042,0.5176022003343084,0.10543672819569318,0.7283200022417952,0.0006325164715724206,0.05420541634695304,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.08117991984985,0.1083096782903781,0.5201780004094583,0.10432299965562811,0.7206267554322827,0.0006355558908710532,0.054465888596989115,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.08808546962963,0.10860771593412746,0.5216093833478939,0.10320927111556305,0.7129335086227704,0.0006389508898993991,0.054756833329814014,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.0949910194094095,0.10890575357787687,0.5230407662863296,0.10209554257549797,0.7052402618132579,0.0006435840267591473,0.05515388403720625,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.101896569189189,0.10910456053197508,0.5239955748083626,0.10135801553317235,0.7001456832322249,0.0006482171636188956,0.05555093474459849,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.10880211896897,0.10915468903966388,0.5242363265796232,0.10118415538077181,0.6989447181723921,0.0006528503004786446,0.055947985451990784,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.115707668748749,0.10920481754735271,0.5244770783508839,0.10101029522837132,0.6977437531125595,0.000657483437338393,0.05634503615938302,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.122613218528529,0.10925494605504152,0.5247178301221445,0.10055310800999302,0.694585663881109,0.0006621165741981412,0.05674208686677526,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.1295187683083086,0.10930507456273035,0.5249585818934052,0.10004525006972259,0.6910775590439618,0.0006667497110578896,0.0571391375741675,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.136424318088088,0.10935520307041918,0.5251993336646659,0.09953739212945216,0.6875694542068148,0.0006713828479176379,0.057536188281559736,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.143329867867868,0.11026980244107254,0.5295918725338767,0.09902953418918173,0.6840613493696677,0.0006760159847773862,0.057933238988951974,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.1502354176476475,0.11124773204813294,0.5342885670081976,0.0985216762489113,0.6805532445325206,0.0006806491216371346,0.05833028969634422,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.157140967427428,0.11222566165519346,0.538985261482519,0.09801381830864081,0.6770451396953732,0.0006852822584968835,0.058727340403736505,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.164046517207208,0.11320359126225385,0.5436819559568398,0.09750596036837038,0.673537034858226,0.0006899153953566318,0.05912439111112874,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.170952066986987,0.11418152086931425,0.5483786504311606,0.09699810242809995,0.670028930021079,0.0006945485322163801,0.05952144181852099,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.177857616766767,0.11515945047637463,0.5530753449054814,0.09649024448782952,0.6665208251839319,0.0006991816690761285,0.059918492525913226,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.184763166546547,0.11613738008343504,0.5577720393798022,0.09598238654755908,0.6630127203467848,0.0007288632319838825,0.06246214403153077,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.191668716326326,0.11711530969049543,0.562468733854123,0.09547452860728867,0.6595046155096378,0.0007676187757208848,0.06578341782981514,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.198574266106107,0.11809323929755594,0.5671654283284444,0.09496667066701817,0.6559965106724902,0.0008063743194578924,0.06910469162809996,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.205479815885886,0.11907116890461635,0.5718621228027653,0.09434443586122877,0.6516983304946462,0.0008451298631948949,0.07242596542638434,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.212385365665666,0.12004909851167674,0.576558817277086,0.0936966719902309,0.6472238044727302,0.0008918079718083483,0.07642618743703096,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.219290915445446,0.12102702811873714,0.5812555117514069,0.09304890811923307,0.6427492784508143,0.0009526164249105793,0.0816373521512501,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.226196465225225,0.12200495772579754,0.5859522062257277,0.09240114424823521,0.6382747524288983,0.0010134248780128102,0.08684851686546927,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.233102015005005,0.12298288733285792,0.5906489007000485,0.091738240225044,0.6336956435365907,0.0010742333311150412,0.09205968157968841,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.2400075647847855,0.12396081693991845,0.5953455951743699,0.09105627707044957,0.628984880837646,0.00113504178421728,0.09727084629390823,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.246913114564565,0.12493874654697885,0.6000422896486908,0.09037431391585524,0.624274118138702,0.0011266510994830455,0.09655178113134491,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.253818664344345,0.12591667615403923,0.6047389841230115,0.08969235076126088,0.6195633554397579,0.001117165903905178,0.09573891854430046,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.260724214124124,0.12689460576109965,0.6094356785973324,0.0890162968063013,0.6148934114229268,0.0011076807083273106,0.09492605595725602,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.267629763903904,0.12787253536816,0.6141323730716531,0.08842138626657774,0.610783977708131,0.0010981955127494431,0.09411319337021157,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.274535313683684,0.12885046497522043,0.618829067545974,0.08782647572685415,0.6066745439933351,0.0010887103171715758,0.09330033078316713,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.281440863463463,0.12982839458228082,0.6235257620202947,0.08723156518713057,0.6025651102785393,0.0010792251215937085,0.09248746819612269,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.288346413243244,0.13080632418934132,0.6282224564946162,0.0866487954660827,0.5985395410883397,0.0010697399260158399,0.09167460560907814,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.2952519630230235,0.13178425379640174,0.632919150968937,0.08626456685279013,0.5958854243561208,0.0010602547304379725,0.0908617430220337,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.302157512802803,0.13276218340346213,0.6376158454432578,0.08588033823949758,0.593231307623902,0.0010939853030976152,0.09375238669190016,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.309063062582583,0.13374011301052252,0.6423125399175786,0.085496109626205,0.590577190891683,0.0012685667223350384,0.10871367061337821,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.315968612362362,0.1347180426175829,0.6470092343918994,0.08511188101291242,0.5879230741594641,0.0014431481415724614,0.12367495453485625,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.322874162142142,0.1356959722246433,0.6517059288662203,0.08472765239961985,0.5852689574272452,0.0016177295608098847,0.1386362384563343,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.329779711921923,0.13667390183170383,0.6564026233405417,0.08434342378632724,0.582614840695026,0.0017923109800473305,0.15359752237781427,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.336685261701702,0.13765183143876425,0.6610993178148625,0.08412469846341473,0.5811039627457567,0.0019668923992847537,0.16855880629929232,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.343590811481482,0.13874122119866894,0.6663313210478008,0.0839329244195084,0.5797792547955201,0.0021414738185221768,0.18352009022077037,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.3504963612612615,0.13999663162500806,0.6723606703688788,0.0837411503756021,0.5784545468452835,0.0023160552377596002,0.19848137414224842,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.357401911041041,0.14125204205134714,0.6783900196899567,0.08354937633169578,0.5771298388950469,0.0024514912423909564,0.2100879730995215,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.364307460820821,0.14250745247768626,0.6844193690110347,0.08313842219479721,0.574291111603057,0.002443384353117117,0.20939322864919174,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.371213010600601,0.14376286290402554,0.6904487183321135,0.08249485820311672,0.5698455968769787,0.0024352774638432767,0.2086984841988619,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.378118560380381,0.14390543264524996,0.6911334368547758,0.08185129421143632,0.5654000821509009,0.0024271705745694374,0.20800373974853212,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.385024110160161,0.1425064729603054,0.6844146646909722,0.0812077302197559,0.5609545674248231,0.002419063685295598,0.20730899529820235,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.39192965993994,0.14110751327536084,0.6776958925271687,0.08103266849925392,0.5597453023532456,0.0024165105004226965,0.2070901923811774,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.39883520971972,0.13970855359041626,0.6709771203633651,0.08181288413651235,0.5651347588016898,0.0024150194853624555,0.20696241532595067,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.4057407594994995,0.13964701284833797,0.6706815591479381,0.08259309977377079,0.5705242152501342,0.002413528470302215,0.20683463827072393,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.412646309279279,0.140769026029903,0.6760702426195555,0.08337331541102921,0.5759136716985784,0.0024424476333269416,0.2093129536073408,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.41955185905906,0.14189103921146817,0.6814589260911735,0.08372310367985761,0.578329886589697,0.0025978998237854776,0.2226349002831374,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.426457408838839,0.1430130523930332,0.6868476095627908,0.08357692860647517,0.5773201603624567,0.0027533520142439937,0.23595684695893224,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.433362958618619,0.1441350655745982,0.6922362930344081,0.08343075353309272,0.5763104341352164,0.00290880420470251,0.2492787936347271,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.440268508398399,0.14525707875616323,0.6976249765060254,0.08328457845971028,0.5753007079079762,0.0030642563951610254,0.26260074031052194,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.447174058178178,0.14637909193772827,0.7030136599776428,0.08313840338632784,0.5742909816807359,0.003219708585619541,0.2759226869863168,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.454079607957958,0.1475011051192933,0.7084023434492601,0.08299222831294539,0.5732812554534956,0.003375160776078057,0.2892446336621116,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.460985157737738,0.14862311830085845,0.713791026920878,0.08284605323956293,0.5722715292262551,0.0034795469599186377,0.29819032410694996,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.467890707517518,0.1497451314824235,0.7191797103924954,0.08269987816618048,0.5712618029990149,0.0035541384823110987,0.30458267072392414,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.474796257297298,0.1508671446639885,0.7245683938641128,0.08255370309279804,0.5702520767717746,0.003628730004703559,0.3109750173408983,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.481701807077077,0.15198915784555353,0.72995707733573,0.08240752801941559,0.5692423505445343,0.003703321527096019,0.3173673639578724,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.488607356856857,0.15311117102711858,0.7353457608073474,0.08226135294603315,0.568232624317294,0.00377856922944151,0.323815943904967,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.495512906636637,0.15423318420868357,0.7407344442789646,0.08211517787265071,0.5672228980900538,0.0038557168869334346,0.33042734626757425,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.502418456416417,0.15535519739024875,0.7461231277505826,0.08196900279926825,0.5662131718628134,0.00393286454442537,0.3370387486301824,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.509324006196197,0.1564772105718138,0.7515118112222,0.08182282772588581,0.5652034456355731,0.004010012201917296,0.3436501509927897,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.516229555975976,0.1575992237533788,0.7569004946938173,0.08167665265250336,0.5641937194083328,0.004108182027159871,0.352063111744235,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.523135105755756,0.15872123693494383,0.7622891781654346,0.08153047757912091,0.5631839931810925,0.0042706284502227534,0.36598445038432864,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.530040655535536,0.15984325011650885,0.7676778616370519,0.08138430250573846,0.5621742669538522,0.004433074873285637,0.37990578902442235,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.536946205315315,0.16096526329807387,0.7730665451086692,0.08123812743235602,0.5611645407266119,0.0045955212963485195,0.393827127664516,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.543851755095095,0.16208727647963891,0.7784552285802866,0.08109195235897358,0.5601548144993717,0.004757967719411403,0.4077484663046097,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.5507573048748755,0.16373019118689458,0.7863456415217076,0.08094577728559112,0.5591450882721313,0.004920414142474307,0.4216698049447052,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.557662854654655,0.16587949851462347,0.7966681021332699,0.08079960221220868,0.558135362044891,0.00507736396388413,0.4351200956445661,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.564568404434435,0.16802880584235236,0.8069905627448322,0.08065342713882623,0.5571256358176507,0.005127145962532579,0.43938631492042834,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.571473954214214,0.17017811317008125,0.8173130233563944,0.08050725206544379,0.5561159095904105,0.005176927961181028,0.4436525341962905,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.578379503993994,0.17141897503060705,0.8232725004001925,0.08036107699206135,0.5551061833631702,0.005226709959829476,0.4479187534721527,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.585285053773774,0.17173971500017274,0.8248129156119594,0.0802149019186789,0.5540964571359299,0.005276491958477925,0.45218497274801495,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.592190603553554,0.17206045496973846,0.8263533308237264,0.08006872684529644,0.5530867309086894,0.005326273957126379,0.4564511920238777,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.599096153333334,0.17238119493930418,0.8278937460354934,0.07992255177191399,0.5520770046814492,0.005376055955774828,0.46071741129973987,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.6060017031131135,0.17270193490886987,0.8294341612472602,0.07977637669853155,0.5510672784542089,0.005425837954423277,0.4649836305756021,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.612907252892893,0.1730054797760126,0.8308919936821563,0.07963020162514911,0.5500575522269686,0.005473749090132319,0.4690895205808186,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.619812802672673,0.17330351740989663,0.8323233765732116,0.07948402655176666,0.5490478259997283,0.005457372359967208,0.4676860670473561,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.626718352452452,0.17360155504378066,0.833754759464267,0.07933785147838422,0.5480380997724881,0.005440995629802097,0.4662826135138936,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.633623902232232,0.1738995926776647,0.8351861423553224,0.07919167640500177,0.5470283735452478,0.005424618899636986,0.4648791599804311,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.640529452012013,0.17443958993563377,0.8377795827413594,0.0790455013316193,0.5460186473180073,0.005408242169471873,0.46347570644696845,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.647435001791792,0.17537004894142694,0.8422482905497128,0.07875034177942714,0.5439797884744808,0.0053972694120375635,0.4625353627374643,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.654340551571572,0.1763005079472201,0.8467169983580662,0.07837617178568058,0.5413951531643022,0.0053891625254310046,0.46184061851571523,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.6612461013513515,0.17721095560695868,0.8510895978394402,0.07800200179193405,0.5388105178541236,0.005381055638824446,0.46114587429396614,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.668151651131131,0.17811732233361977,0.8554425978571137,0.07762783179818751,0.536225882543945,0.005372948752217887,0.460451130072217,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.675057200910911,0.17902368906028088,0.8597955978747874,0.07758115886603169,0.535903482270017,0.005388975793882706,0.46182461598965374,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.681962750690691,0.1799300557869421,0.8641485978924616,0.07838236270311238,0.5414379178543203,0.005467484608765066,0.4685526668608427,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.688868300470471,0.18083642251360318,0.8685015979101351,0.07918356654019298,0.5469723534386227,0.005545993423647415,0.47528071773203073,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.695773850250251,0.1817427892402643,0.8728545979278087,0.07998477037727357,0.5525067890229252,0.0056245022385297645,0.4820087686032188,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.70267940003003,0.18264915596692538,0.8772075979454823,0.08070320209751415,0.5574694638047625,0.005703011053412114,0.48873681947440684,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.70958494980981,0.1835555226935865,0.8815605979631559,0.08082899238449993,0.5583383790648172,0.005781519868294464,0.4954648703455949,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.7164904995895895,0.1844618894202476,0.8859135979808296,0.08095478267148572,0.5592072943248719,0.005860028683176813,0.5021929212167829,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.72339604936937,0.18536825614690883,0.8902665979985037,0.08108057295847151,0.5600762095849268,0.005973452348194715,0.5119131060059766,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.73030159914915,0.1862746228735699,0.8946195980161773,0.0812063632454573,0.5609451248449815,0.006151199259240032,0.5271456663433292,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.737207148928929,0.18718098960023102,0.8989725980338509,0.08064254481033427,0.5570504645026138,0.00632894617028535,0.5423782266806818,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.744112698708709,0.1880873563268921,0.9033255980515245,0.07946469270194984,0.5489142745344762,0.006506693081330668,0.5576107870180345,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.751018248488489,0.18899372305355325,0.9076785980691982,0.07828684059356542,0.5407780845663386,0.006684439992375985,0.572843347355387,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.757923798268268,0.18990008978021433,0.9120315980868717,0.07796868119446464,0.5385803508332105,0.006862186903421303,0.5880759076927397,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.764829348048048,0.19080645650687542,0.9163845981045453,0.07819455238112467,0.5401405899072955,0.007039933814466622,0.6033084680300923,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.7717348978278284,0.19171282323353664,0.9207375981222194,0.07842042356778475,0.5417008289813807,0.0071667433070889235,0.614175791891635,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.778640447607608,0.19261918996019775,0.925090598139893,0.07864629475444479,0.5432610680554657,0.007224644785397868,0.6191378345891762,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.785545997387388,0.19364323859909455,0.9300087881088008,0.07887216594110483,0.5448213071295507,0.007282546263706813,0.6240998772867173,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.792451547167167,0.19467133455619728,0.9349464160995421,0.07909803712776488,0.5463815462036357,0.007340447742015759,0.6290619199842585,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.799357096946947,0.19569943051330005,0.9398840440902835,0.0793239083144249,0.5479417852777205,0.007461627489131413,0.6394467857394429,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.806262646726727,0.19672752647040279,0.9448216720810247,0.07954977950108494,0.5495020243518055,0.007672090740107259,0.6574830719985476,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.813168196506507,0.19660277955105054,0.9442225510782652,0.07977565068774502,0.5510622634258907,0.007882553991083133,0.6755193582576546,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.820073746286287,0.19620878834792535,0.9423303327700258,0.08000152187440505,0.5526225024999757,0.00809301724205898,0.6935556445167593,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.8269792960660665,0.19581479714480013,0.9404381144617862,0.08022739306106509,0.5541827415740607,0.008303480493034827,0.711591930775864,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.833884845845846,0.19542080594167494,0.9385458961535467,0.08045326424772513,0.5557429806481456,0.008513943744010672,0.7296282170349687,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.840790395625626,0.19605000085999713,0.9415677254087602,0.08067913543438515,0.5573032197222305,0.008724406994986519,0.7476645032940734,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.847695945405405,0.19741504677446634,0.9481236201862518,0.0809050066210452,0.5588634587963155,0.008934870245962364,0.765700789553178,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.854601495185186,0.19878009268893568,0.9546795149637443,0.08113087780770527,0.5604236978704007,0.009145333496938237,0.783737075812285,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.8615070449649656,0.20014513860340488,0.9612354097412359,0.08135674899436532,0.5619839369444857,0.009355796747914084,0.8017733620713897,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.868412594744745,0.20151018451787406,0.9677913045187274,0.08185671734964962,0.565437543290897,0.009566259998889931,0.8198096483304944,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.875318144524525,0.20191436255671336,0.9697324470590013,0.08256226620329195,0.5703112277408994,0.009776723249865778,0.8378459345895991,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.8822236943043045,0.20213861773272163,0.9708094755469331,0.08325506659710494,0.5750968502939672,0.009987186500841624,0.8558822208487038,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.889129244084084,0.2023628729087299,0.9718865040348648,0.08330480808923493,0.5754404471058143,0.01019764975181747,0.8739185071078085,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.896034793863864,0.2035482274903572,0.9775793967271871,0.08335454958136496,0.5757840439176616,0.010408113002793318,0.8919547933669132,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.902940343643644,0.20481068560568017,0.9836425939261371,0.08340429107349498,0.5761276407295088,0.01061857625376919,0.9099910796260202,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
4.909845893423424,0.20607314372100294,0.9897057911250862,0.08345403256562497,0.576471237541356,0.010829039504745036,0.9280273658851248,0.010560480617226324,0.004450362689602734,4.152037655911169e-36,2.84863,0
