r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.5004364898929464,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5034152785232616,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5063940671535767,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5093728557838919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5123516444142071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5153304330445222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5183092216748374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5212880103051525,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5242667989354677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5272455875657829,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.530224376196098,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5332031648264132,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5361819534567283,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5391607420870435,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5421395307173587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5451183193476737,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5480971079779889,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5510758966083041,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5540546852386192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5570334738689344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5600122624992496,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5629910511295647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.5659698397598799,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.568948628390195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
