r (A),g(r)_weighted_Ca-Cl,g(r)_unweighted_Ca-Cl,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Ca-Ca,g(r)_unweighted_Ca-Ca,S_i_Ca-Cl,Average_SCL,lambda_BC
0.6961553976376377,0.0,0.0,0.0,0.0,0.0015629194047574587,0.01094043583330221,1.0,4.7543,7.72598
0.7061004747467468,0.0,0.0,0.0,0.0,0.0014196674517114062,0.009937672161979843,1.0,4.7543,7.72598
0.7160455518558558,0.0,0.0,0.0,0.0,0.0012764154986653537,0.008934908490657475,1.0,4.7543,7.72598
0.7259906289649649,0.0,0.0,0.0,0.0,0.0011331635456193014,0.007932144819335109,1.0,4.7543,7.72598
0.7359357060740741,0.0,0.0,0.0,0.0,0.0009899115925732474,0.006929381148012731,1.0,4.7543,7.72598
0.7458807831831832,0.0,0.0,0.0,0.0,0.0008466596395271949,0.005926617476690364,1.0,4.7543,7.72598
0.7558258602922923,0.0,0.0,0.0,0.0,0.0007034076864811424,0.004923853805367996,1.0,4.7543,7.72598
0.7657709374014013,0.0,0.0,0.0,0.0,0.0005601557334350899,0.003921090134045629,1.0,4.7543,7.72598
0.7757160145105105,0.0,0.0,0.0,0.0,0.0004169037803890359,0.002918326462723251,1.0,4.7543,7.72598
0.7856610916196196,0.0,0.0,0.0,0.0,0.0002736518273429836,0.001915562791400885,1.0,4.7543,7.72598
0.7956061687287287,0.0,0.0,0.0,0.0,0.00013039987429693103,0.0009127991200785172,1.0,4.7543,7.72598
0.8055512458378379,0.0,0.0,0.0,0.0,0.00020020950107195798,0.0014014665075037056,1.0,4.7543,7.72598
0.815496322946947,0.0,0.0,0.0,0.0,0.0004078181015678518,0.002854726710974962,1.0,4.7543,7.72598
0.825441400056056,0.0,0.0,0.0,0.0,0.0006154267020637457,0.004307986914446219,1.0,4.7543,7.72598
0.8353864771651651,0.0,0.0,0.0,0.0,0.0008230353025596395,0.005761247117917476,1.0,4.7543,7.72598
0.8453315542742743,0.0,0.0,0.0,0.0,0.0010306439030555357,0.007214507321388748,1.0,4.7543,7.72598
0.8552766313833834,0.0,0.0,0.0,0.0,0.0012382525035514293,0.008667767524860004,1.0,4.7543,7.72598
0.8652217084924925,0.0,0.0,0.0,0.0,0.0014458611040473232,0.010121027728331261,1.0,4.7543,7.72598
0.8751667856016015,0.0,0.0,0.0,0.0,0.001653469704543217,0.011574287931802518,1.0,4.7543,7.72598
0.8851118627107107,0.0,0.0,0.0,0.0,0.001861078305039113,0.01302754813527379,1.0,4.7543,7.72598
0.8950569398198198,0.0,0.0,0.0,0.0,0.002068686905535007,0.014480808338745047,1.0,4.7543,7.72598
0.9050020169289289,0.0,0.0,0.0,0.0,0.002276295506030901,0.015934068542216306,1.0,4.7543,7.72598
0.914947094038038,0.0,0.0,0.0,0.0,0.002346427940621067,0.016424995584347468,1.0,4.7543,7.72598
0.9248921711471472,0.0,0.0,0.0,0.0,0.002370658703122858,0.016594610921860004,1.0,4.7543,7.72598
0.9348372482562562,0.0,0.0,0.0,0.0,0.002394889465624649,0.01676422625937254,1.0,4.7543,7.72598
0.9447823253653653,0.0,0.0,0.0,0.0,0.0024191202281264395,0.016933841596885074,1.0,4.7543,7.72598
0.9547274024744745,0.0,0.0,0.0,0.0,0.002443350990628231,0.017103456934397614,1.0,4.7543,7.72598
0.9646724795835836,0.0,0.0,0.0,0.0,0.0024675817531300214,0.017273072271910148,1.0,4.7543,7.72598
0.9746175566926927,0.0,0.0,0.0,0.0,0.0024918125156318124,0.017442687609422684,1.0,4.7543,7.72598
0.9845626338018018,0.0,0.0,0.0,0.0,0.0025160432781336033,0.01761230294693522,1.0,4.7543,7.72598
0.994507710910911,0.0,0.0,0.0,0.0,0.0025402740406353943,0.017781918284447758,1.0,4.7543,7.72598
1.00445278802002,0.0,0.0,0.0,0.0,0.0025645048031371852,0.017951533621960294,1.0,4.7543,7.72598
1.0143978651291292,0.0,0.0,0.0,0.0,0.0025724580780858474,0.01800720654660093,1.0,4.7543,7.72598
1.0243429422382382,0.0,0.0,0.0,0.0,0.0025718018536780196,0.018002612975746134,1.0,4.7543,7.72598
1.0342880193473474,0.0,0.0,0.0,0.0,0.002571145629270192,0.01799801940489134,1.0,4.7543,7.72598
1.0442330964564563,0.0,0.0,0.0,0.0,0.002570489404862364,0.017993425834036545,1.0,4.7543,7.72598
1.0541781735655655,0.0,0.0,0.0,0.0,0.002569833180454537,0.017988832263181754,1.0,4.7543,7.72598
1.0641232506746747,0.0,0.0,0.0,0.0,0.0025691769560467087,0.01798423869232696,1.0,4.7543,7.72598
1.0740683277837837,0.0,0.0,0.0,0.0,0.002568520731638881,0.017979645121472165,1.0,4.7543,7.72598
1.0840134048928929,0.0,0.0,0.0,0.0,0.002567864507231053,0.01797505155061737,1.0,4.7543,7.72598
1.093958482002002,0.0,0.0,0.0,0.0,0.002567208282823226,0.01797045797976258,1.0,4.7543,7.72598
1.103903559111111,0.0,0.0,0.0,0.0,0.002566552058415398,0.017965864408907784,1.0,4.7543,7.72598
1.1138486362202202,0.0,0.0,0.0,0.0,0.0025658958340085817,0.01796127083806007,1.0,4.7543,7.72598
1.1237937133293294,0.0,0.0,0.0,0.0,0.0025652396096035035,0.01795667726722452,1.0,4.7543,7.72598
1.1337387904384384,0.0,0.0,0.0,0.0,0.0025645833851984253,0.017952083696388975,1.0,4.7543,7.72598
1.1436838675475476,0.0,0.0,0.0,0.0,0.0025639271607933467,0.017947490125553425,1.0,4.7543,7.72598
1.1536289446566566,0.0,0.0,0.0,0.0,0.0025632709363882684,0.017942896554717876,1.0,4.7543,7.72598
1.1635740217657657,0.0,0.0,0.0,0.0,0.0025626147119831902,0.01793830298388233,1.0,4.7543,7.72598
1.173519098874875,0.0,0.0,0.0,0.0,0.0025619584875781116,0.01793370941304678,1.0,4.7543,7.72598
1.183464175983984,0.0,0.0,0.0,0.0,0.0025613022631730334,0.01792911584221123,1.0,4.7543,7.72598
1.193409253093093,0.0,0.0,0.0,0.0,0.0025606460387679547,0.01792452227137568,1.0,4.7543,7.72598
1.2033543302022023,0.0,0.0,0.0,0.0,0.0025599898143628765,0.017919928700540134,1.0,4.7543,7.72598
1.2132994073113113,0.0,0.0,0.0,0.0,0.0025593335899577983,0.017915335129704585,1.0,4.7543,7.72598
1.2232444844204204,0.0,0.0,0.0,0.0,0.0025586773655527197,0.017910741558869035,1.0,4.7543,7.72598
1.2331895615295294,0.0,0.0,0.0,0.0,0.002558021141147641,0.017906147988033486,1.0,4.7543,7.72598
1.2431346386386386,0.0,0.0,0.0,0.0,0.0025573649167425633,0.01790155441719794,1.0,4.7543,7.72598
1.2530797157477478,0.0,0.0,0.0,0.0,0.0025567086923374846,0.01789696084636239,1.0,4.7543,7.72598
1.2630247928568568,0.0,0.0,0.0,0.0,0.002556052467932406,0.01789236727552684,1.0,4.7543,7.72598
1.272969869965966,0.0,0.0,0.0,0.0,0.002555396243527328,0.01788777370469129,1.0,4.7543,7.72598
1.2829149470750751,0.0,0.0,0.0,0.0,0.0025547400191222496,0.017883180133855744,1.0,4.7543,7.72598
1.292860024184184,0.0,0.0,0.0,0.0,0.002554083794717171,0.017878586563020195,1.0,4.7543,7.72598
1.3028051012932933,0.0,0.0,0.0,0.0,0.0025534275703120927,0.017873992992184645,1.0,4.7543,7.72598
1.3127501784024025,0.0,0.0,0.0,0.0,0.0025527713459070145,0.0178693994213491,1.0,4.7543,7.72598
1.3226952555115115,0.0,0.0,0.0,0.0,0.0025521151215018426,0.017864805850512897,1.0,4.7543,7.72598
1.3326403326206206,0.0,0.0,0.0,0.0,0.0025514588970940153,0.017860212279658106,1.0,4.7543,7.72598
1.3425854097297296,0.0,0.0,0.0,0.0,0.0025508026726861876,0.01785561870880331,1.0,4.7543,7.72598
1.3525304868388388,0.0,0.0,0.0,0.0,0.0025501464482783603,0.01785102513794852,1.0,4.7543,7.72598
1.362475563947948,0.0,0.0,0.0,0.0,0.0025494902238705325,0.017846431567093726,1.0,4.7543,7.72598
1.372420641057057,0.0,0.0,0.0,0.0,0.002548833999462705,0.01784183799623893,1.0,4.7543,7.72598
1.3823657181661662,0.0,0.0,0.0,0.0,0.0025481777750548775,0.01783724442538414,1.0,4.7543,7.72598
1.3923107952752753,0.0,0.0,0.0,0.0,0.0025475215506470497,0.017832650854529345,1.0,4.7543,7.72598
1.4022558723843843,0.0,0.0,0.0,0.0,0.002546865326239222,0.01782805728367455,1.0,4.7543,7.72598
1.4122009494934935,0.0,0.0,0.0,0.0,0.0025462091018313947,0.01782346371281976,1.0,4.7543,7.72598
1.4221460266026025,0.0,0.0,0.0,0.0,0.002545552877423567,0.017818870141964965,1.0,4.7543,7.72598
1.4320911037117117,0.0,0.0,0.0,0.0,0.0025448966530170966,0.017814276571119673,1.0,4.7543,7.72598
1.4420361808208209,0.0,0.0,0.0,0.0,0.0025442404286110847,0.01780968300027759,1.0,4.7543,7.72598
1.4519812579299298,0.0,0.0,0.0,0.0,0.0025435842042050723,0.017805089429435504,1.0,4.7543,7.72598
1.461926335039039,0.0,0.0,0.0,0.0,0.00254292797979906,0.017800495858593418,1.0,4.7543,7.72598
1.4718714121481482,0.0,0.0,0.0,0.0,0.0025422717553930485,0.017795902287751336,1.0,4.7543,7.72598
1.4818164892572572,0.0,0.0,0.0,0.0,0.002541615530987036,0.01779130871690925,1.0,4.7543,7.72598
1.4917615663663664,0.0,0.0,0.0,0.0,0.0025409593065810238,0.017786715146067163,1.0,4.7543,7.72598
1.5017066434754756,0.0,0.0,0.0,0.0,0.002540303082175012,0.01778212157522508,1.0,4.7543,7.72598
1.5116517205845845,0.0,0.0,0.0,0.0,0.0025396468577689995,0.017777528004382995,1.0,4.7543,7.72598
1.5215967976936937,0.0,0.0,0.0,0.0,0.002538990633362988,0.017772934433540912,1.0,4.7543,7.72598
1.5315418748028027,0.0,0.0,0.0,0.0,0.002538334408956452,0.017768340862695162,1.0,4.7543,7.72598
1.5414869519119119,0.0,0.0,0.0,0.0,0.0025376781845496375,0.01776374729184746,1.0,4.7543,7.72598
1.551432029021021,0.0,0.0,0.0,0.0,0.002537021960142823,0.017759153720999756,1.0,4.7543,7.72598
1.56137710613013,0.0,0.0,0.0,0.0,0.0025363657357360078,0.017754560150152053,1.0,4.7543,7.72598
1.5713221832392392,0.0,0.0,0.0,0.0,0.002535709511329193,0.01774996657930435,1.0,4.7543,7.72598
1.5812672603483484,0.0,0.0,0.0,0.0,0.0025350532869223784,0.017745373008456647,1.0,4.7543,7.72598
1.5912123374574574,0.0,0.0,0.0,0.0,0.0025343970625155638,0.017740779437608944,1.0,4.7543,7.72598
1.6011574145665666,0.0,0.0,0.0,0.0,0.002533740838108749,0.01773618586676124,1.0,4.7543,7.72598
1.6111024916756758,0.0,0.0,0.0,0.0,0.0025330846137019344,0.017731592295913538,1.0,4.7543,7.72598
1.6210475687847847,0.0,0.0,0.0,0.0,0.0025324283892951198,0.017726998725065835,1.0,4.7543,7.72598
1.630992645893894,0.0,0.0,0.0,0.0,0.0025317721648883047,0.01772240515421813,1.0,4.7543,7.72598
1.640937723003003,0.0,0.0,0.0,0.0,0.0025311159404842994,0.017717811583390093,1.0,4.7543,7.72598
1.650882800112112,0.0,0.0,0.0,0.0,0.0025304597160810205,0.01771321801256714,1.0,4.7543,7.72598
1.6608278772212213,0.0,0.0,0.0,0.0,0.0025298034916777417,0.01770862444174419,1.0,4.7543,7.72598
1.6707729543303302,0.0,0.0,0.0,0.0,0.002529147267274463,0.017704030870921237,1.0,4.7543,7.72598
1.6807180314394394,0.0,0.0,0.0,0.0,0.002528491042871184,0.017699437300098285,1.0,4.7543,7.72598
1.6906631085485486,0.0,0.0,0.0,0.0,0.002527834818467905,0.017694843729275333,1.0,4.7543,7.72598
1.7006081856576576,0.0,0.0,0.0,0.0,0.002527178594064626,0.01769025015845238,1.0,4.7543,7.72598
1.7105532627667668,0.0,0.0,0.0,0.0,0.0025265223696613473,0.01768565658762943,1.0,4.7543,7.72598
1.7204983398758757,0.0,0.0,0.0,0.0,0.0025258661452580685,0.017681063016806477,1.0,4.7543,7.72598
1.730443416984985,0.0,0.0,0.0,0.0,0.0025252099208547896,0.017676469445983525,1.0,4.7543,7.72598
1.7403884940940941,0.0,0.0,0.0,0.0,0.002524553696449509,0.01767187587514656,1.0,4.7543,7.72598
1.750333571203203,0.0,0.0,0.0,0.0,0.0025238974720399317,0.017667282304279518,1.0,4.7543,7.72598
1.7602786483123123,0.0,0.0,0.0,0.0,0.002523241247630354,0.017662688733412476,1.0,4.7543,7.72598
1.7702237254214215,0.0,0.0,0.0,0.0,0.0025225850232207772,0.017658095162545438,1.0,4.7543,7.72598
1.7801688025305304,0.0,0.0,0.0,0.0,0.0025219287988111996,0.017653501591678396,1.0,4.7543,7.72598
1.7901138796396396,0.0,0.0,0.0,0.0,0.0025212725744016224,0.017648908020811354,1.0,4.7543,7.72598
1.8000589567487488,0.0,0.0,0.0,0.0,0.0025206163499920456,0.017644314449944316,1.0,4.7543,7.72598
1.8100040338578578,0.0,0.0,0.0,0.0,0.002519960125582468,0.017639720879077274,1.0,4.7543,7.72598
1.819949110966967,0.0,0.0,0.0,0.0,0.002519303901172891,0.017635127308210236,1.0,4.7543,7.72598
1.829894188076076,0.0,0.0,0.0,0.0,0.002518647676763314,0.017630533737343194,1.0,4.7543,7.72598
1.8398392651851851,0.0,0.0,0.0,0.0,0.0025179914523537363,0.017625940166476152,1.0,4.7543,7.72598
1.8497843422942943,0.0,0.0,0.0,0.0,0.002517335227949458,0.017621346595646202,1.0,4.7543,7.72598
1.8597294194034033,0.0,0.0,0.0,0.0,0.002516679003546179,0.01761675302482325,1.0,4.7543,7.72598
1.8696744965125125,0.0,0.0,0.0,0.0,0.0025160227791429,0.017612159454000298,1.0,4.7543,7.72598
1.8796195736216217,0.0,0.0,0.0,0.0,0.002515366554739621,0.017607565883177346,1.0,4.7543,7.72598
1.8895646507307307,0.0,0.0,0.0,0.0,0.0025147103303363423,0.017602972312354394,1.0,4.7543,7.72598
1.8995097278398398,0.0,0.0,0.0,0.0,0.0025140541059330635,0.017598378741531442,1.0,4.7543,7.72598
1.909454804948949,0.0,0.0,0.0,0.0,0.0025133978815297846,0.01759378517070849,1.0,4.7543,7.72598
1.919399882058058,0.0,0.0,0.0,0.0,0.0025127416571265057,0.017589191599885538,1.0,4.7543,7.72598
1.9293449591671672,0.0,0.0,0.0,0.0,0.002512085432723227,0.017584598029062586,1.0,4.7543,7.72598
1.9392900362762762,0.0,0.0,0.0,0.0,0.002511429208319948,0.017580004458239634,1.0,4.7543,7.72598
1.9492351133853854,0.0,0.0,0.0,0.0,0.0025107729839157125,0.017575410887409985,1.0,4.7543,7.72598
1.9591801904944945,0.0,0.0,0.0,0.0,0.0025101167595098094,0.017570817316568663,1.0,4.7543,7.72598
1.9691252676036035,0.0,0.0,0.0,0.0,0.002509460535103906,0.01756622374572734,1.0,4.7543,7.72598
1.9790703447127127,0.0,0.0,0.0,0.0,0.002508804310698003,0.017561630174886017,1.0,4.7543,7.72598
1.989015421821822,0.0,0.0,0.0,0.0,0.0025081480862921,0.017557036604044698,1.0,4.7543,7.72598
1.9989604989309309,0.0,0.0,0.0,0.0,0.0025074918618861967,0.017552443033203375,1.0,4.7543,7.72598
2.00890557604004,0.0,0.0,0.0,0.0,0.0025068356374802936,0.017547849462362052,1.0,4.7543,7.72598
2.018850653149149,0.0,0.0,0.0,0.0,0.00250617941307439,0.01754325589152073,1.0,4.7543,7.72598
2.0287957302582584,0.0,0.0,0.0,0.0,0.0025055231886684875,0.01753866232067941,1.0,4.7543,7.72598
2.0387408073673674,0.0,0.0,0.0,0.0,0.0025048669642625844,0.017534068749838087,1.0,4.7543,7.72598
2.0486858844764764,0.0,0.0,0.0,0.0,0.002504210739856681,0.017529475178996765,1.0,4.7543,7.72598
2.0586309615855853,0.0,0.0,0.0,0.0,0.0025035545154507783,0.017524881608155445,1.0,4.7543,7.72598
2.0685760386946948,0.0,0.0,0.0,0.0,0.0025028982910414374,0.01752028803729006,1.0,4.7543,7.72598
2.0785211158038037,0.0,0.0,0.0,0.0,0.0025022420666318598,0.017515694466423017,1.0,4.7543,7.72598
2.0884661929129127,0.0,0.0,0.0,0.0,0.002501585842222283,0.017511100895555978,1.0,4.7543,7.72598
2.098411270022022,0.0,0.0,0.0,0.0,0.0025009296178127058,0.017506507324688936,1.0,4.7543,7.72598
2.108356347131131,0.0,0.0,0.0,0.0,0.002500273393403128,0.017501913753821895,1.0,4.7543,7.72598
2.11830142424024,0.0,0.0,0.0,0.0,0.0024996171689935513,0.017497320182954856,1.0,4.7543,7.72598
2.1282465013493495,0.0,0.0,0.0,0.0,0.0024989609445839737,0.017492726612087815,1.0,4.7543,7.72598
2.1381915784584584,0.0,0.0,0.0,0.0,0.002498304720174397,0.017488133041220776,1.0,4.7543,7.72598
2.1481366555675674,0.0,0.0,0.0,0.0,0.0024976484957648197,0.017483539470353734,1.0,4.7543,7.72598
2.158081732676677,0.0,0.0,0.0,0.0,0.002496992271355242,0.017478945899486693,1.0,4.7543,7.72598
2.1680268097857858,0.0,0.0,0.0,0.0,0.002496336046948556,0.01747435232863989,1.0,4.7543,7.72598
2.1779718868948947,0.0,0.0,0.0,0.0,0.0024956798225452773,0.01746975875781694,1.0,4.7543,7.72598
2.187916964004004,0.0,0.0,0.0,0.0,0.0024950235981419985,0.017465165186993988,1.0,4.7543,7.72598
2.197862041113113,0.0,0.0,0.0,0.0,0.0024943673737387196,0.017460571616171035,1.0,4.7543,7.72598
2.207807118222222,0.0,0.0,0.0,0.0,0.0024937111493354407,0.017455978045348083,1.0,4.7543,7.72598
2.2177521953313315,0.0,0.0,0.0,0.0,0.002493054924932162,0.01745138447452513,1.0,4.7543,7.72598
2.2276972724404405,0.0,0.0,0.0,0.0,0.002492398700528883,0.01744679090370218,1.0,4.7543,7.72598
2.2376423495495494,0.0,0.0,0.0,0.0,0.002491742476125604,0.017442197332879227,1.0,4.7543,7.72598
2.247587426658659,0.0,0.0,0.0,0.0,0.0024910862517223253,0.017437603762056275,1.0,4.7543,7.72598
2.257532503767768,0.0,0.0,0.0,0.0,0.0024904300273190464,0.017433010191233323,1.0,4.7543,7.72598
2.267477580876877,0.0,0.0,0.0,0.0,0.0024897738029157675,0.01742841662041037,1.0,4.7543,7.72598
2.2774226579859858,0.0,0.0,0.0,0.0,0.0024891175785124887,0.01742382304958742,1.0,4.7543,7.72598
2.287367735095095,0.021164446492114988,0.07407556272240244,0.0,0.0,0.00248846135410921,0.017419229478764467,1.0,4.7543,7.72598
2.297312812204204,0.027068333958820922,0.09473916885587322,0.0,0.0,0.002487805129705931,0.017414635907941515,1.0,4.7543,7.72598
2.307257889313313,0.03297222142552686,0.11540277498934398,0.0,0.0,0.002487148905302652,0.017410042337118563,1.0,4.7543,7.72598
2.3172029664224225,0.03887610889223306,0.1360663811228157,0.0,0.0,0.002486492680899373,0.01740544876629561,1.0,4.7543,7.72598
2.3271480435315315,0.04928647478428052,0.1725026617449818,0.0,0.0,0.0024858364564960943,0.01740085519547266,1.0,4.7543,7.72598
2.3370931206406405,0.06502072663609856,0.22757254322634496,0.0,0.0,0.0024851802320928155,0.017396261624649707,1.0,4.7543,7.72598
2.34703819774975,0.07877059237880671,0.27569707332582344,0.0,0.0,0.0024845240076895366,0.017391668053826755,1.0,4.7543,7.72598
2.356983274858859,0.09144643709293448,0.32006252982527067,0.0,0.0,0.0024838677832862577,0.017387074483003803,1.0,4.7543,7.72598
2.366928351967968,0.10984170909872562,0.38444598184553963,0.0,0.0,0.002483211558882979,0.01738248091218085,1.0,4.7543,7.72598
2.376873429077077,0.14051500742761786,0.4918025259966624,0.0,0.0,0.002482555334476514,0.017377887341335597,1.0,4.7543,7.72598
2.386818506186186,0.1735698374836195,0.6074944311926682,0.0,0.0,0.0024818991100669374,0.01737329377046856,1.0,4.7543,7.72598
2.396763583295295,0.20103219004869444,0.7036126651704304,0.0,0.0,0.0024812428856573598,0.017368700199601517,1.0,4.7543,7.72598
2.4067086604044046,0.229957470267307,0.8048511459355744,0.0,0.0,0.002480586661247783,0.01736410662873448,1.0,4.7543,7.72598
2.4166537375135135,0.26433257455614534,0.9251640109465086,0.0,0.0,0.0024799304368382058,0.017359513057867437,1.0,4.7543,7.72598
2.4265988146226225,0.305886179074256,1.070601626759896,0.0,0.0,0.0024792742124286286,0.017354919487000398,1.0,4.7543,7.72598
2.436543891731732,0.3654129467644873,1.2789453136757054,0.0,0.0,0.0024786179880190514,0.017350325916133356,1.0,4.7543,7.72598
2.446488968840841,0.40143800540236135,1.4050330189082645,0.0,0.0,0.0024779617636094746,0.017345732345266318,1.0,4.7543,7.72598
2.45643404594995,0.435297524806658,1.5235413368233028,0.0,0.0,0.002477305539199897,0.017341138774399276,1.0,4.7543,7.72598
2.466379123059059,0.49483078425097204,1.731907744878402,0.0,0.0,0.00247664931479032,0.017336545203532238,1.0,4.7543,7.72598
2.4763242001681682,0.5577073148910628,1.9519756021187196,0.0,0.0,0.0024759930903807937,0.017331951632665554,1.0,4.7543,7.72598
2.486269277277277,0.6069747495342368,2.1244116233698285,0.0,0.0,0.0024753368659729664,0.017327358061810762,1.0,4.7543,7.72598
2.496214354386386,0.6641194579427386,2.324418102799585,0.0,0.0,0.0024746806415651386,0.017322764490955968,1.0,4.7543,7.72598
2.5061594314954956,0.7405245252151295,2.591835838252953,0.0,0.0,0.002474024417157311,0.017318170920101173,1.0,4.7543,7.72598
2.5161045086046046,0.7686121889817504,2.690142661436126,0.0,0.0,0.0024733681927494836,0.017313577349246382,1.0,4.7543,7.72598
2.5260495857137135,0.8428992815945675,2.950147485580986,0.0,0.0,0.002472711968341656,0.017308983778391587,1.0,4.7543,7.72598
2.535994662822823,0.8905057129019397,3.1167699951567887,0.0,0.0,0.002472055743933828,0.017304390207536793,1.0,4.7543,7.72598
2.545939739931932,0.9231392057512883,3.2309872201295087,0.0,0.0,0.0024713995195260008,0.017299796636682,1.0,4.7543,7.72598
2.555884817041041,1.003389001069785,3.511861503744247,0.0,0.0,0.0024707432951181726,0.017295203065827207,1.0,4.7543,7.72598
2.5658298941501503,1.0379480403632177,3.6328181412712617,0.0,0.0,0.0024700870707103453,0.017290609494972416,1.0,4.7543,7.72598
2.5757749712592592,1.0779939815450552,3.772978935407693,0.0,0.0,0.0024694308463025175,0.01728601592411762,1.0,4.7543,7.72598
2.585720048368368,1.110836012617465,3.887926044161127,0.0,0.0,0.002468774621896733,0.017281422353277127,1.0,4.7543,7.72598
2.5956651254774776,1.1472818835678016,4.015486592487305,0.0,0.0,0.0024681183974916547,0.01727682878244158,1.0,4.7543,7.72598
2.6056102025865866,1.1968656040247594,4.189029614086658,0.0,0.0,0.0024674621730865764,0.01727223521160603,1.0,4.7543,7.72598
2.6155552796956956,1.2278762287763823,4.2975668007173375,0.0,0.0,0.002466805948681498,0.017267641640770482,1.0,4.7543,7.72598
2.625500356804805,1.261828810116335,4.416400835407172,0.0,0.0,0.002466149724276419,0.017263048069934932,1.0,4.7543,7.72598
2.635445433913914,1.2806010542540445,4.482103689889155,0.0,0.0,0.0024654934998713414,0.017258454499099386,1.0,4.7543,7.72598
2.645390511023023,1.2952071377916239,4.533224982270683,0.0,0.0,0.0024648372754662628,0.017253860928263837,1.0,4.7543,7.72598
2.655335588132132,1.30154360031413,4.555402601099455,0.0,0.0,0.002464181051061184,0.017249267357428287,1.0,4.7543,7.72598
2.6652806652412413,1.3078095864343775,4.5773335525203205,0.0,0.0,0.0024635248266561063,0.01724467378659274,1.0,4.7543,7.72598
2.6752257423503503,1.3140755725546247,4.5992645039411855,0.0,0.0,0.0024628686022510277,0.01724008021575719,1.0,4.7543,7.72598
2.6851708194594592,1.3203415586748717,4.6211954553620505,0.0,0.0,0.002462212377846086,0.0172354866449226,1.0,4.7543,7.72598
2.6951158965685686,1.326607544795119,4.643126406782916,0.0,0.0,0.0024615561534428072,0.017230893074099647,1.0,4.7543,7.72598
2.7050609736776776,1.330193123194619,4.6556759311811655,0.0,0.0,0.0024608999290395284,0.017226299503276695,0.7527624678951269,4.7543,7.72598
2.7150060507867866,1.320804062075431,4.6228142172640085,0.0,0.0,0.0024602437046362495,0.017221705932453743,0.7527624678951269,4.7543,7.72598
2.724951127895896,1.311415000956243,4.58995250334685,0.0,0.0,0.0024595874802329706,0.01721711236163079,0.7527624678951269,4.7543,7.72598
2.734896205005005,1.3014816117753514,4.555185641213729,0.0,0.0,0.0024589312558296918,0.01721251879080784,0.7527624678951269,4.7543,7.72598
2.744841282114114,1.2871499850491928,4.505024947672174,0.0,0.0,0.002458275031426413,0.017207925219984887,0.7527624678951269,4.7543,7.72598
2.7547863592232233,1.2661740913256925,4.431609319639923,0.0,0.0,0.002457618807023134,0.017203331649161935,0.7527624678951269,4.7543,7.72598
2.7647314363323323,1.24338598963794,4.351850963732789,0.0,0.0,0.002456962582619855,0.017198738078338983,0.7527624678951269,4.7543,7.72598
2.7746765134414413,1.2150890792775002,4.25281177747125,0.0206801263524461,0.03619022111678067,0.0024563063582165763,0.01719414450751603,0.7527624678951269,4.7543,7.72598
2.7846215905505507,1.1861759744701676,4.151615910645586,0.02227361501341794,0.03897882627348139,0.0024556501338132974,0.01718955093669308,0.7527624678951269,4.7543,7.72598
2.7945666676596597,1.1669496583076155,4.084323804076654,0.023867103674389715,0.041767431430181995,0.002454993909406243,0.0171849573658437,0.7527624678951269,4.7543,7.72598
2.8045117447687686,1.1463103380077806,4.012086183027232,0.025460592335361486,0.04455603658688259,0.0024543376849966657,0.017180363794976658,0.7527624678951269,4.7543,7.72598
2.814456821877878,1.1199757831835337,3.9199152411423674,0.027054080996333326,0.04734464174358331,0.0024536814605870885,0.017175770224109616,0.7527624678951269,4.7543,7.72598
2.824401898986987,1.0932499614515783,3.8263748650805236,0.028647569657305093,0.05013324690028391,0.0024530252361775113,0.017171176653242578,0.7527624678951269,4.7543,7.72598
2.834346976096096,1.0724102899346637,3.753436014771322,0.030241058318276864,0.052921852056984506,0.002452369011767934,0.017166583082375536,0.7527624678951269,4.7543,7.72598
2.844292053205205,1.047812972447985,3.667345403567947,0.03183454697924864,0.05571045721368511,0.0024517127873583573,0.017161989511508498,0.7527624678951269,4.7543,7.72598
2.8542371303143144,1.0048108000907539,3.516837800317638,0.03342803564022048,0.05849906237038583,0.0024510565629487797,0.017157395940641456,0.7527624678951269,4.7543,7.72598
2.8641822074234233,0.9802271873810927,3.430795155833824,0.03870617695038964,0.06773580966318185,0.0024504003385392025,0.017152802369774414,0.7527624678951269,4.7543,7.72598
2.8741272845325323,0.954698664568242,3.341445325988847,0.044987510569199654,0.07872814349609938,0.0024497441141296252,0.017148208798907376,0.7527624678951269,4.7543,7.72598
2.8840723616416417,0.9270752952906317,3.2447635335172107,0.05126884418800994,0.08972047732901739,0.002449087889720048,0.017143615228040334,0.7527624678951269,4.7543,7.72598
2.8940174387507507,0.8992755333029276,3.1474643665602464,0.057550177806819966,0.10071281116193492,0.0024506637171829615,0.017154646020280728,0.7527624678951269,4.7543,7.72598
2.9039625158598596,0.8711136838928774,3.04889789362507,0.06383151142562998,0.11170514499485246,0.0024681756841103235,0.01727722978877226,0.7527624678951269,4.7543,7.72598
2.913907592968969,0.8427924354446484,2.949773524056269,0.07136753396770322,0.12489318444348062,0.0024856876510376867,0.017399813557263805,0.7527624678951269,4.7543,7.72598
2.923852670078078,0.8215712317200811,2.8754993110202833,0.08137119601927,0.14239959303372246,0.0025031996179650487,0.017522397325755338,0.7527624678951269,4.7543,7.72598
2.933797747187187,0.7877817186922138,2.7572360154227478,0.09137485807083674,0.1599060016239643,0.002520711584892411,0.017644981094246875,0.7527624678951269,4.7543,7.72598
